cannon_1,cannon_2,archer_1,archer_2,goldstorage_1,goldstorage_2,elixerstorage_1,elixerstorage_2,mortar_1,gold_1,gold_2,gold_3,gold_4,elixer_1,elixer_2,elixer_3,elixer_4,barracks_1,barracks_2,barracks_3,townhall_1,research_1,army_1,army_2,builder_1,builder_2,builder_3,builder_4,builder_5,castle_1,total
1.0,1.0,1.0,1.0,1.0,0,1.0,0.9253333333333333,1.0,1.0,1.0,0.6363636363636364,1.0,1.0,0.6090909090909091,1.0,1.0,0,0.725,0.7375,1.0,0,1.0,1.0,0,0,0,0,0,0,0.26774342408860174
1.0,1.0,1.0,1.0,1.0,0,1.0,0.9573333333333334,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,1.0,1.0,0.9771428571428571,0.8857142857142857,0,0,0,0,0,0,0.25888324873096447
1.0,1.0,1.0,1.0,1.0,0,1.0,0.904,1.0,0.7303030303030303,1.0,1.0,1.0,1.0,0,1.0,1.0,0,0.725,0.85,1.0,0,1.0,1.0,0,0,0,0,0,0,0.283248730964467
1.0,1.0,1.0,1.0,1.0,0,1.0,0.7426666666666667,1.0,0.6121212121212121,1.0,1.0,1.0,1.0,0.3151515151515151,1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0.28214120904476236
1.0,1.0,1.0,1.0,1.0,0,1.0,0.9026666666666666,1.0,0,1.0,0.806060606060606,1.0,1.0,0.42424242424242425,1.0,1.0,0,0,0.775,1.0,0,1.0,1.0,0,0,0,0,0,0,0.31038301799723117
1.0,1.0,1.0,1.0,1.0,0,1.0,0.9146666666666666,1.0,0.8272727272727273,1.0,1.0,1.0,1.0,0,0.8545454545454545,1.0,0,0,0,1.0,0.68,0.9314285714285714,1.0,0,0,0,0,0,0,0.29220119981541304
1.0,1.0,1.0,1.0,0,0,0.9893333333333333,0.49066666666666664,1.0,0.9757575757575757,1.0,1.0,1.0,1.0,0.7878787878787878,1.0,1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.3334563913244116
1.0,1.0,1.0,1.0,1.0,0,1.0,0.4226666666666667,1.0,0.10303030303030303,1.0,1.0,1.0,1.0,0.6363636363636364,1.0,1.0,0,0.55,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0.3314259344716198
1.0,1.0,1.0,1.0,1.0,0,1.0,0.34,1.0,0,1.0,0.6515151515151515,1.0,1.0,0.7090909090909091,1.0,1.0,0,1.0,0.75,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.30558375634517765
1.0,1.0,1.0,1.0,0,0,0.9893333333333333,0.9893333333333333,1.0,0,1.0,0.8787878787878788,1.0,1.0,0,0.9515151515151515,1.0,0,0.05,0.95,1.0,0,1.0,1.0,0,0,0,0,0,0,0.38320258421781267
1.0,1.0,1.0,1.0,0.776,0,1.0,0.9573333333333334,1.0,0,1.0,0.6454545454545455,1.0,1.0,0.5363636363636364,1.0,1.0,0,0.95,0.01875,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.29533917858790953
1.0,1.0,1.0,1.0,1.0,0,1.0,0.744,1.0,0.5060606060606061,1.0,1.0,1.0,1.0,0,0.9272727272727272,1.0,0,0,0.0125,1.0,0.15272727272727274,1.0,1.0,0,0,0,0,0,0,0.32256575911398244
1.0,1.0,1.0,1.0,1.0,0,1.0,0.36,1.0,0.9515151515151515,1.0,0.9757575757575757,1.0,1.0,0.9272727272727272,1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0.28038763267189665
1.0,1.0,1.0,1.0,0,0,0.9893333333333333,0.7546666666666667,1.0,0.5151515151515151,1.0,0.8787878787878788,1.0,1.0,1.0,0.6848484848484848,1.0,0.2125,1.0,0,1.0,0,1.0,1.0,0.784,0,0,0,0,0,0.349238578680203
1.0,1.0,1.0,1.0,1.0,0,1.0,0.136,1.0,0.9030303030303031,1.0,1.0,1.0,1.0,0.9272727272727272,1.0,1.0,0,1.0,0.60625,1.0,1.0,1.0,1.0,0,1.0,0,0,0,0,0.26552838024919245
1.0,1.0,1.0,1.0,1.0,0,1.0,0.6373333333333333,1.0,0,1.0,0.9757575757575757,1.0,1.0,1.0,1.0,1.0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0.3174896169820028
1.0,1.0,1.0,1.0,1.0,0,1.0,0.7973333333333333,1.0,0,1.0,1.0,1.0,1.0,0,0.9515151515151515,1.0,0,1.0,0.8375,1.0,0,1.0,1.0,0,0,0,0,0,0,0.3104753114905399
1.0,1.0,1.0,1.0,1.0,0,1.0,0.16533333333333333,1.0,0.6696969696969697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,0.9742857142857143,1.0,1.0,0,0,0,0,0,0.2887863405629903
1.0,1.0,1.0,1.0,1.0,0,1.0,0.968,1.0,0.17272727272727273,1.0,1.0,1.0,1.0,0.9272727272727272,1.0,1.0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0.2908167974157822
1.0,1.0,1.0,1.0,1.0,0,1.0,0.8293333333333334,1.0,0,1.0,0.5151515151515151,1.0,1.0,0.8515151515151516,1.0,1.0,0,1.0,0,1.0,0.18181818181818182,1.0,1.0,0,0,0,0,0,0,0.30336871250576836
1.0,1.0,1.0,1.0,0,0,0.9893333333333333,0.968,1.0,0.4575757575757576,1.0,0,1.0,1.0,0.5727272727272728,1.0,1.0,0,0,0,1.0,0,1.0,0.9085714285714286,0,0,0,0,0,0,0.39630826026765115
1.0,1.0,1.0,1.0,1.0,0,0.5146666666666667,0.7653333333333333,1.0,0,1.0,0.806060606060606,1.0,1.0,1.0,0.6121212121212121,1.0,0,0.89375,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0.3460083064143978
1.0,1.0,1.0,1.0,0.736,0,0.856,0.6586666666666666,1.0,0.47878787878787876,1.0,1.0,1.0,1.0,1.0,0.8909090909090909,1.0,0,0,0.7,1.0,0,0.7028571428571428,1.0,0,0,0,0,0,0,0.33151822796492847
1.0,1.0,1.0,1.0,1.0,0,1.0,0.5746666666666667,1.0,0.8545454545454545,1.0,1.0,1.0,1.0,0.9515151515151515,1.0,1.0,0,0.8375,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0.26940470696815877
1.0,1.0,1.0,1.0,1.0,0,1.0,0.9573333333333334,1.0,0,1.0,0.30606060606060603,1.0,1.0,0.9030303030303031,1.0,1.0,0,0,0.6625,1.0,1.0,1.0,0.5885714285714285,0,0,0,0,0,0,0.2968158744808491
1.0,1.0,1.0,1.0,0.988,0,1.0,0.9146666666666666,1.0,0.4121212121212121,1.0,1.0,1.0,1.0,0.806060606060606,1.0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.25159206275957546
1.0,1.0,1.0,1.0,0.712,0,1.0,0.904,1.0,0.8212121212121212,1.0,1.0,1.0,1.0,0.9757575757575757,0.2606060606060606,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.2615597600369174
1.0,1.0,1.0,1.0,1.0,0,1.0,0.19866666666666666,1.0,0,1.0,1.0,1.0,1.0,1.0,0.6606060606060606,1.0,0,1.0,0.9,1.0,0,1.0,1.0,0,0,0,0,0,0,0.32939547761882787
1.0,1.0,1.0,1.0,1.0,0,1.0,0.6693333333333333,1.0,0.6909090909090909,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1.0,0,0.9542857142857143,0.7942857142857143,0,0,0,0,0,0,0.30161513613290264
1.0,1.0,1.0,1.0,1.0,0,1.0,0.8506666666666667,1.0,0,1.0,0.9272727272727272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0.27466543608675587
1.0,1.0,1.0,1.0,1.0,0,1.0,0.904,1.0,0,1.0,1.0,1.0,1.0,0.7424242424242424,1.0,1.0,0,0.95,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.25196123673281035
1.0,1.0,1.0,1.0,1.0,0,1.0,0.968,1.0,0,1.0,0.7818181818181819,1.0,1.0,0.5757575757575758,1.0,1.0,0,0,0,1.0,0.29454545454545455,1.0,1.0,0,0,0,0,0,0,0.30595293031841253
1.0,1.0,1.0,1.0,1.0,0,1.0,0.9146666666666666,1.0,0.43636363636363634,1.0,1.0,1.0,1.0,0,1.0,1.0,0,0.55,0.85,1.0,0,1.0,1.0,0,0,0,0,0,0,0.29404706968158745
1.0,1.0,1.0,1.0,0.49866666666666665,0,1.0,0.552,1.0,0.9030303030303031,1.0,1.0,1.0,1.0,0,0.015151515151515152,1.0,0,0.55,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.3420396862021228
1.0,1.0,1.0,1.0,1.0,0,1.0,0.7333333333333333,1.0,0.7757575757575758,1.0,0.9454545454545454,1.0,1.0,0,0.7090909090909091,1.0,0,0.38125,1.0,1.0,0.4109090909090909,1.0,0.9542857142857143,0,0,0,0,0,0,0.2981079833871712
1.0,1.0,1.0,1.0,1.0,0,1.0,0.7106666666666667,1.0,0.28484848484848485,1.0,1.0,1.0,1.0,0,0.9515151515151515,1.0,0,0,1.0,1.0,0.8545454545454545,1.0,1.0,0,0,0,0,0,0,0.2984771573604061
1.0,1.0,1.0,1.0,0,0,0.9893333333333333,0.7653333333333333,1.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0.378772496538994
1.0,1.0,1.0,1.0,0.872,0,0.9893333333333333,0.9893333333333333,1.0,0,1.0,1.0,1.0,1.0,0.9757575757575757,1.0,1.0,0,0,0,1.0,0.32727272727272727,0.36,1.0,0,0,0,0,0,0,0.315089986155976
1.0,1.0,1.0,1.0,1.0,0,1.0,0.6586666666666666,1.0,0.706060606060606,1.0,1.0,1.0,1.0,0.7272727272727273,0.7575757575757576,1.0,0,0.95,0.5875,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.26137517305029995
1.0,1.0,1.0,1.0,1.0,0,1.0,0.904,1.0,0.6787878787878788,1.0,1.0,1.0,1.0,0,0.9757575757575757,1.0,0,0.6375,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0.2994000922934933
1.0,1.0,1.0,1.0,1.0,0,1.0,0.9573333333333334,1.0,0.46060606060606063,1.0,0.5151515151515151,1.0,1.0,0,0.9272727272727272,1.0,0,0,1.0,1.0,0.9018181818181819,1.0,1.0,0,0,0,0,0,0,0.29035532994923857
1.0,1.0,1.0,1.0,1.0,0,1.0,0.5373333333333333,1.0,0,1.0,0.9515151515151515,1.0,1.0,0.6606060606060606,1.0,1.0,0,1.0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0.32071988924780803
1.0,1.0,1.0,1.0,0.94,0,1.0,0.8613333333333333,1.0,0,1.0,0.9272727272727272,1.0,1.0,1.0,1.0,1.0,0,0,0,1.0,0,0.4857142857142857,1.0,0,0,0,0,0,0,0.32422704199353947
1.0,1.0,1.0,1.0,0,0,0.976,0.968,1.0,0,1.0,1.0,1.0,1.0,0.7818181818181819,1.0,1.0,0,0,0,1.0,0,0.7257142857142858,1.0,0,0,0,0,0,0,0.38024919243193356
1.0,1.0,1.0,1.0,0,0,0.9893333333333333,0.484,1.0,0,1.0,0.7575757575757576,1.0,1.0,0.8787878787878788,1.0,1.0,0,0.83125,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.3559760036917397
1.0,1.0,1.0,1.0,1.0,0,1.0,0.648,1.0,0.1,1.0,1.0,1.0,1.0,0.5636363636363636,1.0,1.0,0,0,1.0,1.0,0.8545454545454545,1.0,1.0,0.568,0,0,0,0.136,0,0.28167974157821873
1.0,1.0,1.0,1.0,0.7973333333333333,0,1.0,0.872,1.0,0.5818181818181818,1.0,1.0,1.0,1.0,0.9515151515151515,1.0,1.0,0,0.6,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.26405168435625287
1.0,1.0,1.0,1.0,1.0,0,1.0,0.4653333333333333,1.0,0.9272727272727272,1.0,1.0,1.0,1.0,0.38181818181818183,1.0,1.0,0,0.21875,0.85,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.2780802953391786
1.0,1.0,1.0,1.0,0,0,0.7546666666666667,0.9573333333333334,1.0,0,1.0,0.6090909090909091,1.0,1.0,0.7575757575757576,0.9757575757575757,1.0,0,0.85,1.0,1.0,0.9018181818181819,1.0,1.0,0,0,0,0,0,0,0.35062298107983386
1.0,1.0,1.0,1.0,0,0,0.9893333333333333,0.8506666666666667,1.0,0.6181818181818182,1.0,1.0,1.0,1.0,0.6424242424242425,1.0,1.0,0,0,0,1.0,0,1.0,0.9542857142857143,0,0,0,0,0,0,0.36548223350253806
1.0,1.0,1.0,1.0,0,0,0.9893333333333333,0.9893333333333333,1.0,0.9030303030303031,1.0,1.0,1.0,1.0,0,0.9272727272727272,1.0,0,0.95,0,1.0,0,0.8457142857142858,1.0,0,0,0,0,0,0,0.35846792801107524
1.0,1.0,1.0,1.0,1.0,0,1.0,0.006666666666666667,1.0,0.3212121212121212,1.0,1.0,1.0,1.0,0.7272727272727273,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.30401476695892937
1.0,1.0,1.0,1.0,1.0,0,1.0,0,1.0,0.9272727272727272,1.0,0.6363636363636364,1.0,1.0,0.603030303030303,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.9542857142857143,0,0,0,0,0,0,0.3171204430087679
1.0,1.0,1.0,1.0,1.0,0,1.0,0.6586666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0,0.6363636363636364,1.0,0,0,0,1.0,0.3781818181818182,1.0,1.0,0,0.712,0,0,0,0,0.30853714813105676
1.0,1.0,1.0,1.0,1.0,0,1.0,0.968,1.0,0,1.0,1.0,1.0,1.0,0,0.9272727272727272,1.0,0,0.15,0,1.0,0,0.9228571428571428,1.0,0,0,0,0,0,0,0.32681125980618364
1.0,1.0,1.0,1.0,1.0,0,1.0,0.648,1.0,0.9454545454545454,1.0,1.0,1.0,1.0,0.806060606060606,1.0,1.0,0,0,0.1,1.0,0.9345454545454546,1.0,1.0,0,0,0,0,0,0,0.2679280110752192
1.0,1.0,1.0,1.0,1.0,0,0.988,0.9893333333333333,1.0,0.9030303030303031,1.0,0.7090909090909091,1.0,1.0,0.6333333333333333,1.0,1.0,0,0.95,0.95,1.0,0,1.0,1.0,0,0,0,0,0,0,0.25768343331795107
1.0,1.0,1.0,1.0,0.856,0,1.0,0.456,1.0,0.9757575757575757,1.0,1.0,1.0,1.0,0,0.9272727272727272,1.0,0,0.25,0.60625,1.0,0.509090909090909,1.0,1.0,0,0,0,0,0,0,0.3166589755422243
1.0,1.0,1.0,1.0,1.0,0,1.0,0.8186666666666667,1.0,0.7242424242424242,1.0,0.6606060606060606,1.0,1.0,0.296969696969697,1.0,1.0,0,0,0,1.0,0,0.6114285714285714,0.9542857142857143,0,0,0,0,0,0,0.32791878172588834
1.0,1.0,1.0,1.0,1.0,0,1.0,0.904,1.0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,0,0,0.95,1.0,0.41818181818181815,1.0,0.49714285714285716,0,0,0,0,0,0,0.32035071527457315
1.0,1.0,1.0,1.0,0.8293333333333334,0,0.988,0.7333333333333333,1.0,0.5757575757575758,1.0,0.9030303030303031,1.0,1.0,0.6090909090909091,1.0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.279926165205353
1.0,1.0,1.0,1.0,1.0,0,0.9573333333333334,0.8293333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.7515151515151515,0.9181818181818182,1.0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.2606368251038302
1.0,1.0,1.0,1.0,0,0,0.9893333333333333,0.828,1.0,0.3575757575757576,1.0,0.9181818181818182,1.0,1.0,0.3484848484848485,1.0,1.0,0,1.0,0.9,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.33151822796492847
1.0,1.0,1.0,1.0,0.9893333333333333,0,0.6906666666666667,0.84,1.0,0.9757575757575757,1.0,1.0,1.0,1.0,0,0.7545454545454545,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1.0,0,0,0.2666359021688971
1.0,1.0,1.0,1.0,0.532,0,0.712,0.8293333333333334,1.0,0.2787878787878788,1.0,1.0,1.0,1.0,0.36363636363636365,0.9454545454545454,1.0,0,0.0875,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.3269035532994924
1.0,1.0,1.0,1.0,1.0,0,0.844,0.9893333333333333,1.0,0.024242424242424242,1.0,1.0,1.0,1.0,0.5727272727272728,1.0,1.0,0,0,0,1.0,0,0.9771428571428571,0.8171428571428572,0,0,0,0,0,0,0.32210429164743887
1.0,1.0,1.0,1.0,1.0,0,1.0,0.828,1.0,0.7303030303030303,1.0,1.0,1.0,1.0,0.15151515151515152,1.0,1.0,0,0.4,0.8,1.0,0,1.0,1.0,0,0,0,0,0,0,0.28943239501615137
1.0,1.0,1.0,1.0,1.0,0,1.0,0.9026666666666666,1.0,0.20606060606060606,1.0,1.0,1.0,1.0,0,0.9454545454545454,1.0,0,0,0.83125,1.0,0.7090909090909091,1.0,1.0,0,0,0,0,0,0,0.2939547761882787
1.0,1.0,1.0,1.0,1.0,0,0.7866666666666666,0.368,1.0,0.9757575757575757,1.0,0.9181818181818182,1.0,1.0,0.3,1.0,1.0,0,0,0.4,1.0,0.13818181818181818,1.0,1.0,0,0,0,0,0,0,0.33484079372404246
1.0,1.0,1.0,1.0,1.0,0,0.964,0.52,1.0,0.8303030303030303,1.0,1.0,1.0,1.0,0,0.9030303030303031,1.0,0,1.0,0,1.0,1.0,0.7428571428571429,1.0,0,0,0,0,0,0,0.3036455929856945
1.0,1.0,1.0,1.0,1.0,0,1.0,0,1.0,0.08484848484848485,1.0,0,1.0,1.0,1.0,1.0,1.0,0.71875,1.0,0.15625,1.0,1.0,1.0,1.0,1.0,0,0,0,1.0,0,0.3125980618366405
1.0,1.0,1.0,1.0,1.0,0,0.7973333333333333,0.272,1.0,0.7696969696969697,1.0,1.0,1.0,1.0,0.9757575757575757,0.7272727272727273,1.0,0,1.0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.3015228426395939
1.0,1.0,1.0,1.0,1.0,0,1.0,0.6693333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.25962159667743423
1.0,1.0,1.0,1.0,1.0,0,1.0,0.66,1.0,0.6727272727272727,1.0,1.0,1.0,1.0,0.8272727272727273,1.0,1.0,0,0.94375,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.2458698661744347
1.0,1.0,1.0,1.0,1.0,0,1.0,0.108,1.0,1.0,1.0,1.0,1.0,1.0,0.44242424242424244,1.0,1.0,0,0.15625,0,1.0,0.6727272727272727,1.0,1.0,0,0,0,0,0,0,0.3205353022611906
1.0,1.0,1.0,1.0,0,0,0.7333333333333333,0.8293333333333334,1.0,0.9757575757575757,1.0,1.0,1.0,1.0,0,0.9272727272727272,1.0,0,0,1.0,1.0,1.0,1.0,0.8171428571428572,0,0,0,0,0,0,0.359852330410706
1.0,1.0,1.0,1.0,0,0,0.9893333333333333,0.8786666666666667,1.0,0.021212121212121213,1.0,0.806060606060606,1.0,1.0,0.6666666666666666,0.6454545454545455,1.0,0,0,0.85,1.0,0,1.0,0.9771428571428571,0,0,0,0,0,0,0.384402399630826
1.0,1.0,1.0,1.0,1.0,0,1.0,0,1.0,0.12727272727272726,1.0,0.8242424242424242,1.0,1.0,0.3696969696969697,1.0,1.0,0,1.0,0.85,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.32884171665897555
1.0,1.0,1.0,1.0,0.928,0,1.0,0.584,1.0,0.9757575757575757,1.0,1.0,1.0,1.0,0.9030303030303031,1.0,1.0,0,0.525,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.25076142131979695
1.0,1.0,1.0,1.0,1.0,0,1.0,0.408,1.0,0.21515151515151515,1.0,1.0,1.0,1.0,0.8545454545454545,1.0,1.0,0,0.25,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0.32681125980618364
1.0,1.0,1.0,1.0,1.0,0.9413333333333334,1.0,1.0,1.0,0,1.0,0.806060606060606,1.0,1.0,0,0.08181818181818182,1.0,0,1.0,0.3875,1.0,0.9018181818181819,1.0,1.0,0,0,0,0,0,0,0.24743885556068299
1.0,1.0,1.0,1.0,1.0,0,0.928,0.8826666666666667,1.0,0.3212121212121212,1.0,1.0,1.0,1.0,0.9242424242424242,1.0,1.0,0,0.74375,0.25,1.0,0.4109090909090909,1.0,1.0,0,0,0,0,0,0,0.2721735117674204
1.0,1.0,1.0,1.0,1.0,0,0.976,0.968,1.0,0.5151515151515151,1.0,1.0,1.0,1.0,0.47575757575757577,0.9272727272727272,1.0,0,0,0.04375,1.0,0.8254545454545454,1.0,1.0,0,0,0,0,0,0,0.2764190124596216
1.0,1.0,1.0,1.0,1.0,0,1.0,0.396,1.0,0.15151515151515152,1.0,1.0,1.0,1.0,0.9515151515151515,0.6848484848484848,1.0,0,0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0.32514997692662667
1.0,1.0,1.0,1.0,0.904,0,1.0,0.828,1.0,0,1.0,0.9757575757575757,1.0,1.0,0.26666666666666666,1.0,1.0,0,1.0,0.85,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.2805722196585141
1.0,1.0,1.0,1.0,0.616,0,0.7546666666666667,0.968,1.0,0.6181818181818182,1.0,1.0,1.0,1.0,0.5424242424242425,0.24848484848484848,1.0,0,0.15,0.3,1.0,0,1.0,1.0,0,0,0,0,0,0,0.34877711121365945
1.0,1.0,1.0,1.0,1.0,0,1.0,0.7546666666666667,1.0,0,1.0,0.806060606060606,1.0,1.0,0,1.0,1.0,0,0,0.6625,1.0,1.0,1.0,0.9085714285714286,0,0,0,0,0,0,0.31278264882325796
1.0,1.0,1.0,1.0,1.0,0,1.0,0.968,1.0,0,1.0,0.030303030303030304,1.0,1.0,0.00909090909090909,1.0,1.0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0.353576372865713
1.0,1.0,1.0,1.0,0,0,0.9893333333333333,0.292,1.0,0.4666666666666667,1.0,0.8363636363636363,1.0,1.0,0.4484848484848485,0.8636363636363636,1.0,0,0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0.40756806645131516
1.0,1.0,1.0,1.0,1.0,0,1.0,0,1.0,0.48787878787878786,1.0,1.0,1.0,1.0,0,0.09090909090909091,1.0,0,0,0,1.0,0.4763636363636364,1.0,1.0,0,0,0,0,0,0,0.39206275957544995
1.0,1.0,1.0,1.0,1.0,0,0.7653333333333333,0.8506666666666667,1.0,0,1.0,0.9727272727272728,1.0,1.0,0,0.9454545454545454,1.0,0,1.0,1.0,1.0,1.0,0.84,1.0,0,0,0,0,0,0,0.3014305491462852
1.0,1.0,1.0,1.0,1.0,0,1.0,0.8613333333333333,1.0,0.3696969696969697,1.0,1.0,1.0,1.0,0.1303030303030303,1.0,1.0,0,0.8,0.8,1.0,0,1.0,1.0,0,0,0,0,0,0,0.29284725426857405
1.0,1.0,1.0,1.0,0,0,0.9893333333333333,0.84,1.0,0,1.0,1.0,1.0,1.0,0.2727272727272727,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.3399169358560222
1.0,1.0,1.0,1.0,1.0,0,1.0,0.8573333333333333,1.0,0,1.0,0.7090909090909091,1.0,1.0,0.32727272727272727,1.0,1.0,0,0,1.0,1.0,0,1.0,0.84,0,0,0,0,0,0,0.32127365020766036
1.0,1.0,1.0,1.0,0,0,0.9893333333333333,0.9573333333333334,1.0,0,1.0,0.9757575757575757,1.0,1.0,0.9757575757575757,1.0,1.0,0,1.0,0.1,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.3244116289801569
1.0,1.0,1.0,1.0,0,0,0.9893333333333333,0.43066666666666664,1.0,0,1.0,0.9030303030303031,1.0,1.0,0.3303030303030303,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.3694508537148131
1.0,1.0,1.0,1.0,1.0,0,1.0,0.9893333333333333,1.0,0,1.0,0.4909090909090909,1.0,1.0,0,0.9515151515151515,1.0,0,1.0,0.95,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.28564836179049374
1.0,1.0,1.0,1.0,1.0,0,0.9146666666666666,0.8893333333333333,1.0,0,1.0,0.9757575757575757,1.0,1.0,0.39090909090909093,1.0,1.0,0,1.0,0.75,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.27328103368712503
1.0,1.0,1.0,1.0,1.0,0,0.904,0.8293333333333334,1.0,0.8212121212121212,1.0,1.0,1.0,1.0,0.3696969696969697,1.0,1.0,0,0.05,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.2781725888324873
1.0,1.0,1.0,1.0,1.0,0,1.0,0.8586666666666667,1.0,0.5878787878787879,1.0,1.0,1.0,1.0,0,0.806060606060606,1.0,0,1.0,0,1.0,0.3018181818181818,1.0,1.0,0,0,0,0,0,0,0.29746192893401013
1.0,1.0,1.0,1.0,1.0,0,0.9893333333333333,0.84,1.0,0,1.0,0.9757575757575757,1.0,1.0,0,0,1.0,0,0.6,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.31610521458237195
1.0,1.0,1.0,1.0,0.904,0,1.0,0.376,1.0,0.8272727272727273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,1.0,0,1.0,1.0,0,0,0,0,0,0,0.30004614674665436
1.0,1.0,1.0,1.0,0.832,0,0.7333333333333333,0.8933333333333333,1.0,0.9242424242424242,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0,0,0.775,1.0,0,1.0,1.0,0,0,0,0,0,0,0.30170742962621133
1.0,1.0,1.0,1.0,0,0,0.9893333333333333,0.7546666666666667,1.0,0,1.0,0.706060606060606,1.0,1.0,1.0,1.0,1.0,0.83125,1.0,0.85,1.0,0,1.0,1.0,0,0,0,0,0,0,0.34794646977388094
1.0,1.0,1.0,1.0,0,0,0.9893333333333333,0.432,1.0,0.9272727272727272,1.0,1.0,1.0,1.0,0,0.9030303030303031,1.0,0,1.0,0.55,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.35782187355791417
1.0,1.0,1.0,1.0,1.0,0,0.8186666666666667,0.904,1.0,0.5666666666666667,1.0,1.0,1.0,1.0,0.693939393939394,1.0,1.0,0,0,1.0,1.0,0,1.0,0.68,0,0,0,0,0,0,0.2984771573604061
1.0,1.0,1.0,1.0,1.0,0,1.0,0.968,1.0,0.44242424242424244,1.0,1.0,1.0,1.0,0.2,1.0,1.0,0,0.8875,0.25,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.26257498846331334
1.0,1.0,1.0,1.0,1.0,0,1.0,0.968,1.0,0,1.0,0.36363636363636365,1.0,1.0,0.3939393939393939,1.0,1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.29155514536225197
1.0,1.0,1.0,1.0,1.0,0,1.0,0.9893333333333333,1.0,0.5333333333333333,1.0,1.0,1.0,1.0,0,0.9272727272727272,1.0,0,0.9,0,1.0,0,0.9771428571428571,1.0,0,0,0,0,0,0,0.2962621135209968
1.0,1.0,1.0,1.0,1.0,0,1.0,0.7546666666666667,1.0,0.6848484848484848,1.0,1.0,1.0,1.0,0.7484848484848485,1.0,1.0,0,0.94375,0.8375,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.2437471158283341
