cannon_1,cannon_2,archer_1,archer_2,goldstorage_1,goldstorage_2,elixerstorage_1,elixerstorage_2,mortar_1,gold_1,gold_2,gold_3,gold_4,elixer_1,elixer_2,elixer_3,elixer_4,barracks_1,barracks_2,barracks_3,townhall_1,research_1,army_1,army_2,builder_1,builder_2,builder_3,builder_4,builder_5,castle_1,total
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0.36,0,0,0,0,0,0,0.4861234567901235
1.0,0,0,1.0,1.0,1.0,1.0,0.872,0,0,0,0,0.23934426229508196,0,0,0,0.8819672131147541,1.0,1.0,0.7419354838709677,1.0,0,0.22666666666666666,1.0,0,0,0,1.0,0,0,0.4386172839506173
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.6754098360655738,0,0,0,0,0.012903225806451613,0,0,0.7535135135135135,0,1.0,0.2,0,0,0,0,0,0,0.4928395061728395
1.0,0,0,1.0,1.0,0.4675,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6870123456790124
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.7049180327868853,0,0,0,0,0.6516129032258065,1.0,0,1.0,0,0.30666666666666664,1.0,0,1.0,0,0.856,0,0,0.4182716049382716
1.0,0.06727272727272728,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0.7639344262295082,0.49836065573770494,0,0.7049180327868853,1.0,0,0,0.9902702702702703,0,0.36,1.0,0,0,0,0,0,0,0.43777777777777777
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.46885245901639344,0,0,0,1.0,1.0,0,0,1.0,0,0.22666666666666666,1.0,0,0,0,0,0,0,0.4305185185185185
1.0,0.6890909090909091,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.5770491803278689,0,0,0,1.0,0.8451612903225807,0,0,1.0,0,0.6266666666666667,1.0,0,0,0,0,0,0,0.4262222222222222
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0.43,0,0,0,0,0,0,0,0,0,0,0.6903225806451613,1.0,0,0,0,0,0,0,0.104,0,0,0.5060740740740741
0.16101694915254236,0.62,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.8950819672131147,0,0,0,0.7049180327868853,1.0,1.0,0.4258064516129032,0.7956756756756757,0,1.0,1.0,0,0,0,1.0,0,0,0.42291358024691356
1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0.6497297297297298,0,0.7333333333333333,0.76,0,0,0,0,0,0,0.49590123456790125
1.0,0.9654545454545455,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.8229508196721311,0,0,0,0,0.6580645161290323,1.0,0.8258064516129032,0.9805405405405405,0,1.0,1.0,0,0,0,1.0,0,0,0.39471604938271604
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1.0,0,0,0,0.9147540983606557,1.0,1.0,0,1.0,0,0,0.3433333333333333,0,0,0,0,0,0,0.4081975308641975
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1.0,0,0,0,1.0,0.8258064516129032,1.0,0.9483870967741935,0.7762162162162162,0,0.03666666666666667,1.0,0,0,0,1.0,0,0,0.4010864197530864
1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.7901639344262295,0,0,0,0,0.7419354838709677,1.0,0,0.44324324324324327,0,0.5733333333333334,1.0,0,0,0,1.0,0,0,0.49501234567901237
1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.6163934426229508,0,1.0,0.3704918032786885,0.9737704918032787,1.0,1.0,1.0,1.0,0,1.0,1.0,0,0,0.616,1.0,0,0,0.33925925925925926
1.0,0.5509090909090909,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.521311475409836,0.8163934426229508,0,0.46557377049180326,0.18688524590163935,1.0,1.0,1.0,1.0,0,0.44,1.0,0,0,0,1.0,0,0,0.3777283950617284
1.0,0.8963636363636364,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.7967213114754098,0,0,0,1.0,1.0,1.0,0,1.0,0,0,1.0,0,0,0,0.616,0,0,0.40725925925925927
1.0,0,0,0.962,1.0,1.0,1.0,1.0,0,0,0,0,0.21311475409836064,0,0,0,0.6196721311475409,0,1.0,0.0967741935483871,0.892972972972973,0,0.84,1.0,0,0,0,1.0,0,0,0.45555555555555555
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.21311475409836064,0,0,0,0,0,0.9483870967741935,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0.44622222222222224
1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.8688524590163934,0.6196721311475409,0.9114754098360656,0,0.940983606557377,1.0,1.0,0.5290322580645161,0.9902702702702703,0,1.0,1.0,0,0,0.232,1.0,0,0,0.340641975308642
1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,1.0,0,0,0,0.6327868852459017,1.0,1.0,0.5290322580645161,1.0,0,0.5733333333333334,1.0,0,0,0,1.0,0,0,0.4807901234567901
1.0,0.4127272727272727,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.5770491803278689,0,0,0,0.1737704918032787,1.0,1.0,1.0,0.5632432432432433,0,0.5466666666666666,1.0,0,0,0,1.0,0,0,0.45555555555555555
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,1.0,0,0.40324324324324323,0,1.0,1.0,0,0,0,0.744,0,0,0.4517530864197531
1.0,0.06727272727272728,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0.9475409836065574,0.6688524590163935,0,0,0,0,0,0.8702702702702703,0,1.0,0,0,0,0,0,0,0,0.48528395061728397
1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0.7377049180327869,0,0,0.7639344262295082,1.0,0.6387096774193548,0,1.0,0,1.0,1.0,0,0,0,0.36,0,0,0.41955555555555557
1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0.9737704918032787,0.10819672131147541,0,0,0.12903225806451613,0,0,1.0,0,1.0,0.41333333333333333,0,0,0,0,0,0,0.4771358024691358
0,1.0,0,1.0,0.616,1.0,1.0,1.0,0,0,0,0,1.0,0,0,0,0,1.0,1.0,0,0.9318918918918919,0,0,0.28,0,0,0,0.784,0,0,0.5115061728395062
1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.7901639344262295,0,0,0,0,0,1.0,0,1.0,0.13333333333333333,0,0,0,0,0,0,0.49619753086419754
1.0,0,0,1.0,1.0,1.0,1.0,0.352,0,0,0,0,0.7344262295081967,1.0,0.26885245901639343,0,0,0,0,0,1.0,0,1.0,0.49333333333333335,0,0,0,0,0,0,0.4969876543209877
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.9704918032786886,0,0,0,1.0,0.9419354838709677,1.0,1.0,0.17405405405405405,0,1.0,1.0,0,0,0,1.0,0,0,0.42587654320987656
0.7576271186440678,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0.24516129032258063,0,0,0.6324324324324324,0,0,1.0,0,0,0,0,0,0,0.533679012345679
1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.8950819672131147,0,0,0,0.12786885245901639,1.0,1.0,0.6387096774193548,0.16972972972972972,0,0,1.0,0,0,0,1.0,0,0,0.5162469135802469
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.29081081081081084,0,0.7866666666666666,0,0,0,0,0,0,0,0.5679012345679012
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.3540983606557377,0,0,0,0,0,1.0,0,0.4666666666666667,0.49333333333333335,0,0,0,0,0,0,0.48730864197530865
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0.12903225806451613,0,0.5286486486486487,0,1.0,0.36,0,0,0,0,0,0,0.5272098765432098
1.0,0.03272727272727273,0,1.0,1.0,1.0,1.0,1.0,0,0,0.25901639344262295,0,0.8819672131147541,0.18688524590163935,0,0,1.0,0.5870967741935483,1.0,0,1.0,0,1.0,1.0,0,0,0,0.224,0,0,0.39624691358024694
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.5066666666666667
1.0,0,0,0.772,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.6163934426229508,1.0,0.5870967741935483,0,1.0,0.096,1.0,1.0,0,0,0,0.552,0,0,0.4479012345679012
1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0.09836065573770492,1.0,0,0,0.8451612903225807,0.896774193548387,0,0.7956756756756757,0.436,1.0,1.0,0,0,0.496,0.296,0,0,0.43269135802469133
1.0,0.27454545454545454,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1.0,0,0,0,0.9737704918032787,0.7096774193548387,1.0,0,0.3935135135135135,0,0.9733333333333334,1.0,0,0,0,0.616,0,0,0.44982716049382715
1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.8229508196721311,0,0,0,0,1.0,1.0,0.896774193548387,0.4151351351351351,0,0.6,1.0,0,0,0,0.936,0,0,0.4789135802469136
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0.36774193548387096,0.567741935483871,0.8789189189189189,0,0,0,0,0,0,1.0,0,0,0.5108148148148148
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0.715,0,0,0,1.0,0,0,0,0,0.12258064516129032,0.38064516129032255,0,1.0,0,0.5533333333333333,0.6,0,0,0,0,0,0,0.4402962962962963
0.8101694915254237,1.0,0,1.0,1.0,0.8575,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6345679012345679
1.0,0,0,0.696,1.0,1.0,1.0,1.0,0,0,0,0,0.9475409836065574,0,0,0,0.8524590163934426,1.0,0.535483870967742,0,1.0,0,1.0,1.0,0,1.0,0,0,0,0,0.4117530864197531
1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.24918032786885247,0,0,0,0,0,0,0,1.0,0,1.0,0.84,0,0,0.616,0,0,0,0.4839506172839506
0.9033898305084745,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.839344262295082,0,0,0,0,0.7935483870967742,0,1.0,0,0,0,0,0,0,1.0,0,0,0.4597037037037037
1.0,0.7581818181818182,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.6852459016393443,0,1.0,0,0,0,0.4774193548387097,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0.4156543209876543
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.8655737704918033,0,0,0,0.8590163934426229,1.0,0,0,0.5513513513513514,0,0.9466666666666667,1.0,0,0,0,0,0,0,0.44246913580246916
0,1.0,0,1.0,0,1.0,1.0,1.0,0,0,0,0,1.0,0,0,0,0.9180327868852459,1.0,1.0,0,0.6086486486486486,0,1.0,1.0,0,0,0,0.936,0,0,0.5061728395061729
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0.6754098360655738,0.7901639344262295,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0.9433333333333334,1.0,0.712,0,0,0,0,0.40355555555555556
1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.4491803278688525,0.659016393442623,0.13114754098360656,0,0.940983606557377,1.0,1.0,0.5290322580645161,1.0,0,1.0,1.0,0,0,0,1.0,0,0,0.3775802469135802
1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.940983606557377,0,0.21311475409836064,0.003278688524590164,0.7967213114754098,1.0,1.0,1.0,0.8443243243243244,0,1.0,1.0,0,0,0,1.0,0,0,0.3914074074074074
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0.25573770491803277,0,0,0.25245901639344265,0,0,0,0,0,0,1.0,0,0.52,0.34,0,0,0,0,0,0,0.48562962962962963
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1.0,0,0,0.08852459016393442,0,1.0,1.0,1.0,0.5686486486486486,0,0.8533333333333334,0.9733333333333334,0,0,0,1.0,0,0,0.420641975308642
1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.8950819672131147,0.23934426229508196,0.580327868852459,0.8426229508196721,0.7377049180327869,0.9419354838709677,1.0,1.0,0.8832432432432432,0,1.0,1.0,0,0,0,1.0,0,0,0.3483456790123457
1.0,0.5509090909090909,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.10491803278688525,0,0,0,0.6459016393442623,1.0,1.0,0.535483870967742,0.8097297297297297,0,1.0,1.0,0,0,0,0.552,0,0,0.42849382716049383
0,1.0,0,1.0,0,1.0,1.0,1.0,1.0,0,0,0,0.940983606557377,0,0,0.659016393442623,1.0,1.0,1.0,1.0,0.061621621621621624,0,1.0,1.0,0,0,0,1.0,0,0,0.4997530864197531
1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.9737704918032787,0,0.36065573770491804,0,0,0.7096774193548387,1.0,0.535483870967742,1.0,0,0.6,1.0,0,0,0,0.424,0,0,0.42637037037037034
1.0,0.13636363636363635,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0.7377049180327869,1.0,0,0,0,0.32903225806451614,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0.43323456790123455
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0.04516129032258064,0,0,1.0,0,0,1.0,0,0,0,0,0,0,0.49609876543209874
1.0,1.0,0,1.0,0.9146666666666666,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.5129876543209877
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.8426229508196721,0,0,0,0.8819672131147541,0,1.0,0,1.0,0,1.0,1.0,0,0,0,0.552,0,0,0.39308641975308645
0.9135593220338983,0.9309090909090909,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.4786885245901639,0,0,0,0,1.0,1.0,0,1.0,0,1.0,0.76,0,0,0,0.744,0,0,0.42444444444444446
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.6163934426229508,0,0,0.16393442622950818,0,0.4064516129032258,1.0,1.0,1.0,0,0,0.25,0,0,0,1.0,0,0,0.4265679012345679
1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1.0,0,0,0.7901639344262295,0.7639344262295082,0.8838709677419355,1.0,1.0,0.21837837837837837,0,0,1.0,0,0,0,1.0,0,0,0.4619259259259259
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0.8451612903225807,0,0,1.0,0,1.0,0.92,0,0,0,0,0,0,0.4565925925925926
1.0,0,0,0.886,1.0,1.0,1.0,0,0,0,0,0,0.003278688524590164,1.0,0.04590163934426229,0,0,0.9419354838709677,1.0,0.9483870967741935,1.0,0,1.0,0.22666666666666666,0,0,0,1.0,0,0,0.5059259259259259
1.0,0.62,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0.7419354838709677,0.8451612903225807,1.0,1.0,0,0.4666666666666667,1.0,0,0,0,1.0,0,0,0.44133333333333336
1.0,0,0,1.0,1.0,1.0,1.0,0.904,0,0,0,0,0.7114754098360656,0,0,0,0.8819672131147541,1.0,1.0,0.6903225806451613,1.0,0,0,1.0,0,0,0,1.0,0,0,0.42953086419753084
1.0,0.10181818181818182,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.7114754098360656,0,0.7704918032786885,0,0,0,0.7956756756756757,0,1.0,1.0,0,0,0.264,0,0,0,0.462320987654321
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1.0,0,0,0.5704918032786885,0,0.8451612903225807,1.0,1.0,0.6713513513513514,0,0.013333333333333334,0.6,0,0,0,1.0,0,0,0.43506172839506174
1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.8950819672131147,0,0.9737704918032787,0.5967213114754099,0.5475409836065573,1.0,1.0,1.0,1.0,0,0.92,1.0,0,0,0,1.0,0,0,0.3476543209876543
0,1.0,0,1.0,0,1.0,1.0,1.0,0,0,0,0,0.7901639344262295,0,0,0,0.6754098360655738,1.0,1.0,0.3161290322580645,0.8529729729729729,0,1.0,1.0,0,0,0,1.0,0,0,0.4918518518518519
1.0,0.03272727272727273,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.8819672131147541,0.580327868852459,0,0,0,0.6387096774193548,1.0,0,1.0,0,0.5466666666666666,1.0,0,0,0,0.04,0,0,0.43723456790123455
1.0,0.20545454545454545,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.7868852459016393,0,0,0.8950819672131147,1.0,1.0,1.0,1.0,0.9394594594594594,0,1.0,1.0,0,0,0,1.0,0,0,0.3552098765432099
1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.9114754098360656,0,0,0,0,0.1870967741935484,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0.464
1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.9221621621621622,0,1.0,0.44,0,0,0,0,0,0,0.5180246913580246
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.46885245901639344,0.8426229508196721,0,0,0,1.0,1.0,1.0,1.0,0,1.0,0.9466666666666667,0,0,0,1.0,0,0,0.37096296296296294
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0.62,0,0,0,0.6163934426229508,0,0,0,0,0,1.0,0.07096774193548387,1.0,0,0,0,0,0,0,0.232,0,0,0.4763456790123457
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1.0,0,0,0.18360655737704917,0.580327868852459,1.0,1.0,1.0,0.6270270270270271,0,0.9733333333333334,1.0,0,0,0,1.0,0,0,0.3906172839506173
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0.715,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.5122962962962962
1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0.8950819672131147,0.019672131147540985,0,0,0,0.432258064516129,0,0.9124324324324324,0,0.8666666666666667,0,0,0,0,0,0,0,0.5017283950617284
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0.41935483870967744,0,0,0.5502702702702703,0,1.0,1.0,0,0,0,0,0,0,0.4717037037037037
1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.8819672131147541,0.9737704918032787,1.0,0,0.9737704918032787,1.0,1.0,0.01935483870967742,1.0,0.776,1.0,1.0,0,0,1.0,1.0,0,0,0.30419753086419754
1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.7639344262295082,0,0.29180327868852457,0,0,0.24516129032258063,1.0,0.2064516129032258,1.0,0.248,1.0,0.25333333333333335,0,0,1.0,0.36,0,0,0.43950617283950616
1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1.0,0,0.003278688524590164,0,0.7639344262295082,1.0,1.0,0,1.0,0,1.0,1.0,0,0,1.0,0.232,0,0,0.39525925925925925
1.0,0.9309090909090909,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0.78,0,0,0,0,0,0,0.47555555555555556
1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.47540983606557374,0,0,0.01935483870967742,0,0,1.0,0,1.0,0.6,0,0,1.0,0,0,0,0.4792098765432099
1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1.0,0,0,0,0.9737704918032787,1.0,1.0,0,1.0,0,0.36,1.0,0,0,0,0.808,0,0,0.4132345679012346
1.0,0.3090909090909091,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.9704918032786886,0,0,0,0,0.9483870967741935,1.0,0,0.5048648648648648,0,1.0,1.0,0,0,0,1.0,0,0,0.4597530864197531
0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.49508196721311476,0,0,0,0.7967213114754098,1.0,0,0,0.14702702702702702,0,1.0,1.0,0,0,0,0,0,0,0.52
1.0,0.44727272727272727,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.7934426229508197,0,0,0,1.0,1.0,1.0,0,0.8043243243243243,0,1.0,1.0,0,0,0,0.744,0,0,0.4062222222222222
1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.9147540983606557,0,0,0,0.8524590163934426,1.0,1.0,0.22580645161290322,0.9513513513513514,0,0.8666666666666667,1.0,0,0,0,1.0,0,0,0.4030617283950617
0.5254237288135594,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.76,0,0,0,0,0,0,0.4979753086419753
1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.16972972972972972,0,1.0,0.79,0,0,0,0,0,0,0.576395061728395
1.0,0.5163636363636364,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1.0,0,0,0,0,0.896774193548387,0.7935483870967742,0,0.7502702702702703,0,0.84,1.0,0,0,0,0,0,0,0.45185185185185184
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.003278688524590164,0,0,0,0.6163934426229508,0.6516129032258065,0.12258064516129032,0,0.5459459459459459,0,0.68,1.0,0,0,0,0,0,0,0.48760493827160495
1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.921311475409836,0,0,0,0.940983606557377,1.0,1.0,0.2645161290322581,0.547027027027027,0,0,0.9133333333333333,0,0,0,1.0,0,0,0.4647901234567901
1.0,0.03272727272727273,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0.6645161290322581,1.0,0.45806451612903226,0.6745945945945946,0,0,0.4666666666666667,0,0,0,1.0,0,0,0.523753086419753
1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.4838709677419355,0,1.0,0,1.0,1.0,0,0,0,0.608,0,0,0.46409876543209877
1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.6950819672131148,0,0,0,0.8819672131147541,0,1.0,0,1.0,0,0.68,1.0,0,0,0,0,0,0,0.44098765432098763
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0.11475409836065574,0.9419354838709677,0.7419354838709677,0.7935483870967742,1.0,0,0,1.0,0,0,0,1.0,0,0,0.42330864197530865
1.0,0.5163636363636364,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.7278688524590164,0,0,0,0.6852459016393443,1.0,1.0,0.7419354838709677,0.5145945945945946,0,0,1.0,0,0,0,0.616,0,0,0.46212345679012345
1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.9475409836065574,0,0,0,0.20327868852459016,1.0,1.0,1.0,0.8378378378378378,0,0,1.0,0,0,0,1.0,0,0,0.44582716049382715
1.0,0,0,1.0,1.0,1.0,1.0,0.88,0,0,0,0,0.2721311475409836,0.3180327868852459,0,0,0,1.0,1.0,0.7935483870967742,1.0,0,1.0,1.0,0,0,0,1.0,0,0,0.430320987654321
1.0,0.27454545454545454,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0.8950819672131147,0.7639344262295082,0,0,0,0,0,1.0,0,1.0,0.82,0,0,0,0,0,0,0.44222222222222224
1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.6229508196721312,0,0,0.32786885245901637,0,1.0,1.0,1.0,0.6021621621621621,0,1.0,1.0,0,0,0,1.0,0,0,0.4437530864197531
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.6994594594594594,0,1.0,0.25333333333333335,0,0,0,0,0,0,0.5167407407407407
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0.43,0,0,0,0.9737704918032787,0,0,0.8426229508196721,0.1377049180327869,0,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0,0,0.4160987654320988
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.29180327868852457,0.01639344262295082,0,0,0.14426229508196722,1.0,1.0,0.896774193548387,1.0,0,0,0.92,0,0,0,0.872,0,0,0.4304197530864198
1.0,0.20545454545454545,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.7704918032786885,0,0,0.380327868852459,0.13442622950819672,1.0,1.0,1.0,1.0,0,0,0.5966666666666667,0,0,0,1.0,0,0,0.43333333333333335
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1.0,0,0,0,0,0.5741935483870968,1.0,0.5290322580645161,1.0,0,1.0,0.7866666666666666,0,0,0,1.0,0,0,0.3988148148148148
1.0,0,0,1.0,1.0,1.0,1.0,0.552,0,0,0.940983606557377,0,0.8950819672131147,0.9737704918032787,0,0,0,0.4774193548387097,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0.43555555555555553
1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.2754098360655738,0,0,1.0,0.432258064516129,0.41935483870967744,1.0,0,1.0,0.7066666666666667,0,0.28,0.728,0.168,0,0,0.45185185185185184
0.47796610169491527,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.921311475409836,0,0,0,0,0.896774193548387,1.0,0.6903225806451613,1.0,0,1.0,1.0,0,0,0,1.0,0,0,0.4026666666666667
1.0,0.13636363636363635,0,1.0,1.0,0.94,1.0,1.0,0,0,0,0,0.8426229508196721,0,0,0.17704918032786884,0.9737704918032787,1.0,1.0,1.0,0,0,0.91,1.0,0,0,0,1.0,0,0,0.4710617283950617
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.587027027027027,0,0,0,0,0,0,0,0,0,0.5641481481481482
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.8918032786885246,0,0,0.5540983606557377,1.0,1.0,1.0,1.0,0.15135135135135136,0,1.0,1.0,0,0,0,1.0,0,0,0.41274074074074074
1.0,0,0,1.0,1.0,1.0,1.0,0.7666666666666667,0,0,0.40327868852459015,0,0.9737704918032787,0,0,0,0,1.0,1.0,0,1.0,0,1.0,0.84,0,0,0,0.744,0,0,0.43506172839506174
1.0,0.44727272727272727,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.6754098360655738,0,0,0,0,0,0.5870967741935483,0,1.0,0,0.5733333333333334,1.0,0,0,0,0,0,0,0.4654814814814815
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.8950819672131147,0,0,0,0,0.9483870967741935,0.4838709677419355,0,1.0,0,0.9733333333333334,0.76,0,0,0,0,0,0,0.42617283950617285
1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.8443243243243244,0,0,0,0,0,0,0,0,0,0.540641975308642
