barbarian_0_x,barbarian_0_y,barbarian_1_x,barbarian_1_y,barbarian_2_x,barbarian_2_y,barbarian_3_x,barbarian_3_y,barbarian_4_x,barbarian_4_y,barbarian_5_x,barbarian_5_y,barbarian_6_x,barbarian_6_y,barbarian_7_x,barbarian_7_y,barbarian_8_x,barbarian_8_y,barbarian_9_x,barbarian_9_y,archer_0_x,archer_0_y,archer_1_x,archer_1_y,archer_2_x,archer_2_y,archer_3_x,archer_3_y,archer_4_x,archer_4_y,archer_5_x,archer_5_y,archer_6_x,archer_6_y,archer_7_x,archer_7_y,archer_8_x,archer_8_y,archer_9_x,archer_9_y,giant_0_x,giant_0_y,giant_1_x,giant_1_y,giant_2_x,giant_2_y
12,-19,35,22,20,41,-2,44,-2,-17,36,1,42,3,41,-5,31,46,13,-5,44,46,36,-2,-12,-8,39,34,-5,26,6,36,36,45,9,-9,-5,14,11,33,5,-9,-8,-18,28,35
17,33,44,22,-10,13,39,25,8,-13,49,1,-5,-14,43,-14,19,42,31,-14,5,37,-4,8,-9,20,45,46,44,33,-5,45,-7,4,18,-2,40,-15,3,-4,49,24,-19,0,-3,-7
-4,41,-8,15,-12,-3,-13,-17,15,-19,11,32,44,-4,-10,43,39,26,42,-7,31,-2,43,-16,49,35,33,16,30,-17,29,48,-16,-11,-8,-16,22,32,38,-1,26,-10,47,24,-6,7
33,-7,32,-4,-4,-20,16,35,-6,-4,43,-6,-12,34,36,-4,-14,6,-16,-9,32,6,47,13,39,43,36,39,46,23,43,7,-10,26,37,4,37,24,44,39,29,40,42,8,-13,-5
18,-17,46,5,6,40,38,7,17,-14,2,46,-11,-17,24,-17,22,34,42,13,21,38,19,-4,6,-7,-7,39,34,34,5,45,33,6,32,5,29,-8,9,-6,-2,21,12,45,49,15
-3,31,24,-11,4,48,-7,17,-2,26,-3,31,45,1,-16,-10,46,24,33,-10,-1,-16,8,34,43,43,6,35,38,14,6,40,-1,-7,19,44,49,-5,5,39,-9,-20,-10,12,-19,38
49,13,4,-15,35,36,44,43,44,13,11,-14,-9,49,32,22,-15,42,-19,7,39,27,33,22,49,-18,-12,29,46,13,5,48,30,-13,-10,20,-5,40,34,12,-9,44,0,48,-12,0
15,-18,-17,35,28,-11,-16,32,12,47,-11,17,0,-4,-12,7,-14,14,39,-10,20,35,43,19,-6,38,-14,16,-6,25,-11,-7,24,-15,-12,42,-6,-7,35,38,-10,31,-1,-11,13,37
47,24,-15,20,-18,8,48,32,37,-9,-12,-15,17,44,5,-10,30,43,17,-14,2,-15,35,47,1,-16,33,35,46,47,45,38,-3,23,23,44,37,-8,-9,25,-11,0,42,24,-12,-4
45,34,5,-18,43,47,0,32,-6,29,17,43,41,29,16,46,47,1,33,-5,-11,5,30,36,-7,-9,49,-2,38,2,18,-15,44,37,49,16,-20,-14,-14,-19,26,38,13,42,6,-14
13,-10,-16,48,11,-14,21,-7,-3,27,-1,-8,36,-18,-11,22,45,30,-11,18,16,-6,44,9,-19,41,-12,35,0,35,12,-10,13,37,5,49,-15,-17,28,32,-15,2,-18,33,33,-4
44,25,34,-3,29,46,22,-19,44,-19,-3,34,36,40,47,14,-11,6,15,49,-10,25,33,42,40,26,-11,46,-11,3,16,34,12,46,-11,-20,44,-5,16,-12,35,37,-16,10,-11,-1
-16,7,49,38,36,34,2,-10,9,49,20,48,36,-5,43,-2,-11,40,-2,15,-13,40,3,47,33,27,10,41,31,32,41,-15,-7,-3,32,18,-17,-14,-17,-17,40,-17,37,9,40,-12
-7,28,17,45,34,45,41,-13,46,-9,21,-17,3,44,10,42,36,34,46,5,-7,10,31,45,48,49,33,15,0,-2,49,21,12,-15,-4,47,39,-1,38,-10,47,9,24,-16,-10,-12
-18,35,25,41,26,49,-3,48,-6,16,-6,18,4,42,-6,-3,13,-16,4,34,28,36,39,-4,3,35,22,43,-16,6,10,-7,-5,-2,24,-9,-13,43,37,47,13,-17,40,9,17,-17
42,32,-11,14,-9,35,34,17,-2,19,-2,19,6,-2,42,-3,-12,23,13,-16,39,-18,42,-2,38,38,-17,28,12,48,39,5,49,11,-8,35,-18,20,-15,4,-16,48,15,-15,24,35
45,-11,17,32,-4,-10,33,16,-7,9,-9,-6,6,38,25,-8,22,32,-9,17,-6,33,-5,38,-11,10,32,12,35,-7,26,39,39,40,28,37,-13,10,39,-2,4,48,38,1,-13,-10
49,46,49,20,19,-6,35,4,-8,33,-17,5,-19,27,-12,32,33,10,29,-9,25,-13,47,38,-9,41,2,36,35,38,38,-4,38,-8,14,37,26,-17,45,41,47,-9,49,-20,25,-6
5,-14,28,38,28,-6,-6,-18,40,-9,12,-6,21,-14,-5,-9,-15,42,7,-14,28,47,9,36,43,22,-19,29,38,-4,27,-3,0,-15,7,-6,-2,37,40,32,27,-19,44,15,43,18
49,-3,5,44,-11,29,45,27,38,3,-18,13,-10,22,-3,23,34,8,33,20,-14,28,44,40,-2,1,15,-17,4,-15,26,32,26,47,23,45,46,9,45,-6,38,30,-17,32,31,-13
-8,41,37,36,-14,23,38,12,-16,-8,-2,31,16,46,-11,-2,38,-9,43,-3,-16,14,-12,37,28,-2,-4,-16,27,-11,37,0,30,46,-16,9,0,34,-5,6,45,16,2,42,1,-6
2,33,34,10,-8,15,-9,-11,32,3,-18,5,-10,36,43,33,6,-12,-4,2,44,36,2,-12,19,-6,-19,-16,-10,-10,-17,13,-2,16,25,-15,-5,-4,46,17,35,28,35,-6,-8,1
41,42,-5,13,-4,-16,-9,21,9,48,-2,-18,12,-2,-9,4,39,-15,11,-6,16,46,28,49,11,46,34,21,32,0,46,7,10,45,-19,35,-13,5,34,8,-17,24,35,29,21,-10
17,-3,42,28,-19,44,2,-19,-20,47,-3,18,20,40,34,-14,11,-17,42,-11,22,-6,40,33,43,36,39,43,30,35,40,22,25,36,-12,47,34,-3,25,-7,20,43,11,35,45,35
-14,1,45,5,-1,46,30,-6,-4,8,39,45,44,4,33,-2,-11,1,41,33,-10,41,20,46,-11,-9,18,44,-5,49,40,22,41,26,10,49,27,-6,13,-14,41,-8,46,10,-10,-15
22,-14,-14,4,20,-4,9,48,-16,22,-13,19,-14,-15,43,6,-5,-7,22,-4,4,45,32,19,22,45,46,-3,-16,11,6,-10,28,-17,-11,17,-6,7,19,-4,35,-6,2,47,46,-2
32,-17,-9,41,-15,22,13,37,-9,0,-9,32,42,5,-5,8,5,49,-3,27,42,-8,39,-7,15,34,-5,-8,-12,43,14,-11,32,0,28,-8,48,11,42,-3,28,39,33,44,25,-3
-2,23,-12,-2,37,5,47,7,4,35,-10,47,-20,40,-20,41,-11,-14,29,-2,46,32,-2,18,25,49,30,-5,27,-5,-15,39,39,48,44,42,32,37,-5,-5,47,15,42,-9,14,-6
-9,36,30,38,23,37,46,13,-2,39,-3,11,17,37,12,-3,48,24,33,49,41,39,2,42,36,30,-19,34,-11,45,23,37,-2,48,10,-2,35,0,32,41,23,-8,-13,7,19,-3
-18,3,14,46,16,-8,-15,-12,-18,-2,35,39,-17,25,-4,16,18,-11,44,28,-3,7,-10,16,-8,23,-10,41,-13,-6,-17,48,21,32,6,-3,35,-5,48,2,26,38,33,-20,39,-2
41,-15,28,36,47,-12,19,-9,41,-11,-16,23,-4,-15,-12,34,42,0,0,34,39,-12,41,24,21,-14,-6,21,-11,31,-9,24,-8,25,1,-3,5,-19,42,5,21,41,29,42,-8,26
-9,46,19,34,36,24,33,-13,22,-17,40,5,31,45,13,44,-14,27,-7,17,-17,12,-9,-19,-4,42,-16,8,-12,-3,-12,6,-11,7,40,14,-7,36,36,25,27,44,3,-18,-2,44
7,39,-8,-1,-11,38,-11,-16,24,-7,48,-12,18,-12,7,44,38,7,-9,0,-12,40,-9,40,-11,16,7,45,43,2,21,38,39,-14,5,-4,34,29,18,34,28,-4,28,-7,10,46
45,39,-17,0,17,39,9,-4,26,34,45,35,-5,-6,38,24,46,-15,-9,10,30,34,23,43,35,19,-5,-15,4,41,-13,27,17,34,13,45,-14,-13,35,19,32,-16,36,36,44,8
-19,-20,-17,12,-19,-7,39,21,42,33,-8,17,36,-14,41,37,22,47,3,-3,-11,-13,38,16,23,-10,-12,8,28,-16,43,-1,-14,49,10,-15,38,3,47,29,-11,48,-20,46,16,41
-10,43,31,45,32,47,-2,-14,26,46,2,-19,29,35,8,40,35,44,43,-9,-10,-3,13,34,-2,32,22,-7,40,33,23,35,-14,-6,-9,22,12,-19,3,48,-14,38,22,-6,35,31
3,-11,-17,-13,-15,26,49,8,18,-2,6,-18,-14,38,8,-5,-2,12,45,-4,-6,-18,-18,0,6,49,7,-12,4,-3,23,-14,0,46,39,8,28,-14,45,11,34,37,28,36,-5,46
-8,25,16,39,-10,26,42,30,29,39,-12,-19,12,49,43,41,-2,28,38,-16,33,4,49,23,20,46,15,40,-4,39,27,-16,-1,-19,23,32,9,47,-2,26,-13,22,-16,-20,-19,29
-12,1,13,-9,-15,30,21,-8,-19,17,33,36,-13,-11,-17,29,12,-5,-10,31,21,-5,38,12,47,41,-6,17,-1,36,38,24,7,-2,-2,-16,36,47,44,49,22,-10,24,34,-7,29
-17,23,34,16,12,34,-7,24,-6,9,-13,17,8,37,42,-14,46,36,-8,46,-8,-2,8,33,-17,17,-5,-13,10,-3,-10,47,44,9,37,-18,7,49,43,22,-8,-1,-12,38,32,4
29,32,20,35,47,45,28,-2,-10,-5,-6,-15,10,-12,41,0,-17,29,17,-2,6,-10,28,-2,12,49,35,41,25,44,31,-12,-18,42,-3,44,-17,-2,44,10,47,-18,-12,16,-4,-13
-1,-4,20,36,-6,8,41,-1,20,42,18,48,-2,32,-10,-10,32,14,-14,29,-18,-15,-13,44,-7,38,-7,-3,-14,0,12,-9,45,-10,14,-17,18,-13,-15,-16,-20,34,17,37,-15,-16
-15,-5,3,39,42,37,43,-19,-10,-7,9,49,41,34,48,38,-7,30,49,18,29,-17,-6,-4,42,10,-5,-7,-8,6,38,-2,4,-19,35,49,48,33,33,-13,-16,19,21,38,40,-12
10,45,44,46,-4,26,-6,12,-6,40,36,0,-17,43,-10,-18,36,39,45,-16,-13,6,8,-17,42,-14,40,27,10,-19,41,48,42,36,44,5,37,29,32,13,10,-12,13,49,33,14
36,48,-8,10,-4,40,16,44,-10,25,7,42,3,47,5,32,-3,34,31,47,22,47,38,19,-6,8,26,32,29,-10,-4,-19,42,0,46,20,-1,39,-10,14,-14,37,43,-2,0,35
39,22,-3,-7,38,6,-13,5,-16,-13,36,23,-17,16,-3,-18,40,19,31,45,-5,34,-16,0,49,34,34,-13,4,-19,-19,8,-18,22,10,49,40,-14,26,-18,45,49,-16,22,9,-4
19,38,49,35,-18,22,-6,12,21,-4,20,-17,21,38,38,-16,-17,-17,10,45,40,48,-16,23,8,48,37,19,25,-2,-13,-5,-12,21,12,-10,45,32,7,40,37,44,47,3,43,9
19,34,-5,19,48,-5,40,41,-6,43,16,-10,-5,37,-7,-4,1,-12,-8,-12,-12,7,-4,33,41,31,14,-15,-9,39,-11,-6,-17,35,-8,34,44,11,-17,-9,-14,-10,32,-1,44,-4
-3,16,41,9,19,-5,-9,-7,46,47,49,10,-19,37,30,39,-1,41,-13,39,-18,30,6,-16,43,-2,-20,-5,13,-17,-8,-10,-13,49,1,-5,7,-4,42,-3,16,-18,-14,35,6,44
-1,-5,16,-6,6,-11,4,37,43,-13,49,-20,43,35,23,-12,25,39,47,19,22,-11,-4,46,31,-6,48,31,3,44,-17,43,-12,27,-5,16,-9,10,6,47,46,20,-16,21,29,37
21,-12,33,38,28,33,-8,42,-15,-13,38,14,8,-13,-17,18,46,23,44,34,-18,-15,-11,46,-7,26,-6,2,8,37,-8,21,35,14,-18,41,13,45,1,42,8,-12,-12,14,-4,1
49,46,26,35,-2,22,40,-1,31,-8,-17,-2,1,-4,44,29,47,40,4,40,-7,15,27,-12,-19,-4,31,49,40,42,39,37,15,49,-11,33,36,-18,-5,-18,37,-3,4,43,7,-10
45,-6,37,42,48,21,-15,9,29,-14,43,38,23,38,-19,22,19,-13,0,38,1,-12,40,26,20,47,6,49,-7,8,-6,18,38,-6,26,39,44,39,48,22,-10,1,-3,11,43,28
9,-18,-14,-3,15,-16,44,-18,38,47,-5,46,47,29,36,26,-5,20,49,1,-15,47,-10,-11,23,41,-9,0,-7,25,-14,34,7,-6,49,25,36,38,-2,46,38,36,-6,21,38,-15
-20,-19,-14,-12,39,43,-2,22,-7,33,42,22,27,-4,46,15,-11,5,22,35,-12,22,34,-6,-6,-4,4,46,-10,-3,32,-7,-11,-7,39,35,-8,44,41,40,42,-16,37,3,-10,38
33,-10,-12,-14,48,23,7,33,27,40,43,10,47,30,-8,9,-6,4,49,-12,-3,46,36,35,-6,9,14,46,-7,7,-6,27,48,-16,4,43,-17,-7,42,-5,-15,17,31,-15,31,43
21,43,25,43,35,23,41,45,-10,-20,-17,-2,41,12,17,-2,20,43,-7,-14,48,33,-6,8,36,48,49,4,16,35,15,32,14,-6,7,35,5,-2,39,20,40,33,-16,31,32,18
44,2,24,-15,-10,33,49,29,36,3,-11,1,-5,18,18,-2,-6,-7,19,-19,47,33,-7,42,-9,-9,41,19,-14,-6,26,-11,43,38,-10,2,42,-15,6,-7,-4,9,-2,20,44,45
-1,-2,37,9,48,46,45,49,-8,7,49,43,33,5,-17,28,-15,5,-10,20,49,37,-1,-17,6,33,-15,-16,39,6,-4,8,22,-10,-15,-3,45,-1,-18,48,45,38,39,36,-12,-10
48,-18,17,38,45,33,-10,6,-13,37,31,-19,-3,21,-10,7,10,38,38,41,35,22,2,-11,-11,35,33,9,33,24,-9,-8,41,7,46,10,11,-15,29,45,47,24,23,-3,-11,39
26,37,-6,4,39,-12,2,-3,-5,-2,21,-11,37,2,24,40,27,-10,34,5,8,35,38,22,-2,10,34,-19,19,-15,45,22,48,-8,44,28,-3,-17,-19,44,11,34,-9,4,38,-12
44,15,-10,10,0,35,48,37,44,5,11,36,12,39,-3,28,2,44,3,-15,-18,42,-18,28,29,43,-17,-12,-15,8,42,27,-13,-15,6,39,-6,28,-7,36,26,49,29,49,42,-3
6,43,-15,-12,32,25,-15,-6,-16,-17,12,46,-18,25,38,-20,24,46,-5,26,-6,6,-18,5,-9,26,-4,49,35,29,15,47,15,-16,39,45,-8,37,17,-11,4,33,-14,-5,22,43
10,48,-16,42,39,-18,-5,0,47,-3,13,37,20,40,-3,-3,33,49,48,29,-16,-6,-9,4,24,38,13,-14,14,-18,26,-17,45,-14,2,-13,6,-2,48,46,40,34,36,-10,33,-14
29,40,38,-20,-18,25,-18,27,8,35,32,-14,33,3,-12,20,-12,0,-17,-2,20,35,38,29,45,44,3,43,-15,36,48,42,43,39,8,-16,13,49,44,49,40,20,-7,-12,-5,11
-9,45,21,-5,-12,43,37,43,-11,-5,-8,4,-5,-8,-12,46,12,35,47,34,48,37,22,-8,13,-2,-6,22,-8,0,37,-15,49,29,-7,15,1,35,-12,2,5,43,25,-3,7,35
11,-7,17,35,-19,-3,17,-10,-9,37,47,33,18,40,43,30,-9,2,40,23,39,46,22,-6,-18,-10,-9,-1,4,43,26,-18,49,17,-11,10,46,37,-3,3,29,47,2,-8,24,38
41,26,-9,6,3,-13,-2,38,21,-15,-3,5,-7,19,39,5,35,36,22,37,-6,26,34,-10,16,45,-17,-18,31,33,34,10,-15,1,44,-3,-11,41,20,48,42,4,-13,34,18,-17
34,33,38,30,13,-19,39,30,36,43,39,2,-16,8,4,-10,40,22,37,17,29,32,-15,-20,37,18,46,-20,-13,42,5,34,35,44,-5,22,17,-16,44,5,2,44,-6,28,-1,47
40,34,37,-12,-19,35,22,41,-8,43,11,-11,13,43,45,17,17,-12,39,27,-17,9,47,7,-17,-10,45,10,-11,48,49,43,-16,35,-15,9,-15,0,-9,12,-18,48,47,-13,-9,34
7,-8,32,37,32,0,38,-15,15,-7,41,7,-6,49,16,-10,-5,28,-3,24,45,0,-18,-7,35,11,12,-17,-19,28,45,-13,-18,18,-3,29,-9,30,-11,42,5,-9,14,42,-15,-10
35,20,-6,2,-6,-11,-9,37,8,47,24,-6,32,39,36,40,31,34,-3,48,33,12,42,19,26,-3,16,-6,0,43,37,-16,-11,3,6,44,31,-14,39,13,-3,0,36,-9,42,11
49,-1,46,8,41,26,35,-13,45,18,-2,-6,15,48,-1,-3,19,44,3,32,9,49,-19,48,32,15,-7,10,28,47,42,40,-16,-5,36,40,-8,14,25,39,40,7,-12,24,6,44
27,46,18,48,41,42,21,-18,45,32,27,-8,-6,32,37,10,43,11,-18,0,-15,49,48,-5,-2,47,-2,25,41,-7,43,23,18,-3,45,48,42,42,-10,33,41,34,31,-14,-8,37
39,15,-11,12,49,41,-10,35,-2,19,27,34,42,-16,42,31,40,-1,32,48,-15,4,4,32,42,40,25,36,-7,11,2,32,14,40,-6,3,24,36,44,35,-4,5,-3,16,-15,12
46,12,39,21,-14,34,23,-19,-11,0,38,34,35,-10,48,-13,32,0,-4,47,-16,18,35,26,41,-14,46,-5,-14,44,-11,33,-17,34,41,7,20,-3,-13,-11,39,17,8,-9,43,17
-3,24,17,43,48,36,46,46,-17,43,48,5,36,46,48,-3,25,-16,-11,-14,-10,9,22,-16,-15,26,23,32,-8,-1,48,1,18,38,-9,-9,-17,41,-15,16,47,41,32,-7,-6,-6
43,8,20,46,46,25,44,30,34,-2,12,45,-12,14,1,-14,46,24,36,46,3,-4,13,40,18,35,-19,1,40,28,46,18,-16,13,36,29,-9,29,-10,44,11,-11,-19,38,42,39
25,-2,43,-1,40,33,24,46,29,33,24,44,-2,-7,-15,28,11,-11,30,-4,47,40,26,-11,6,-13,34,47,-6,39,42,21,36,0,-12,-5,-12,48,-13,-2,-18,24,-8,27,-18,19
41,-10,-20,41,-17,35,-10,-2,11,37,28,-13,-13,28,26,-8,-9,-19,39,-15,46,-1,37,29,24,-18,-20,49,38,40,-16,6,41,43,37,20,-14,22,3,42,-4,27,28,-17,45,35
0,-12,32,4,48,33,-16,44,-5,41,5,47,-11,38,39,-17,27,46,41,-8,44,1,20,-12,13,-6,-19,15,25,48,29,-8,48,45,-15,15,22,46,34,10,-14,23,0,-2,1,-8
41,3,27,44,40,21,-9,19,-12,29,13,-14,23,49,22,-2,48,25,-18,35,9,-16,-4,-12,36,35,-3,-1,-10,12,24,46,-10,15,42,37,-14,19,9,36,38,-3,13,-3,7,46
3,44,-5,25,43,-15,43,39,48,14,47,43,-17,-17,38,32,-9,47,40,25,19,40,-18,26,-5,5,43,-18,-8,-15,33,44,-6,29,-10,-12,-7,29,6,-9,-5,5,40,48,-6,38
45,-4,43,39,48,25,-18,-11,-18,2,28,46,44,-20,-17,49,-4,30,21,41,29,-19,40,44,1,-17,-7,38,-3,44,-4,13,-11,19,30,43,9,-4,-16,-13,-12,-13,-11,14,6,-6
-7,38,25,-9,42,25,15,-13,-13,0,41,34,40,1,22,37,-13,17,40,-2,4,-5,-14,6,-10,-9,-12,-8,15,34,41,-16,15,44,28,-9,41,48,24,-5,-7,35,45,-18,18,43
36,9,27,-8,39,32,5,-8,-14,29,-16,48,-8,-17,25,-12,-6,6,45,-4,-17,49,-8,-8,36,15,41,46,40,18,32,49,26,-6,37,15,-5,-7,33,20,-2,44,-10,48,34,10
-9,20,20,40,31,36,-15,6,42,1,33,4,-5,36,45,34,-17,28,7,-19,39,42,18,-7,34,48,-12,-5,48,-16,45,38,-8,26,36,39,-9,13,-9,42,39,5,13,-15,28,39
49,-9,5,32,18,-5,-11,-9,-7,6,4,-18,4,35,31,-10,-17,-11,2,-9,23,-11,-9,22,-3,-8,20,45,-15,-3,36,33,-16,-14,-16,17,-4,20,5,-11,32,-14,45,5,44,39
46,9,39,-10,40,-4,-6,37,-7,44,-18,38,2,39,3,-16,3,43,25,33,13,-10,43,8,-16,-4,20,33,25,-18,34,33,-12,-1,25,40,47,-18,21,33,-4,43,31,34,-12,8
-13,8,-17,26,49,36,40,43,49,-7,16,-13,40,-16,1,45,49,-15,2,-10,41,45,2,38,-17,-10,-2,-3,11,-14,31,34,30,-13,48,32,-19,15,22,47,-14,12,-16,44,16,-7
-5,18,-3,47,40,34,-11,21,14,-9,13,48,-17,23,-16,7,39,45,3,49,41,38,5,-14,-9,0,4,-6,-13,32,37,35,40,25,38,38,-8,27,-1,-18,0,-14,40,-9,42,31
-6,-15,32,6,27,47,38,21,14,-10,5,42,45,-9,34,15,-4,40,-6,13,47,48,9,41,-7,-17,-8,15,47,6,41,5,-16,37,6,-17,-2,10,30,-6,25,-19,-5,-3,-17,2
47,-2,-15,-17,35,-18,40,31,8,-16,-14,11,4,49,40,30,34,36,10,34,5,-5,-18,9,-16,9,36,7,41,-11,-2,23,15,-8,-16,45,-10,-12,-11,48,-12,17,-4,6,48,20
43,7,21,-12,-9,32,-17,-8,2,-19,36,35,34,16,4,43,9,49,40,-7,17,42,-15,-16,37,-6,44,-2,-13,48,43,38,44,-9,16,-11,-15,1,10,-18,22,41,21,-12,35,1
-20,36,49,2,4,-6,-1,38,-12,-1,49,38,21,-11,-17,47,-13,35,-14,4,-16,40,31,49,24,48,40,39,12,-18,2,44,-18,2,-6,-6,24,-8,-11,24,-8,2,30,35,-1,34
12,36,19,41,-3,48,-6,32,-20,41,-17,5,38,38,35,23,15,-9,37,-9,35,-4,44,17,-7,-14,35,-14,31,-11,-11,29,37,-16,12,-19,11,35,-18,-16,12,45,33,48,-15,-5
29,-17,-9,48,-18,6,27,-12,23,36,40,16,43,-11,-17,4,34,-5,31,40,17,-17,-19,11,30,43,-15,-20,-12,21,-18,39,17,-14,-9,-3,9,42,30,33,-7,36,49,43,36,31
-19,48,-13,-2,41,-19,-12,46,41,20,37,9,-17,8,29,-6,-8,-15,20,-18,16,-4,-4,26,-9,6,16,-2,42,-7,1,41,-10,15,40,5,-13,31,48,23,-6,39,-15,5,-4,-1
-14,18,-14,-6,36,22,-14,40,-3,38,-7,-20,45,32,1,-9,18,-3,9,38,-8,16,16,32,24,-2,10,42,41,30,-2,-17,21,-5,45,-7,0,-4,11,46,-5,-8,13,45,3,-5
30,-12,30,45,5,40,9,38,-17,38,33,8,28,40,-9,28,16,-16,-3,-7,39,34,15,-19,46,39,18,44,40,-11,32,-7,19,36,-19,41,12,44,33,14,13,45,-11,38,10,39
-19,-10,-20,-2,13,-12,32,-2,30,-4,48,43,-4,31,43,1,3,-3,7,-11,28,-14,-13,-10,30,-7,43,24,41,18,39,-19,28,-4,16,33,-14,38,37,-15,41,-13,-11,33,-12,15
35,49,-4,22,-18,-6,-10,29,39,41,-16,-13,-15,11,-19,46,8,49,30,35,-14,30,-9,16,18,-12,41,21,-12,-12,39,23,-10,27,-10,33,3,38,-6,4,-7,32,32,12,47,9
-19,-3,23,45,43,4,41,-10,16,48,47,17,6,33,-5,44,-14,42,-16,34,4,41,39,39,-11,27,-15,35,25,-5,23,33,37,-12,39,-8,16,40,35,25,-12,44,-9,21,40,42
8,39,16,34,32,-13,38,37,-6,31,-11,23,37,-1,8,-10,-19,5,4,40,-18,37,42,-6,29,-10,-9,14,11,42,-16,22,47,-12,5,39,25,-17,42,-4,32,24,-18,25,38,-1
34,36,35,11,-2,20,37,-13,19,37,19,-16,22,44,-3,17,46,35,23,-8,23,40,15,48,-2,28,42,-18,43,8,-8,10,-17,41,-19,-4,6,-16,-4,12,-5,7,37,4,36,16
25,34,-8,30,42,-1,36,-18,40,19,-5,30,-3,33,45,-8,-11,-12,-18,32,-10,3,42,-5,-4,40,38,17,-10,1,46,-8,46,-3,42,2,-20,-9,-3,28,5,-14,34,-15,-11,49
-20,-17,-8,-6,6,35,2,37,8,48,-19,11,46,39,-14,39,40,-8,35,26,6,38,0,-3,30,-13,48,3,-11,-3,41,46,-5,18,38,-9,14,35,-17,-6,12,-3,-12,-18,33,-20
-12,14,-19,6,41,-7,28,38,42,9,-18,-15,-8,39,47,13,38,4,-18,24,47,11,18,-14,21,45,-18,13,2,-2,-11,45,49,8,49,5,-12,-3,12,46,17,44,34,-12,0,37
39,34,37,6,5,42,43,17,-2,0,1,41,39,-15,33,5,38,17,3,-7,43,-15,30,-15,12,41,-17,-5,12,-6,-8,37,9,-7,43,-15,0,-10,43,-13,30,41,3,-8,6,-13
46,45,12,-11,39,44,10,48,27,-19,48,-10,-3,-2,-4,23,33,35,32,-2,25,33,30,42,-16,-17,40,29,46,15,4,42,45,10,6,-12,-9,2,-11,22,31,-2,43,-14,-2,33
-19,-14,37,3,39,8,1,-17,-9,16,-6,14,42,23,3,-11,-8,35,47,-6,13,-8,22,34,-6,7,12,45,-18,-19,9,42,-4,42,46,30,-14,13,13,-7,40,46,-5,4,4,-7
8,36,-19,9,33,-7,13,-18,-18,15,-4,-2,0,-2,-9,2,-20,-18,43,37,18,34,33,20,39,-7,36,36,38,19,48,32,-14,9,27,-11,40,4,-9,7,-12,-10,37,38,-18,-13
-4,17,-18,4,38,39,1,-9,1,-16,35,47,46,44,-13,39,-10,33,3,35,1,-12,43,-1,43,2,4,35,-15,2,27,-14,-5,-17,46,49,35,36,4,49,-9,8,-3,13,20,-8
35,31,5,-16,42,-18,39,-3,32,30,43,-19,-4,3,12,41,-13,7,-19,15,-1,-2,39,18,11,49,-14,-5,34,20,48,36,-16,-15,7,-8,29,-10,48,3,-6,-13,-15,-18,-14,22
-13,-8,33,-20,43,38,-18,48,-7,46,-11,17,-18,35,-20,41,6,-9,21,37,-8,-5,36,20,-3,39,-12,-1,-2,49,-7,5,-7,23,33,-8,20,45,22,-8,14,41,-6,35,22,35
14,-4,28,39,-8,40,40,-1,44,-2,-5,17,9,-10,30,49,-13,0,16,-10,-10,47,49,10,-11,26,37,-1,-15,21,46,-12,-14,11,26,43,15,47,38,-8,26,37,25,-16,28,-4
-11,6,21,-18,-10,3,10,-14,35,34,48,22,48,15,9,33,-8,-20,15,-6,32,44,-18,-16,22,45,38,25,7,43,-19,17,40,21,9,35,44,19,32,-14,40,-13,47,12,26,-4
41,49,-8,7,6,-7,24,-15,-17,36,8,-7,31,46,40,-16,22,-5,-17,27,6,-7,33,-9,-16,19,46,24,8,-4,17,-17,12,44,-8,44,-15,18,44,29,37,19,29,40,25,-17
48,-5,-16,15,-2,2,26,37,16,-5,38,-2,29,32,-11,-7,-12,3,34,17,18,47,-2,-2,-7,4,40,13,49,22,12,47,13,33,42,30,36,15,28,-4,28,-12,-5,27,-6,29
29,-19,10,-15,35,34,-16,8,29,40,41,41,35,42,43,-20,48,7,9,44,-11,-12,6,-9,-3,12,-3,-16,-15,-12,35,24,-11,33,-9,26,33,17,-8,24,10,-11,4,-17,-5,-8
-16,31,-6,48,19,32,13,-7,-6,43,38,25,47,49,45,-7,-12,7,-3,7,3,49,-8,20,1,-3,42,8,44,37,40,26,16,45,37,5,-8,-8,-7,-15,32,16,-3,19,9,36
-20,49,45,14,27,-2,-8,41,-7,44,49,38,-13,24,36,24,6,44,-15,21,-14,-13,42,34,38,48,-4,35,12,44,-11,-19,-5,36,22,49,30,-18,-4,31,29,44,30,38,-6,17
34,16,12,-6,29,-11,29,-7,25,-12,21,46,27,-13,43,47,37,46,15,39,-9,15,44,24,39,28,40,33,-1,38,44,-19,-11,47,38,37,6,34,-2,-11,34,48,24,49,37,9
-15,41,42,-17,4,32,15,-14,-10,2,1,-14,17,-2,32,38,6,-18,42,35,49,47,-4,21,3,-2,17,-8,44,-6,45,-17,31,35,-11,-15,-2,16,44,-7,-6,23,-1,-7,-20,-13
17,34,5,-18,-18,3,-14,32,12,-15,28,-4,-16,-14,36,44,44,-8,47,40,48,-9,22,-7,-3,3,-7,1,-10,41,-7,40,16,32,3,38,-10,-5,37,21,45,-19,22,-13,44,24
13,-16,22,36,-12,42,-11,-17,21,-11,-17,29,-15,1,-8,48,15,-4,-4,2,-4,-5,3,-5,-9,-16,-14,-14,-19,7,38,3,12,-12,10,-13,13,37,12,42,-12,11,-14,1,-5,49
