cannon_1,cannon_2,archer_1,archer_2,army_1,army_2,goldstorage_1,goldstorage_2,elixerstorage_1,elixerstorage_2,barracks_1,barracks_2,barracks_3,mortar_1,builder_1,gold_1,gold_2,gold_3,gold_4,elixer_1,elixer_2,elixerstorage_3,elixer_3,townhall_1,research_1,castle_1,total
1.0,0,1.0,0.126,0.3566666666666667,0.9466666666666667,1.0,0.968,1.0,1.0,1.0,0.9483870967741935,1.0,1.0,1.0,0.9704918032786886,0,0,0,0.9704918032786886,0,0,0,1.0,0,0,0.37308641975308643
1.0,0,1.0,0.012,0.6266666666666667,1.0,1.0,1.0,1.0,1.0,0.5741935483870968,0,0.7935483870967742,1.0,0,1.0,0,0.26229508196721313,0.31475409836065577,0.9475409836065574,0,1.0,0,1.0,0,0.568,0.2807901234567901
1.0,0,1.0,0,0.38666666666666666,1.0,1.0,0.988,1.0,1.0,0.7419354838709677,0,0,1.0,0,0,0,0,0,0.9737704918032787,0,0,0,1.0,0,0,0.44750617283950617
1.0,0,1.0,0.392,0,0.6533333333333333,1.0,1.0,1.0,1.0,0,0.7096774193548387,1.0,1.0,1.0,0.3442622950819672,0,0.8229508196721311,0,0,0.4885245901639344,0.4026666666666667,0,1.0,0,0,0.3811358024691358
1.0,0,1.0,0.24,0,0.9733333333333334,1.0,1.0,1.0,1.0,0,0.535483870967742,0,1.0,0,0,0,0,0.940983606557377,1.0,0.8524590163934426,0,1.0,1.0,1.0,0.964,0.2988641975308642
1.0,0,1.0,1.0,0,0.43333333333333335,1.0,1.0,1.0,1.0,0.7419354838709677,0,1.0,1.0,0,0,0,1.0,0,0,0,0.8986666666666666,0,1.0,0,0,0.36750617283950615
1.0,0,1.0,0,0,0.9733333333333334,1.0,1.0,1.0,1.0,0.01935483870967742,1.0,1.0,1.0,1.0,1.0,0,0.4098360655737705,0,0.921311475409836,0.1737704918032787,0.7426666666666667,0,1.0,0,0,0.32582716049382715
1.0,0,1.0,0.316,0.3566666666666667,1.0,1.0,1.0,1.0,1.0,0.36129032258064514,0.17419354838709677,1.0,1.0,1.0,0.3704918032786885,0,0,0.003278688524590164,0,0.7344262295081967,0,0,1.0,0,0.266,0.3980246913580247
1.0,0,1.0,1.0,0,0.7,1.0,1.0,1.0,1.0,0,0.9483870967741935,0,1.0,0,0,0,0,0,0.8360655737704918,0.9114754098360656,0.776,0,1.0,0,0.184,0.3492345679012346
1.0,0,1.0,0.354,0.38666666666666666,0.97,1.0,0.8706666666666667,1.0,1.0,0.9419354838709677,0.7419354838709677,0,1.0,0,0,0,0,0,0.9737704918032787,0.7639344262295082,0,0,1.0,0,0,0.4109135802469136
1.0,0,1.0,1.0,0,0.6266666666666667,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,0.856,0.33114754098360655,0,0,0,0,0,0.7226666666666667,0,1.0,0,0,0.3804444444444444
1.0,0.26181818181818184,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0.9483870967741935,0,1.0,0,0,0,0,0,0.7049180327868853,0.6426229508196721,0.148,0,1.0,0,0.658,0.36839506172839503
1.0,0,1.0,0.62,0,0.9466666666666667,1.0,1.0,1.0,1.0,0,0.4838709677419355,1.0,1.0,0.928,0,0,0.49836065573770494,0,0.6065573770491803,0.5081967213114754,0.8613333333333333,0,1.0,0,0.57,0.310320987654321
1.0,0.3090909090909091,0,1.0,0,1.0,1.0,1.0,0.9893333333333333,1.0,0,0,1.0,1.0,0.04,0,0,0.9737704918032787,0,0.6131147540983607,0,1.0,0.419672131147541,1.0,0,1.0,0.29145679012345677
1.0,0,1.0,0,0,0.8333333333333334,1.0,1.0,1.0,1.0,0,0,0,1.0,0,0,0,0,0,0.013114754098360656,0.8655737704918033,0,0,1.0,0,0,0.4772345679012346
1.0,0,1.0,0.734,0.52,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0.7114754098360656,0,0,0,0,0,0.008,0,1.0,0,0.334,0.3837530864197531
1.0,0,1.0,0.316,0.54,0.85,1.0,1.0,1.0,1.0,1.0,0.5870967741935483,0,1.0,0.712,0.8950819672131147,0,0,0,0.6065573770491803,0.4524590163934426,0.916,0,1.0,0,0,0.31960493827160497
1.0,0,1.0,1.0,0,0.84,1.0,1.0,1.0,1.0,0,0.4838709677419355,0,1.0,0,0,0,0,0,1.0,0.06885245901639345,0,0,1.0,0,0,0.43920987654320987
1.0,0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,0.928,0.26557377049180325,0,0.8819672131147541,0,0.08524590163934426,0,0.8506666666666667,0,1.0,0,0.904,0.2872098765432099
1.0,0,1.0,1.0,0.6133333333333333,0.57,1.0,1.0,1.0,1.0,0.27741935483870966,0,0.6387096774193548,1.0,1.0,0.4098360655737705,0,0,0,0,0,0,0,1.0,0,0,0.42992592592592593
1.0,0,1.0,0.81,0,0.18666666666666668,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0.68,0,0,0.940983606557377,0,0,0,1.0,0,1.0,0,0.892,0.33269135802469135
1.0,0,1.0,0.316,0.31666666666666665,0.9466666666666667,1.0,1.0,1.0,1.0,0,0.27741935483870966,0,1.0,0,0,0,0.7311475409836066,0,0.9737704918032787,0.29180327868852457,1.0,0,1.0,0,0.936,0.29846913580246914
1.0,0,1.0,1.0,0,0.94,1.0,1.0,1.0,1.0,0.012903225806451613,1.0,1.0,1.0,0.68,0,0,0,1.0,0.8590163934426229,0.7049180327868853,0.31333333333333335,0,1.0,0.928,0.784,0.2745679012345679
1.0,0,1.0,0,0.9466666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.4838709677419355,0.5935483870967742,1.0,0,1.0,0,0,0,0.3081967213114754,0.7147540983606557,0.112,0,1.0,0,0.334,0.35318518518518516
1.0,0,1.0,0.772,0,1.0,1.0,1.0,1.0,1.0,0.5161290322580645,0.535483870967742,0.12258064516129032,1.0,1.0,0.9114754098360656,0,0,0,0.7639344262295082,0.49508196721311476,0,0,1.0,0,0,0.384
1.0,0,1.0,1.0,0.7666666666666667,0.52,1.0,1.0,1.0,1.0,0.5935483870967742,0.7935483870967742,1.0,1.0,1.0,0,0,0,0,0.43934426229508194,0.9737704918032787,0.296,0,1.0,0,0.426,0.3311604938271605
1.0,0,1.0,1.0,0,0.12,1.0,1.0,1.0,1.0,0,0,0.9483870967741935,1.0,0,1.0,0,0,0,0,0,0.392,0,1.0,0.152,0.622,0.392
1.0,0,1.0,1.0,0,0.1,1.0,1.0,1.0,1.0,0,0.4838709677419355,1.0,1.0,1.0,1.0,0,0,0,0.9737704918032787,0.6163934426229508,0.9,0,1.0,0.392,0.784,0.2725925925925926
1.0,0,1.0,0,0,1.0,1.0,0.936,1.0,1.0,0.8451612903225807,0.4838709677419355,0,1.0,0,0.8819672131147541,0,0,0,0.8622950819672132,0.940983606557377,0,0,1.0,0,0,0.40227160493827163
1.0,0.1709090909090909,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0.6903225806451613,0.9483870967741935,1.0,0,0,0,0.49836065573770494,0.4491803278688525,0,1.0,0.7973333333333333,0,1.0,0.964,0.406,0.31239506172839504
1.0,0,1.0,1.0,0,0.4633333333333333,1.0,1.0,1.0,1.0,0,0,0,1.0,0,0,0,0,0,0.8163934426229508,0,0.628,0,1.0,0,0.584,0.3900246913580247
1.0,0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0.535483870967742,0,1.0,1.0,1.0,0.21311475409836064,0,0.7639344262295082,0,0,0,1.0,0,1.0,0,0.764,0.29698765432098767
1.0,0,1.0,1.0,1.0,0.8866666666666667,1.0,1.0,1.0,1.0,0.8838709677419355,0,1.0,1.0,0.136,0,0,0,0,0,0,0.8826666666666667,0.2983606557377049,1.0,0,1.0,0.2935308641975309
1.0,0,1.0,0.05,0,0.9733333333333334,1.0,1.0,1.0,1.0,0,0.9483870967741935,0.432258064516129,1.0,0,0,0,0.940983606557377,0,0.740983606557377,0.36721311475409835,0.84,0,1.0,0,0.29,0.3389135802469136
1.0,0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,1.0,0,0,0,0,0,0.7672131147540984,0,0.27466666666666667,0,1.0,0,0,0.46024691358024694
1.0,0,1.0,0.278,1.0,1.0,1.0,0.952,1.0,1.0,1.0,1.0,0,1.0,0,0,0,0,0,0,0.9114754098360656,0,0,1.0,0.104,0,0.4051851851851852
1.0,0,1.0,0,0,0.9733333333333334,1.0,0.892,1.0,1.0,0.6903225806451613,1.0,0,1.0,0,0,0,0,0,0.8524590163934426,0.7967213114754098,0,0,1.0,0,0,0.432
1.0,0,1.0,0.202,0,0.9733333333333334,1.0,1.0,1.0,1.0,0.8451612903225807,0.896774193548387,0,1.0,0.488,0,0,0,0,0.9737704918032787,0,0,0,1.0,0,0,0.4325432098765432
1.0,0,1.0,1.0,0,0.06333333333333334,1.0,1.0,1.0,1.0,0,0.27741935483870966,0,1.0,0.232,0.39344262295081966,0,0,0,0,0,0,0,1.0,0,0,0.4828641975308642
1.0,0.5163636363636364,1.0,1.0,0,0.9733333333333334,1.0,1.0,1.0,1.0,0.535483870967742,0,0.535483870967742,1.0,0,0.8950819672131147,0,0,0,0,0,0.8186666666666667,0,1.0,0,0.548,0.3297777777777778
1.0,0,1.0,0.24,0.97,0.8933333333333333,1.0,1.0,1.0,1.0,0.8838709677419355,0.17419354838709677,1.0,1.0,1.0,0.9475409836065574,0,0,0,0.940983606557377,0,0.5733333333333334,0,1.0,0,0.27,0.3107160493827161
1.0,0,1.0,0.962,0,0.49,1.0,1.0,1.0,1.0,0.9483870967741935,0,0,1.0,0,0,0,0,0,0.8229508196721311,0.8163934426229508,0,0,1.0,0,0.248,0.4139753086419753
1.0,0,1.0,0.24,0,0.9466666666666667,1.0,1.0,1.0,1.0,0.36129032258064514,0.535483870967742,1.0,1.0,1.0,0,0,0,0,0.9114754098360656,0.6196721311475409,0.764,0,1.0,0,0.02,0.34933333333333333
1.0,0.1709090909090909,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0.916,0,1.0,0.212,1.0,0.3765925925925926
1.0,0,1.0,0.126,0,0,1.0,1.0,1.0,1.0,0,0.43870967741935485,0,1.0,0,0,0,0,0,0,0.8065573770491803,0.7013333333333334,0,1.0,0,0.856,0.4000493827160494
1.0,0,1.0,0.354,0,0.92,1.0,0.5093333333333333,1.0,1.0,0,1.0,0,1.0,0,0,0,0.30491803278688523,0,0.9475409836065574,0.9704918032786886,0.4666666666666667,0,1.0,0,0,0.41190123456790123
1.0,0,1.0,0.924,0,0,1.0,1.0,1.0,1.0,0,0.432258064516129,0,1.0,0,0,0,0,0.3704918032786885,0.8327868852459016,0.6163934426229508,0.44,0,1.0,0,0.874,0.36839506172839503
1.0,0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.04516129032258064,0.7935483870967742,1.0,0,0.42295081967213116,0,0.5606557377049181,0,0,0.8819672131147541,0.8933333333333333,0,1.0,0,0.168,0.31525925925925924
1.0,0,1.0,0.392,0.6233333333333333,0.64,1.0,1.0,1.0,1.0,0,0.535483870967742,0,1.0,0.328,1.0,0,0,0,0.3442622950819672,0,0,0,1.0,0,0,0.4285432098765432
1.0,0,1.0,0,0.79,0.9733333333333334,1.0,1.0,1.0,1.0,0.5870967741935483,0.12258064516129032,0.6387096774193548,1.0,0,0,0,0,0,0.9737704918032787,0.003278688524590164,0,0,1.0,0,0,0.42607407407407405
1.0,0,0.506,1.0,0,0.12,1.0,1.0,1.0,1.0,1.0,0.32903225806451614,0.9483870967741935,1.0,1.0,0,0,0,0,0.7081967213114754,0.6852459016393443,0.8826666666666667,0,1.0,0,0.69,0.3237037037037037
1.0,0,1.0,1.0,0.4666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.6903225806451613,1.0,1.0,1.0,0.4885245901639344,0,0,0,0.419672131147541,0,0.584,0,1.0,0,0,0.33609876543209877
1.0,0,1.0,1.0,0,0.14666666666666667,1.0,1.0,1.0,1.0,0,1.0,0.3741935483870968,1.0,0,0,0,0,1.0,0.2819672131147541,0.6196721311475409,0.584,0,1.0,0,0.73,0.3417283950617284
1.0,0,1.0,1.0,0.6566666666666666,0.82,1.0,0.7333333333333333,1.0,1.0,0,0,0.4838709677419355,1.0,0,0,0,0.32131147540983607,0,0.940983606557377,0,1.0,0,1.0,0,0,0.36019753086419753
1.0,0,1.0,0.392,0,1.0,1.0,1.0,1.0,1.0,0.38064516129032255,0.896774193548387,0,1.0,0,0,0,1.0,1.0,0.6426229508196721,1.0,0.7973333333333333,0,1.0,1.0,0.478,0.25244444444444447
1.0,0,1.0,1.0,0,0.9733333333333334,1.0,1.0,1.0,1.0,0,0,0,1.0,0,0,0,0,0,0.8426229508196721,0,0.704,0,1.0,0,0.518,0.3717530864197531
1.0,0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0.22580645161290322,0.17419354838709677,1.0,0,0,0,0.940983606557377,0,0.3442622950819672,0.24918032786885247,0.8613333333333333,0,1.0,0,0.696,0.32355555555555554
1.0,0,1.0,0,0.13,1.0,1.0,0.9466666666666667,1.0,1.0,0.8838709677419355,0.32903225806451614,0,1.0,0,0,0,0,0,0.9442622950819672,0.380327868852459,0,0,1.0,0,0,0.44039506172839504
1.0,0,1.0,1.0,0,0.8933333333333333,1.0,1.0,1.0,1.0,0,0,0.41935483870967744,1.0,0,0,0,0,0,1.0,0.28524590163934427,0.7653333333333333,0,1.0,1.0,1.0,0.30133333333333334
1.0,0,1.0,0,0,1.0,1.0,1.0,1.0,1.0,0.9419354838709677,0.9483870967741935,0.8451612903225807,0.81,0,0,0,0,0,0.921311475409836,0.46885245901639344,0.8466666666666667,0,1.0,0,0,0.35604938271604936
1.0,0,1.0,1.0,0,0.9733333333333334,1.0,1.0,1.0,1.0,0,0,0.9483870967741935,1.0,0,0,0,0.9704918032786886,0,0,0,1.0,0,1.0,0,0.586,0.32809876543209876
1.0,0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0.535483870967742,1.0,1.0,0,0,0,0,0.8098360655737705,0.3180327868852459,0.7773333333333333,0,1.0,0,0,0.3619753086419753
1.0,0,1.0,1.0,0.03,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,0.928,1.0,0,0,0,0,0,0.31066666666666665,0,1.0,0,0,0.3779753086419753
1.0,0,1.0,1.0,0,0.92,1.0,1.0,1.0,1.0,0,1.0,0,1.0,0,0,0,0,0,0.5278688524590164,0.6459016393442623,0.808,0,1.0,0,0.096,0.36118518518518516
1.0,0.3781818181818182,1.0,1.0,0,0.46,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,0,0,0.21311475409836064,0,0.8819672131147541,0.9737704918032787,0.936,0,1.0,0,0.56,0.28987654320987655
1.0,0,1.0,1.0,0,0.24666666666666667,1.0,1.0,1.0,1.0,0,0.38064516129032255,0.8451612903225807,1.0,0,0,0,0.9704918032786886,0,0.006557377049180328,0.9114754098360656,0.392,0,1.0,0,0.874,0.3485432098765432
1.0,0,1.0,0,0.44333333333333336,1.0,1.0,1.0,1.0,1.0,1.0,0.27741935483870966,0,0.8575,0,0.8,0,0,0,0.8819672131147541,0.10819672131147541,0,0,1.0,0,0,0.414962962962963
1.0,0.06727272727272728,1.0,1.0,0.91,0.7933333333333333,1.0,1.0,1.0,1.0,0.896774193548387,0,0.896774193548387,1.0,0,0,0,0,0,0,0,0.6906666666666667,0,1.0,0,0.838,0.33140740740740743
1.0,0,1.0,0.81,0,1.0,1.0,1.0,1.0,1.0,0.6903225806451613,0.432258064516129,1.0,1.0,0.928,0.4098360655737705,0,0,0,0,0.36065573770491804,0.6053333333333333,0,1.0,0,1.0,0.31738271604938273
1.0,0,1.0,0.62,0,0.79,1.0,1.0,1.0,1.0,0,1.0,0,1.0,0,0,0,0,0,0,0.5114754098360655,0.8613333333333333,0,1.0,0,0.364,0.3771851851851852
1.0,0,1.0,0.05,0.6133333333333333,0.9733333333333334,1.0,0.7626666666666667,1.0,1.0,0.8451612903225807,0.4838709677419355,0,1.0,0,0,0,0,0,0.8950819672131147,0.8229508196721311,0,0,1.0,0,0,0.42562962962962964
1.0,0,1.0,0.81,0,1.0,1.0,1.0,1.0,1.0,0,0,0.4774193548387097,1.0,1.0,0.6754098360655738,0,0,0,0.3016393442622951,0.17049180327868851,0.7013333333333334,0,1.0,0,0.748,0.3356543209876543
1.0,0,1.0,0.658,0.9733333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0,0,0.16065573770491803,0,0.13466666666666666,0,1.0,0,0,0.36577777777777776
1.0,0,1.0,0,0.8233333333333334,0.94,1.0,1.0,1.0,1.0,1.0,0.4838709677419355,0.5870967741935483,1.0,1.0,1.0,0,0,0,0,0.6786885245901639,0,0,1.0,0,0,0.38153086419753085
1.0,0,1.0,0.126,0.12,0.94,1.0,1.0,1.0,1.0,0.4838709677419355,1.0,1.0,1.0,1.0,0.5573770491803278,0,0,0,0.9704918032786886,0.7967213114754098,0.2,0,1.0,0,0.6,0.329037037037037
1.0,0,1.0,0.734,0.5533333333333333,1.0,1.0,0.616,1.0,1.0,0.6709677419354839,0,0,1.0,1.0,1.0,0,0,0,0,0,0.7226666666666667,0,1.0,0,0,0.38641975308641974
1.0,0,1.0,1.0,0,0.52,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0.488,0,0,0.7049180327868853,0,0.8065573770491803,0,0.936,0,1.0,0,0.058,0.3492345679012346
1.0,0,1.0,0.81,0.85,1.0,1.0,0.84,1.0,1.0,0.5096774193548387,0,0.8451612903225807,1.0,1.0,0,0,0,0,0.9147540983606557,0,0,0,1.0,0,0,0.4047901234567901
1.0,0,1.0,0.24,0,1.0,1.0,1.0,1.0,1.0,0.6387096774193548,1.0,1.0,1.0,0.64,0,0,0,1.0,0.5901639344262295,0.940983606557377,0.2853333333333333,0,1.0,1.0,0.514,0.2970864197530864
1.0,0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0.7935483870967742,0,1.0,0,0,0,0,0,1.0,1.0,0,0,1.0,0,0,0.401679012345679
1.0,0,1.0,0.848,0,0.8933333333333333,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,0,0,0.3180327868852459,0.940983606557377,0,0.20933333333333334,0,1.0,0,0.586,0.3556543209876543
1.0,0,1.0,0,0,1.0,1.0,0.872,1.0,1.0,0.33548387096774196,0,0,1.0,0,0,0,0,0,0.9147540983606557,0,0,0,1.0,0,0,0.47555555555555556
1.0,0,1.0,1.0,0,0.88,1.0,1.0,1.0,1.0,0,0,0,1.0,0,0,0,0,0.8950819672131147,0.8065573770491803,0,0.6906666666666667,0,1.0,0.784,0.622,0.3251358024691358
1.0,0,1.0,0.848,0,0.5933333333333334,1.0,1.0,1.0,1.0,0,1.0,0.7935483870967742,1.0,0,0,0,0.029508196721311476,0,0.7901639344262295,0.9737704918032787,1.0,0,1.0,0,0.352,0.31693827160493826
1.0,0,1.0,0.392,0,0.9733333333333334,1.0,1.0,1.0,1.0,0,0.9483870967741935,0.432258064516129,1.0,0.264,0,0,0,0.380327868852459,0.8229508196721311,0.29180327868852457,0,0,1.0,0.244,0,0.41441975308641976
1.0,0,1.0,0,0.1,1.0,1.0,1.0,1.0,1.0,0.01935483870967742,1.0,0,0.8575,0,0,0,0,0,0.940983606557377,0,0,0,1.0,0,0,0.45466666666666666
1.0,0,1.0,0.392,0,1.0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0,0,0.7639344262295082,1.0,0.7901639344262295,0,0.9573333333333334,0,1.0,1.0,0,0.3012345679012346
1.0,0,1.0,0.81,0.67,0.9466666666666667,1.0,1.0,1.0,1.0,1.0,0.07096774193548387,1.0,1.0,1.0,1.0,0,1.0,0,0,0,0.7866666666666666,0,1.0,0,0.04,0.2959506172839506
1.0,0,1.0,0.62,0,0,1.0,1.0,1.0,1.0,0.2645161290322581,1.0,1.0,1.0,0.856,1.0,0,0,0.8950819672131147,0,0.3442622950819672,0.712,0,1.0,0,0.892,0.30360493827160495
1.0,0,1.0,1.0,0,0.16,1.0,1.0,1.0,1.0,0,0,0,1.0,0,0,0,0,1.0,0.9737704918032787,0,0.7866666666666666,0,1.0,1.0,0.586,0.3276049382716049
1.0,0,1.0,0.468,0.38,1.0,1.0,1.0,1.0,1.0,1.0,0.22580645161290322,1.0,1.0,1.0,0.10819672131147541,0,0,0,0.6459016393442623,0,0,0,1.0,0,0,0.4068148148148148
1.0,0.03272727272727273,0.506,1.0,0,1.0,1.0,1.0,1.0,1.0,0.5548387096774193,0.5870967741935483,1.0,1.0,1.0,0,0,0.01639344262295082,1.0,0,0.6688524590163935,1.0,0,1.0,0,1.0,0.2660246913580247
1.0,0,1.0,0.506,0,0.7933333333333333,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0.928,1.0,0,0,0,0.019672131147540985,0,0.5493333333333333,0,1.0,0,0.258,0.3814814814814815
1.0,0.27454545454545454,1.0,1.0,0,0.88,1.0,1.0,1.0,1.0,0,0,0.38064516129032255,1.0,0,0,0,0,0.11475409836065574,0,0.5278688524590164,0.872,0,1.0,0.116,0.928,0.3317037037037037
1.0,0,1.0,0,0.7,0.91,1.0,1.0,1.0,1.0,0.8838709677419355,0,1.0,1.0,1.0,0.8163934426229508,0,0.12459016393442623,0,0.9737704918032787,0.26885245901639343,0,0,1.0,0,0,0.3737283950617284
1.0,0,1.0,0.164,0.7733333333333333,1.0,1.0,1.0,1.0,1.0,0.9483870967741935,1.0,0,1.0,0,0,0,0,0,0.9147540983606557,0.7836065573770492,0,0,1.0,0,0,0.39081481481481484
1.0,0,1.0,0.772,0,1.0,1.0,1.0,1.0,1.0,1.0,0.535483870967742,0,1.0,0,0.46885245901639344,0,0,0,0.9737704918032787,0.7737704918032787,0,0,1.0,0,0,0.3894320987654321
1.0,0,1.0,0.81,0,0.7066666666666667,1.0,1.0,1.0,1.0,0,1.0,0,1.0,0,0,0,0,0,1.0,0.4426229508196721,0.5106666666666667,0,1.0,0,1.0,0.3414814814814815
1.0,0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0.5870967741935483,0.6387096774193548,1.0,0,0,0,0,0,0.13442622950819672,0.380327868852459,0.284,0,1.0,0,0,0.41876543209876543
1.0,0,1.0,0.164,0,1.0,1.0,1.0,1.0,1.0,0.38064516129032255,0.535483870967742,0.8258064516129032,1.0,0,0,0,0.05901639344262295,0,0,0.8524590163934426,0.68,0,1.0,1.0,0.968,0.3177283950617284
1.0,0,1.0,0.354,0.21333333333333335,1.0,1.0,1.0,1.0,1.0,0.012903225806451613,0.5870967741935483,1.0,1.0,1.0,0.8590163934426229,0,0.08524590163934426,0.07213114754098361,0.3639344262295082,0.7934426229508197,0.8293333333333334,0,1.0,0,1.0,0.2705679012345679
1.0,0,1.0,0.468,0,0.17,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,0,0,0,0,0.8524590163934426,0.5540983606557377,0.7973333333333333,0,1.0,0,0.424,0.3588148148148148
1.0,0,1.0,0,0.91,0.6,1.0,1.0,1.0,1.0,0,0.9483870967741935,1.0,1.0,0,0,0,0,0,0.6786885245901639,0.7737704918032787,0.6613333333333333,0,1.0,0,0.024,0.35990123456790124
1.0,0.49272727272727274,0,1.0,0,0.9733333333333334,1.0,1.0,0.968,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0.6163934426229508,0.3901639344262295,0.8826666666666667,0,1.0,0,0.82,0.2945679012345679
1.0,0,1.0,0.62,0.8833333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.535483870967742,0,1.0,0.032,0.8262295081967214,0,0,0,0.20655737704918034,0.7114754098360656,0,0,1.0,0,0,0.3808395061728395
1.0,0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0.6903225806451613,1.0,1.0,1.0,0.940983606557377,0,0,0,0,0.6459016393442623,0.584,0,1.0,0,0.676,0.341037037037037
1.0,0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0.36129032258064514,1.0,1.0,1.0,0.7639344262295082,0,0,1.0,0,0.7934426229508197,0.808,0,1.0,0.104,0.928,0.2852345679012346
1.0,0,1.0,0.886,0,0.97,1.0,1.0,1.0,1.0,0,0.5870967741935483,0,1.0,0,0,0,0,1.0,0.6459016393442623,0.9704918032786886,0.692,0,1.0,1.0,0.19,0.30464197530864195
1.0,0.03272727272727273,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0.9483870967741935,1.0,1.0,0,0,0,0,0.003278688524590164,0,0.8885245901639345,0.8186666666666667,0,1.0,0,1.0,0.30646913580246915
1.0,0,1.0,0.012,0.023333333333333334,0.9733333333333334,1.0,1.0,1.0,1.0,0.896774193548387,0,0,1.0,0,0.6,0,0,0,0.1377049180327869,0.6885245901639344,0,0,1.0,0.136,0.73,0.4024691358024691
1.0,0,1.0,0.62,0.94,0.28,1.0,1.0,1.0,1.0,0.45806451612903226,0.17419354838709677,0.15483870967741936,1.0,0,0,0,0,0,0,0.6459016393442623,0.112,0,1.0,0,0.046,0.4348641975308642
1.0,0,1.0,0.734,0,1.0,1.0,1.0,1.0,1.0,0,0.5870967741935483,0,1.0,0,0,0,0,0,1.0,0.7934426229508197,0.7173333333333334,0,1.0,0,0.728,0.32854320987654323
1.0,0,1.0,0,0.8666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.839344262295082,0,0,0,0.8098360655737705,0.23278688524590163,0.6626666666666666,0,1.0,0.84,0,0.2882962962962963
1.0,0,1.0,0.886,0,0.94,1.0,1.0,1.0,1.0,0,0,0.3225806451612903,1.0,0,0,0,0,0,0.9737704918032787,0.05245901639344262,0.37066666666666664,0,1.0,0.028,0.802,0.37506172839506174
1.0,0,1.0,0.202,0.4,1.0,1.0,1.0,1.0,1.0,0.12258064516129032,0.6387096774193548,0,1.0,0.232,0.30491803278688523,0,0,0.9704918032786886,0.7737704918032787,0.8819672131147541,0.544,0,1.0,1.0,0.838,0.27274074074074073
1.0,0,1.0,0.772,0,1.0,1.0,1.0,1.0,1.0,0,0.896774193548387,1.0,1.0,1.0,0.8819672131147541,0,0.9475409836065574,0,0.7344262295081967,0.05573770491803279,0.7333333333333333,0,1.0,0,0,0.3050864197530864
1.0,0.24,1.0,1.0,0,0.69,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0,0,0.8229508196721311,0,0,0,0.9466666666666667,0,1.0,0,0.872,0.3234567901234568
1.0,0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0.896774193548387,1.0,0,0,0,0,0,0.9737704918032787,0,0.8306666666666667,1.0,1.0,0,1.0,0.31960493827160497
1.0,0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0.7419354838709677,0,1.0,0,0,0,0,1.0,0.940983606557377,0.7967213114754098,0.616,0,1.0,0,1.0,0.2852345679012346
1.0,0,1.0,0.24,0.94,0.78,1.0,1.0,1.0,1.0,0.7096774193548387,0,1.0,1.0,1.0,0.47540983606557374,0,0.740983606557377,0,0.8885245901639345,0,0,0,1.0,0,0,0.36958024691358027
1.0,0,1.0,0.81,0,1.0,1.0,0.8826666666666667,1.0,1.0,0,0.22580645161290322,1.0,1.0,0.712,0.22950819672131148,0,0,0,0.5672131147540984,0,0,0,1.0,0,0,0.43590123456790125
1.0,0,1.0,1.0,0,0.9733333333333334,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0,0,0,0,0.05573770491803279,0.659016393442623,0.496,0,1.0,0,0.178,0.3924938271604938
