barbarian_0_x,barbarian_0_y,barbarian_1_x,barbarian_1_y,barbarian_2_x,barbarian_2_y,barbarian_3_x,barbarian_3_y,barbarian_4_x,barbarian_4_y,barbarian_5_x,barbarian_5_y,barbarian_6_x,barbarian_6_y,barbarian_7_x,barbarian_7_y,barbarian_8_x,barbarian_8_y,barbarian_9_x,barbarian_9_y,archer_0_x,archer_0_y,archer_1_x,archer_1_y,archer_2_x,archer_2_y,archer_3_x,archer_3_y,archer_4_x,archer_4_y,archer_5_x,archer_5_y,archer_6_x,archer_6_y,archer_7_x,archer_7_y,archer_8_x,archer_8_y,archer_9_x,archer_9_y,giant_0_x,giant_0_y,giant_1_x,giant_1_y,giant_2_x,giant_2_y
-19,-10,-18,12,-17,29,-7,-11,-6,0,-14,34,27,-9,-2,30,25,-3,-4,29,-3,5,43,2,-18,8,22,-19,37,-20,-15,7,15,-10,-6,0,31,-12,41,-15,40,-19,42,41,21,39
4,29,44,4,-10,37,44,-17,-16,19,43,22,-13,30,45,30,29,35,45,37,2,-18,-2,43,46,2,-7,-8,5,45,15,47,34,38,46,41,41,37,14,36,-17,3,14,-20,33,-20
-17,29,-2,23,34,-9,34,-1,-18,41,-5,-16,47,18,-8,40,-8,-17,43,31,1,-16,-19,-2,-1,-10,41,42,-4,-18,41,6,30,29,32,-10,-17,-2,-3,-19,35,15,-15,-15,27,-4
-14,-8,-11,46,6,-15,30,35,11,-18,-4,-3,8,-17,-7,39,15,-6,-17,-16,-6,12,-10,-17,44,-7,29,-14,31,-7,-4,41,29,-3,-12,-5,-7,43,47,14,-2,22,30,-10,28,-2
34,42,-16,44,-17,-17,3,40,35,40,29,-17,1,-9,44,12,-20,33,26,-3,-13,24,42,46,29,37,-6,-10,-11,39,35,-15,45,-8,26,32,36,-10,30,-8,38,42,33,40,-3,0
-7,44,-17,-7,4,-9,30,35,0,43,45,-4,11,-13,-4,37,6,31,11,-20,11,30,27,32,-11,-20,13,44,32,-7,41,30,9,-18,34,20,-16,-10,35,-3,14,45,32,32,-16,-6
-10,45,35,32,-17,-4,39,33,28,46,31,-13,-13,-12,40,10,29,-7,7,-10,44,42,-11,-14,16,-13,27,47,-12,47,10,-15,-13,14,8,46,-18,10,12,45,-17,-3,-12,-10,5,46
17,41,-20,-7,-7,34,43,34,47,-19,44,-7,-13,21,38,38,40,47,-2,15,-17,41,34,30,-1,-19,41,40,24,43,0,38,28,40,34,42,-9,46,-14,-11,-10,1,-14,-15,32,13
5,31,46,35,-4,22,41,1,40,-6,-16,-10,6,-11,-11,-8,36,-10,-4,27,46,24,47,43,39,18,45,28,19,32,39,-12,-19,33,44,47,-11,8,33,31,29,-6,35,46,-11,-14
15,-20,40,13,-7,46,47,39,-19,-13,29,-11,44,-12,32,-9,45,-18,34,30,19,-6,45,45,-10,29,-10,14,-15,-14,20,45,-10,7,20,-15,17,40,44,-19,43,-6,-8,9,-10,44
2,-16,-6,-20,45,-17,38,17,-4,-5,46,-5,42,24,31,41,-7,-13,36,14,40,38,17,37,-17,43,2,-19,-13,30,36,43,-12,-15,45,38,-1,-7,45,-15,37,40,25,-2,-1,-16
36,10,-5,-3,-18,1,31,30,37,33,39,19,-4,-1,37,38,24,36,-2,34,31,17,16,-7,32,40,39,-10,-7,9,16,-11,30,25,35,0,-3,2,10,-10,-10,-4,-3,-12,-18,-7
41,9,-15,3,38,44,41,20,8,47,9,36,5,-15,29,-10,45,39,-18,43,-14,7,45,26,43,44,-12,47,35,-20,12,-4,42,29,35,-15,38,42,36,17,-6,-18,-19,42,36,8
29,-15,-4,-17,25,38,-7,11,-14,43,33,42,-15,-1,11,-15,-15,44,47,24,21,-16,-14,45,-19,-8,-2,30,-7,-4,45,45,-4,33,45,34,-11,-7,-3,22,-19,17,46,-2,0,35
30,36,-6,-7,-5,16,30,24,-2,2,-7,-19,7,39,17,-7,17,32,-16,-15,45,32,33,12,0,-2,47,45,45,-2,38,46,-17,-5,7,-8,-10,39,27,-4,38,29,42,20,-8,-3
-13,47,31,-3,-2,47,-12,40,-14,-20,35,27,-20,44,34,41,37,33,29,34,-4,31,28,-20,-2,-6,-20,-16,-3,27,24,45,17,-4,-13,-17,-3,-16,29,8,34,42,-5,-12,37,-9
25,-2,8,-6,34,-7,32,-16,45,19,14,36,32,20,36,46,36,34,-7,-11,37,28,45,30,35,0,35,-11,32,24,-4,39,26,44,38,37,-16,36,33,34,7,-11,45,-11,-5,14
32,36,-20,34,31,17,-9,1,-15,13,-11,4,41,42,-12,44,-18,22,39,30,43,-17,-6,0,42,-10,11,-9,-16,20,10,-8,-15,-11,45,-20,43,32,-2,41,-20,-2,-3,44,9,45
43,-13,30,-2,31,-15,44,36,46,-13,-14,29,-14,39,-18,31,38,-15,43,-9,6,41,30,7,4,39,1,-15,46,7,47,35,-17,-9,10,45,6,33,-15,33,-7,29,43,10,-6,40
45,43,38,45,33,-5,31,-10,33,24,44,41,30,-15,42,29,3,-14,42,3,-7,-16,-15,3,7,33,-5,43,22,-19,47,-6,8,45,37,35,29,-16,21,-17,-3,-8,22,-7,7,47
35,0,13,-13,38,31,31,-9,5,47,42,-19,-17,-16,47,25,30,23,-14,12,-10,17,15,30,-15,-9,42,-8,-14,31,18,-11,30,37,-14,-11,4,-3,40,5,21,-20,33,-11,25,46
46,-14,30,-6,-11,13,41,32,-6,47,19,43,42,1,30,-15,0,47,-4,-14,29,36,-17,-15,38,-9,-16,27,-3,47,-18,-15,41,-1,31,44,-17,24,33,13,-5,16,3,39,47,3
41,-13,-5,-8,-2,-1,13,31,21,-7,18,-20,-4,-17,0,40,34,-3,30,-20,-7,22,-17,12,28,46,-10,-17,30,43,47,42,47,3,-16,38,-8,27,-10,-8,-16,24,-15,28,34,32
38,11,-2,29,-11,-3,45,29,30,30,-17,14,-18,44,1,46,44,-9,-15,28,43,-20,41,13,15,46,36,22,-12,39,32,22,25,41,33,-7,-2,-15,4,-4,-19,-19,43,-5,-7,-3
-9,47,28,40,46,-15,-14,44,-3,39,3,39,-6,0,-2,-18,47,-9,-16,17,-7,-5,26,-14,14,32,37,-13,-6,-6,12,-9,35,44,-12,-18,-3,-7,42,-15,37,-12,-5,42,-15,28
-19,-7,-19,15,46,36,46,45,15,44,46,43,-6,-14,47,14,-12,35,47,25,-11,3,38,13,34,-11,45,36,-2,45,31,39,36,25,36,15,-17,-11,23,44,35,44,-3,31,-20,2
12,-17,-20,18,38,15,36,16,18,42,-11,-8,42,35,17,-4,-14,1,39,28,-20,33,12,30,-7,-16,2,-11,38,34,41,-6,-3,47,30,33,-12,3,-10,-14,42,-3,23,29,34,38
-7,42,-8,-8,-9,-19,-10,-17,39,45,9,-15,37,-19,45,-9,-18,-6,24,-15,-11,-12,46,-19,16,40,42,19,22,-11,21,-5,38,-10,-15,4,41,2,-18,3,-4,-14,25,-2,40,39
41,23,-10,17,-5,36,21,36,-6,30,42,3,18,39,-17,-15,-10,31,-18,-14,32,35,35,-7,36,-13,-6,12,-14,33,10,-12,2,46,38,-12,-8,47,-19,17,46,-13,-4,37,37,41
39,-11,43,-18,27,-17,-4,-1,-6,43,45,43,36,40,8,43,41,-5,-6,45,-2,21,12,-5,20,-8,40,-18,43,-13,-6,22,46,33,38,1,38,-7,-17,42,-18,25,29,-3,-2,-1
43,-12,-7,35,0,-12,-4,31,23,-8,-15,-9,30,37,45,9,-1,41,-2,-12,-7,5,39,21,30,30,14,-17,-7,45,33,40,42,18,20,40,-11,37,33,23,29,-18,41,-5,33,6
38,-16,30,36,-5,-6,-2,3,43,40,33,45,33,14,-6,13,-5,-5,31,44,45,12,-18,13,35,-15,6,37,-5,46,13,-15,43,-5,31,23,18,42,-20,13,-17,43,-10,47,38,-7
-4,44,42,1,-10,29,33,29,-15,8,28,41,20,37,10,29,24,-2,-3,25,7,33,29,35,-16,28,4,29,-18,-10,-7,46,1,44,-4,10,-11,13,34,4,-20,38,45,-5,39,-3
47,-14,-20,34,44,46,34,29,-7,-14,-20,38,35,40,35,-15,43,45,-7,-19,5,-3,42,22,30,25,-14,38,-19,24,39,-3,30,35,13,-6,36,11,29,35,-7,-2,-10,28,3,-19
41,20,12,44,-18,27,-16,-10,29,31,32,45,31,-4,-18,3,11,-12,10,-6,32,-17,34,-12,-2,11,37,-5,21,-13,-16,36,7,39,-4,3,-7,38,-17,-17,34,-19,-6,9,41,-8
16,38,-12,0,45,42,-7,35,14,36,-15,-1,-9,40,37,-10,45,-6,40,39,-15,25,26,29,32,-18,34,19,12,41,46,-12,38,9,-10,30,39,7,44,36,35,-2,-15,-20,3,-6
0,29,-11,46,7,-6,15,-4,39,0,-6,-4,44,-5,34,32,-12,-6,-10,33,36,-17,41,-15,3,-16,-14,36,15,-17,26,-9,41,20,-8,-20,3,33,-4,6,19,42,-11,23,-3,7
-19,-12,-3,-10,-20,10,36,31,42,-11,36,25,-10,34,39,14,-10,36,38,26,-12,29,-16,47,38,-15,19,31,37,-2,-11,13,-11,47,32,40,29,-6,42,-7,0,-19,-8,-4,26,41
-15,42,23,-6,7,47,46,-13,-16,38,-20,37,18,44,-18,8,36,38,-10,3,29,-11,-13,38,-7,14,-16,12,-8,-12,11,-5,24,29,-13,16,37,26,-8,47,-17,-20,35,-5,30,41
-10,-11,-8,-5,43,44,42,41,27,32,-17,4,33,30,-18,30,-14,-10,-7,-9,29,-20,32,20,0,36,-20,43,27,-12,42,35,26,43,43,-4,29,-18,-12,3,30,18,-6,-7,15,36
34,38,-5,47,-6,-19,13,30,9,45,32,7,9,31,39,-19,-3,16,-8,-20,39,-16,22,39,36,10,47,31,-3,-15,45,-3,-4,39,-4,36,0,-16,12,-17,32,-13,-18,47,-11,23
37,34,43,-16,-13,36,37,25,-3,3,44,41,0,-17,10,-19,-1,-7,-10,-16,39,40,19,-19,-12,30,-11,-5,-18,26,35,-18,-4,43,-12,-1,43,39,-6,16,40,27,45,12,35,-10
-9,34,-5,35,37,4,-19,30,8,-6,40,-14,-20,-4,36,4,30,8,8,-2,38,19,33,35,30,41,11,-19,31,7,-15,36,44,8,-4,36,17,44,-6,-4,4,33,-4,5,-5,-3
44,22,-1,-7,11,35,-18,13,-13,29,35,11,39,29,-16,41,-8,38,-18,-16,32,26,39,11,35,46,-19,32,-14,35,46,10,-3,-10,-20,35,-9,5,24,-12,-10,-19,-7,32,-8,-7
37,-2,6,-16,-7,-4,43,-10,-6,-7,40,-17,9,43,29,24,43,39,30,-18,-5,23,-6,-4,27,-14,36,-7,35,-2,20,-5,-8,-5,32,-17,-3,8,14,47,-14,30,38,-16,-12,32
30,-4,-19,-3,38,39,29,43,-20,32,26,-11,-1,-11,1,32,11,44,38,-14,35,14,-7,34,-13,3,-14,47,-14,-3,10,33,47,-9,-16,5,-4,36,6,36,30,-13,-5,11,42,10
14,-20,-10,13,22,41,31,-6,39,-18,4,35,13,-10,45,10,34,-4,10,-11,32,1,10,45,-19,-4,-19,0,37,-2,33,-3,43,36,32,40,36,1,-6,42,-6,36,47,24,17,-20
41,12,-10,29,44,-3,39,12,33,-9,30,-3,-4,40,41,33,35,11,-14,-13,4,-17,46,-14,8,-10,14,41,-17,26,-2,-5,44,37,-15,38,40,34,-12,-14,37,19,-5,43,43,-17
-17,10,-5,29,-13,-1,47,43,45,-20,31,26,39,24,-19,14,-20,-2,38,24,43,14,-15,14,37,-18,-5,-7,-8,-19,34,33,37,-19,29,-15,-5,37,-10,33,-16,13,36,31,33,34
15,30,-13,45,38,14,40,44,-4,13,12,38,32,41,0,-4,-19,40,-9,-8,-11,26,38,-15,38,14,6,46,-14,38,-19,43,-16,-6,-16,32,39,-10,-19,-10,13,40,-3,11,13,33
44,40,-3,28,32,-13,35,3,15,-10,-2,43,-6,40,20,43,39,-4,-15,47,-1,41,-5,13,-7,-7,43,47,21,44,-15,46,29,-5,43,15,-7,13,18,31,39,11,-8,19,44,34
-9,-1,37,-6,43,-9,42,29,0,37,39,35,17,29,40,43,-15,-10,-15,-7,44,-8,44,-2,-19,-5,33,-6,-2,34,-2,33,4,-14,-19,6,46,7,9,30,5,43,36,-20,35,38
33,-4,10,-4,3,-3,43,39,-15,15,32,12,-9,44,-11,17,-15,19,38,23,44,-2,21,-10,-11,25,30,-16,41,33,31,41,-9,3,-9,47,38,41,45,-1,30,29,45,41,44,-5
41,36,-2,38,1,-9,-2,-1,18,-8,-15,-3,-9,32,15,-16,3,-7,41,46,3,29,46,-1,13,-4,-4,1,35,45,-12,-10,3,-4,42,-9,22,-19,-2,-19,31,27,38,-9,44,-7
-9,-3,29,6,-12,-19,19,31,-19,46,-17,11,24,-15,-15,29,-9,-5,-18,-9,47,-13,-13,-6,-13,-11,-18,38,30,24,-4,45,32,-7,-13,-8,-7,5,38,-16,32,-17,15,-9,44,43
-5,11,-16,-9,43,11,40,-8,-10,-4,-6,-19,-3,3,-2,43,29,38,46,16,25,-5,38,24,35,37,37,5,47,12,34,-18,26,36,20,-7,-5,11,16,46,-17,36,-9,47,32,31
21,41,-5,30,43,-10,-3,28,-15,44,-5,41,22,-13,29,-10,23,36,16,30,35,-10,46,21,37,29,-13,5,47,40,-10,45,35,-15,-4,-9,-13,-17,13,42,29,47,6,-7,32,4
39,36,20,44,28,-11,-7,40,12,29,13,-13,-4,31,33,21,-15,29,33,-20,35,-11,-6,37,-15,32,39,-9,-17,-13,1,41,38,-14,-20,-13,-12,14,18,-8,-8,35,46,-20,21,-19
12,35,40,-2,42,31,-10,38,13,44,-3,42,-16,31,32,9,25,-7,-20,33,-11,26,14,35,20,-10,-20,-7,32,38,39,32,-17,-20,30,-15,-18,38,2,-3,36,36,-4,12,27,36
4,-14,-4,-11,31,-18,-6,-7,-19,5,-7,36,1,-6,18,44,46,37,47,21,14,-6,-3,33,-3,-12,-18,46,47,22,-19,-5,47,29,42,-10,-7,21,31,-16,-17,45,38,34,15,-9
32,22,26,37,32,31,43,-5,17,-11,11,-20,39,-5,-4,8,38,-10,10,32,-16,-10,-6,-20,-3,30,-16,-12,-14,37,35,33,12,44,-13,-10,6,-16,27,-18,33,31,45,43,-13,30
6,-19,36,21,-5,-4,10,46,-11,45,41,-6,-12,42,-5,44,35,23,40,39,47,8,32,42,-4,-7,8,47,-20,34,36,37,37,-5,30,-17,6,46,-11,-4,37,9,40,33,29,30
3,-4,-3,-17,43,6,-6,39,11,33,23,-10,36,-17,41,-17,36,-17,9,-15,39,9,29,-9,29,-4,23,-14,47,-15,-3,3,-6,-9,37,38,-6,47,30,-14,39,39,35,-8,-6,26
31,29,4,35,-15,43,13,34,44,34,45,39,5,-9,-19,43,1,45,18,-4,2,-20,30,-6,-18,-1,-6,28,17,-7,-9,-16,-18,46,-11,40,9,37,-14,-5,47,30,-19,23,-8,-18
4,-19,16,33,-18,28,26,31,29,46,-16,-13,13,-10,-20,39,46,36,0,41,31,-6,40,29,-18,8,33,-20,-19,37,33,-7,-7,-11,38,10,39,43,-16,-2,-15,33,-9,-9,0,-2
25,41,45,33,0,35,-8,-17,-4,33,44,-10,8,30,13,44,15,31,25,30,-20,41,18,40,39,-3,42,9,30,11,44,-14,-16,41,44,-7,45,-4,40,-17,-20,47,17,39,37,16
39,-11,-5,-8,41,-10,-4,-8,32,46,-13,35,-10,25,39,46,-18,-11,31,27,-11,-18,-10,-3,40,-9,35,18,7,-7,43,44,41,21,38,47,14,43,38,-2,37,40,46,-15,33,30
-5,42,-19,28,24,-3,-17,-3,43,-2,-15,-10,-6,37,-12,-9,35,7,-16,-4,-12,19,33,32,29,11,39,-6,30,29,38,-11,-8,10,29,21,-4,-19,-18,31,-5,37,36,-10,36,39
27,37,-2,32,-15,-9,33,18,21,34,37,17,33,-7,1,-15,-9,27,-9,2,8,-18,-11,-18,-17,10,-16,12,40,-6,18,37,-9,-10,5,-10,-14,44,8,38,-1,38,-2,6,-13,32
34,-2,40,47,-1,41,-19,0,17,-17,47,-11,-6,-5,12,40,31,-16,-4,30,-18,19,19,32,16,29,44,9,15,32,11,-20,37,-8,29,37,10,-13,30,36,11,-15,43,-9,-9,-4
39,-11,35,35,28,-6,1,-4,-6,-15,35,42,-14,42,29,-17,45,11,-3,40,-15,45,35,37,-9,-16,-4,-7,4,34,-19,-19,-19,7,44,-10,33,46,4,41,-20,38,-1,38,35,3
43,26,-7,47,40,-2,-9,-15,15,47,8,29,5,-11,-10,21,36,19,-9,6,-10,-19,28,-10,-16,-15,-6,31,27,46,-8,38,33,41,-8,26,25,43,-20,34,30,11,-4,43,-1,43
45,42,-9,-16,6,-6,26,-19,-20,35,-18,23,-14,36,24,46,37,25,46,-19,42,-6,-12,-4,-5,-5,8,-11,42,3,-15,39,47,-11,-6,-12,43,41,2,-20,-18,-19,23,47,42,7
-6,8,2,38,-12,21,47,-17,30,26,-5,1,-20,-19,45,33,38,41,29,38,-10,13,40,37,-19,-18,-16,39,-13,-2,-11,-3,32,-20,38,-5,33,36,44,-20,-16,10,-2,-11,40,-15
-6,9,38,-12,6,40,-2,16,-3,-2,34,1,-20,-4,38,11,-11,47,-7,-11,10,32,-18,5,-7,7,30,14,38,25,30,25,34,-8,39,-4,42,-15,2,-2,15,42,22,43,-20,24
-17,11,-9,33,38,8,-7,11,-8,30,38,-11,40,43,34,29,19,46,10,40,-17,27,10,-15,26,43,42,27,-16,12,45,43,-3,-20,30,27,24,35,-10,42,0,-17,-2,8,22,38
-11,11,36,10,32,11,44,40,33,42,-16,30,15,-19,19,-5,38,42,39,20,-8,9,-17,38,32,6,32,-4,27,47,-9,9,34,28,32,39,-9,-7,16,-4,21,47,38,37,4,31
-2,29,-5,-7,30,-15,-10,7,-4,11,-14,-15,32,-14,42,-11,31,-4,-5,16,38,-4,29,-13,-18,-19,30,-19,-15,42,47,-14,-6,-6,22,47,4,-14,-11,39,-18,39,33,33,33,27
5,29,39,-1,35,33,40,-16,-7,11,35,14,33,37,35,-7,3,43,28,29,33,9,3,-16,16,-17,-17,29,46,-7,36,0,35,44,9,32,35,20,35,-9,-4,-10,34,-20,46,-4
-2,-11,6,40,29,17,-4,37,47,14,33,45,-7,30,-4,19,42,28,-3,26,22,-18,-14,29,31,45,35,44,33,46,10,30,43,-19,10,39,-3,33,42,-4,-15,37,13,-15,43,35
12,30,43,2,-13,29,29,-20,-20,47,47,44,-9,-12,-18,-15,-18,31,40,30,13,-15,47,14,42,36,32,6,-5,-10,1,-5,18,-3,5,38,29,44,35,32,37,-17,8,47,45,35
-3,-9,11,42,40,46,-2,34,1,-4,44,10,-2,-5,47,41,43,-4,47,37,29,-6,36,-16,35,-19,0,35,-10,-5,30,26,36,38,0,32,-14,6,8,-2,34,44,-13,-18,19,37
-10,-13,4,-7,44,44,-5,6,-9,5,-13,37,12,-7,-9,-20,-8,-17,-14,32,-20,30,37,1,45,13,-10,6,20,-14,-8,40,-3,-13,-20,43,-15,-19,-15,17,-12,33,46,-10,-20,-5
-5,16,4,44,45,33,2,34,-12,-4,-10,-12,28,41,33,-3,40,21,33,-3,6,36,40,-6,31,-6,-6,36,24,34,29,19,38,46,-20,35,-4,40,2,-8,32,-17,42,3,1,-17
22,-2,-15,31,38,22,-5,36,-19,-14,6,-20,43,28,-4,7,1,-14,-11,30,31,15,13,-9,22,45,37,-18,20,47,-12,34,29,10,35,-9,15,40,-3,-15,-11,-3,45,-5,34,33
-20,41,29,-3,-9,-7,1,29,30,39,20,37,40,44,-20,14,-16,-13,6,46,35,41,-6,29,29,35,-7,-20,42,-15,-4,33,35,-2,-2,5,39,-11,-2,42,31,44,34,17,38,-11
-8,11,8,29,-10,30,29,-10,-7,-8,36,-16,34,39,-15,10,-5,13,41,-7,46,4,-1,-7,-14,14,17,31,37,1,-6,14,35,6,33,21,-5,41,-14,42,-10,15,47,13,33,17
4,38,22,-13,-3,9,27,47,30,13,-3,-2,-1,-13,-1,30,32,8,40,22,11,-15,19,40,43,12,-3,29,30,17,-14,-17,-10,35,-18,30,45,17,-12,1,-18,2,39,26,47,24
-13,15,34,44,38,8,45,10,9,29,29,1,47,-20,45,-6,40,30,-18,21,34,39,6,-11,-14,-7,31,31,-20,15,-1,-12,36,-20,9,30,-17,-16,32,17,22,39,-4,18,37,-3
37,-5,-18,0,34,30,17,32,8,34,37,45,45,23,35,22,43,25,-5,31,-11,33,0,-13,39,-14,43,-13,-3,-17,-20,-4,-12,-12,15,47,-2,-11,-8,-19,-19,-4,-15,44,-6,-11
-9,20,35,46,-4,-9,-2,41,1,-20,-10,32,39,-6,41,43,31,18,44,1,29,36,0,-13,-16,-16,44,-15,-17,47,36,34,12,-10,-12,13,-4,-18,-4,-14,36,2,1,33,39,-16
4,37,44,-11,-15,32,36,34,-4,4,-7,-17,6,-17,40,-7,30,29,-4,37,30,-8,41,-17,28,39,38,4,23,46,-4,-3,-20,24,45,30,44,-20,35,19,46,46,37,40,-15,24
-18,21,-10,44,30,-8,29,-7,8,32,42,42,-12,-15,35,-5,34,39,45,-6,26,-14,45,1,14,-11,-3,22,27,-20,32,-17,42,17,-13,31,33,12,9,-16,46,-2,38,34,42,-20
-10,38,37,-15,-13,-18,-20,33,15,43,31,42,-3,25,24,-12,-12,43,-1,-18,-16,10,-9,-4,-3,7,25,30,42,29,-11,-14,41,20,-3,-17,42,-19,42,21,-19,-5,-9,26,20,-19
-15,35,-20,-15,-5,-2,31,4,-4,-8,42,-16,45,3,35,10,44,-4,44,-8,31,-5,-20,38,-7,7,-9,42,22,-17,18,-4,32,47,-15,25,-20,-19,-5,3,36,-7,22,31,18,-5
37,38,19,47,-2,40,-16,45,-13,8,39,34,25,-14,38,29,0,-6,-16,21,9,-15,41,44,-18,46,-10,-6,17,-19,43,-15,15,46,47,-16,41,39,-11,41,32,6,31,20,-5,38
-7,22,28,-11,30,30,19,-13,-6,35,-8,40,15,38,-14,-13,21,-5,-10,-19,36,16,39,23,36,27,47,32,30,35,-14,18,42,28,-18,19,6,-10,13,31,42,44,20,-10,41,43
45,2,-10,-3,23,-16,30,-16,26,44,-7,18,25,39,-20,24,-7,-15,40,33,1,29,24,32,22,44,-6,-2,30,40,-14,28,19,-20,-17,46,39,-11,24,36,2,-14,21,30,46,42
42,30,-20,47,47,-2,-2,33,3,29,41,-11,-5,36,13,44,30,-20,37,20,-8,11,9,36,11,44,23,-18,31,-11,-16,-3,-13,13,-3,-16,42,-18,-10,40,15,-7,38,8,4,-10
45,-17,44,-5,42,-11,40,-9,-9,-13,31,-10,36,-1,38,11,47,34,34,24,6,47,35,44,32,24,17,32,-2,37,43,25,34,46,-3,34,42,42,-13,-2,34,-14,47,-8,-5,42
37,46,-14,36,11,-3,21,-19,36,32,-13,29,-13,11,46,-1,35,-8,-4,10,35,46,35,-14,-8,-16,36,35,-16,-10,34,39,-13,-5,2,41,9,-6,36,47,7,32,47,24,-12,31
32,35,-4,35,40,38,-9,42,-6,-10,-4,32,17,-8,-13,19,-9,-20,-4,42,25,-7,-19,-13,41,-8,34,15,-8,37,43,38,-18,20,-4,16,45,33,-15,34,34,11,46,-11,-9,44
5,32,12,-11,27,32,46,24,19,31,13,43,41,-8,32,34,27,-2,40,36,46,46,37,16,39,20,36,13,32,-12,-15,32,35,13,35,29,34,38,-13,37,47,13,-19,40,46,-8
23,-8,-12,-2,45,-5,-14,47,41,-5,40,-20,-10,-10,5,29,-8,16,6,-8,39,-11,7,44,6,32,44,-16,32,2,-9,31,-2,-8,44,44,23,-19,1,-20,41,46,24,37,-7,-9
30,41,30,45,-5,-18,39,32,-14,15,19,35,46,-20,33,10,-17,-6,43,-13,-9,-4,34,38,28,39,44,2,-16,-9,-4,47,14,-2,44,-4,13,32,38,7,-13,-6,38,19,-11,-2
-6,34,28,-12,37,36,-10,-12,-18,40,14,-17,28,43,6,-6,-12,16,-3,38,22,-12,37,22,10,-4,13,-4,37,22,-16,-12,1,44,-20,17,-9,-6,-5,9,33,0,-9,-13,47,-16
29,39,46,-20,37,20,30,-20,39,-3,46,19,-18,7,-8,-8,13,-20,-4,-1,42,16,37,-19,-3,40,30,42,36,-12,5,-19,4,-4,-3,-17,-3,33,-13,-3,-7,41,-14,-5,43,30
-4,32,-12,-17,12,43,-12,-20,-9,38,-18,25,9,-15,-5,-9,-8,-7,24,36,44,-20,-6,-2,-5,37,29,-13,27,43,-4,37,11,29,35,22,7,43,38,9,4,40,19,-2,-7,35
-15,-19,33,-15,-16,-15,-8,40,-9,-8,-9,43,-2,-12,30,42,-13,-14,-4,1,38,26,45,1,24,30,38,-7,-15,43,13,-7,36,11,-12,-20,46,5,32,-19,-16,6,-14,1,-8,31
36,-12,39,19,-7,2,-9,-2,40,-2,17,-2,-15,-17,31,-15,-14,40,-13,40,2,45,-13,23,33,21,38,13,-7,41,39,-12,43,42,-10,37,7,-2,38,19,35,-17,-17,27,-13,34
-9,32,44,30,-11,35,17,35,9,-20,36,19,-5,-19,33,41,45,-13,44,-12,41,26,43,26,-14,33,31,-3,-19,31,-5,27,7,-11,-20,-3,-11,20,26,29,-20,44,-4,-10,2,-3
30,2,44,40,45,-19,36,46,38,44,-19,37,32,35,6,40,-19,33,32,46,-11,-3,-18,47,23,-2,41,33,33,-19,22,-18,-11,13,37,19,33,42,24,-11,-13,1,40,13,19,-3
-17,45,39,-15,-2,19,-5,34,43,9,-19,30,20,-8,46,-14,-20,31,3,47,-9,-20,40,26,25,29,44,4,43,23,-16,37,9,37,43,-16,4,35,-6,-13,21,-18,-7,46,24,32
-14,39,-19,-17,33,-12,-7,40,10,34,4,30,46,35,34,8,6,40,43,30,40,30,47,-6,43,-20,-19,-3,-14,47,18,36,42,-7,32,-11,42,7,33,-8,3,40,33,42,31,39
32,17,10,42,39,46,38,12,14,37,36,-16,-20,-13,33,-12,41,47,-6,24,-6,-7,47,45,-14,36,13,-16,28,-12,11,36,46,9,37,-14,44,-6,-1,43,-14,21,46,23,-2,-11
35,-12,-3,-5,30,-19,9,-19,39,31,37,-14,-10,19,32,-15,-19,17,2,-11,-19,31,33,37,-10,9,-5,25,-10,30,-7,-6,42,-10,1,-12,42,-3,27,45,14,-4,-20,-1,-9,42
-2,34,36,38,-18,42,46,19,15,-16,47,-14,-3,10,11,31,-8,41,0,39,31,12,29,-15,44,47,29,32,42,11,-9,23,6,-5,16,32,44,10,-13,29,14,37,-6,38,32,16
7,-15,33,45,43,-17,22,45,36,47,26,-15,-9,8,44,3,-6,-16,-7,12,32,38,-14,34,-19,-9,-11,14,24,-3,22,39,12,45,13,38,24,42,33,-16,41,31,23,-16,-6,8
31,30,-14,33,-2,-8,-11,10,24,-9,33,-1,33,34,38,-8,-19,3,-4,-6,-3,29,-10,23,24,38,-19,45,-17,37,-12,36,-7,24,42,29,45,-14,-10,16,-9,-1,-17,-2,-5,-9
-12,3,18,33,29,42,32,7,20,-2,8,-3,-19,-14,19,35,14,-4,-11,-8,31,-19,38,-20,34,45,5,-4,43,-5,40,28,-11,12,-5,-8,20,31,40,-8,-7,7,13,36,30,42
41,-8,41,-20,-20,-10,-19,23,24,43,-16,24,-9,45,-17,39,-2,-17,-2,-5,46,-11,39,4,-17,-7,38,-8,18,29,-20,38,30,37,38,30,20,-6,44,43,32,10,29,3,29,43
32,-12,41,43,-12,18,47,46,-18,32,-18,-11,39,38,8,31,31,10,47,34,25,46,30,38,-16,20,29,-13,16,43,45,45,37,5,30,-12,-6,-11,-4,18,7,37,-12,45,-3,37
39,13,44,0,-6,8,-15,4,35,33,-10,-3,40,-2,-15,44,40,0,40,-9,-12,46,26,31,45,-15,-9,-7,1,-17,-5,-18,31,28,29,11,-16,-3,30,-13,23,31,12,-15,-2,-7
39,42,-17,45,29,-16,-15,5,-17,39,-14,11,-5,40,46,-13,33,45,42,40,23,41,36,32,36,-18,37,33,35,-18,44,11,-8,22,9,-14,44,33,20,-15,-14,20,-7,42,45,11
