barbarian_0_x,barbarian_0_y,barbarian_1_x,barbarian_1_y,barbarian_2_x,barbarian_2_y,barbarian_3_x,barbarian_3_y,barbarian_4_x,barbarian_4_y,barbarian_5_x,barbarian_5_y,barbarian_6_x,barbarian_6_y,barbarian_7_x,barbarian_7_y,barbarian_8_x,barbarian_8_y,barbarian_9_x,barbarian_9_y,archer_0_x,archer_0_y,archer_1_x,archer_1_y,archer_2_x,archer_2_y,archer_3_x,archer_3_y,archer_4_x,archer_4_y,archer_5_x,archer_5_y,archer_6_x,archer_6_y,archer_7_x,archer_7_y,archer_8_x,archer_8_y,archer_9_x,archer_9_y,giant_0_x,giant_0_y,giant_1_x,giant_1_y,giant_2_x,giant_2_y
20,-13,-6,38,42,27,-2,-18,-19,-3,-16,9,8,41,30,34,13,-7,15,-14,32,-4,40,45,-19,-15,-2,28,-16,-11,-18,-3,3,45,28,-19,40,-19,-5,-7,-9,35,46,35,-12,15
35,46,-6,38,-13,42,24,-3,41,-2,-4,19,40,-2,-5,3,-3,37,44,36,37,-10,29,-17,34,5,36,-7,-11,18,20,-3,-4,7,-8,33,46,31,43,22,-8,-17,12,42,45,11
1,-15,38,38,24,-11,45,29,-13,-20,22,-13,25,38,17,-12,16,46,33,38,14,-12,-3,-11,36,-9,40,13,31,-9,46,-14,-11,0,-17,-8,-18,-19,-11,-15,31,-3,8,32,37,-18
-14,-11,26,-5,-9,-11,41,39,-20,46,32,-7,-1,47,-7,-20,10,-7,8,41,44,-7,-17,-2,12,-15,-1,42,-7,-20,46,40,29,-10,32,21,-12,-14,-4,43,39,31,1,32,16,-15
-13,-14,-8,40,6,29,-19,-11,46,37,-5,39,-8,-15,-7,-10,-12,41,34,39,34,23,-10,-16,-16,31,2,38,-7,38,41,30,25,38,35,24,-6,-15,30,-13,-10,40,-6,-7,1,47
32,42,-17,21,-12,44,-2,40,-4,-9,38,-3,-17,37,-4,-15,45,34,-13,-12,26,34,39,-12,32,17,8,38,45,26,20,-9,43,35,29,31,19,-13,43,17,7,-3,34,29,31,30
-6,12,12,41,15,34,13,32,39,43,-17,-4,43,-20,37,-8,17,29,1,-15,30,34,43,6,20,47,44,44,-14,-11,-5,-2,29,-6,-15,-12,42,19,47,0,-13,31,43,40,-15,44
-5,-2,42,2,-15,37,32,-15,-6,0,47,41,37,33,7,46,42,35,39,15,39,0,28,32,45,37,21,30,12,31,32,-9,40,-7,1,-8,33,-4,18,39,26,-2,45,28,40,15
47,43,41,34,0,-11,31,31,12,-15,-5,45,40,-14,-10,29,45,11,-14,-16,10,-15,-18,-14,22,35,-20,-18,-16,15,20,-14,-10,35,-6,-5,21,-16,-7,37,25,35,17,38,-19,46
-11,9,30,35,-7,-7,-7,-16,42,-12,43,38,38,-16,-8,-8,18,-4,42,-9,-17,23,-14,43,-14,-3,33,29,41,41,39,43,33,47,20,31,33,15,-15,4,26,-8,9,35,-5,43
-14,-6,27,36,21,-5,-11,40,6,-8,20,-16,30,-5,40,32,-17,3,-2,-11,-12,36,-18,2,45,38,42,15,29,30,-16,22,45,27,-12,12,-9,32,-8,20,46,-13,-19,-13,27,-16
-18,-20,-19,2,34,-18,-8,27,-3,30,5,30,-14,30,29,13,37,24,-16,16,-4,42,23,40,3,-7,46,47,-15,30,37,35,-3,-1,-13,2,45,-10,29,-12,23,46,9,36,36,-19
-13,-12,28,-10,30,44,-9,17,-2,36,32,37,-7,-18,26,31,-4,5,28,32,-6,9,-12,-13,47,39,-8,-4,19,35,9,-12,-20,44,37,-12,34,-8,-5,35,-8,43,33,36,-12,35
35,47,-9,43,47,44,36,-12,34,13,41,-16,-7,-2,42,46,17,-14,-10,41,-7,46,-18,24,-14,36,39,46,-18,14,30,34,-3,-7,34,36,41,-14,-15,24,34,-11,27,-16,38,46
21,42,-17,11,28,45,13,-2,-6,42,-3,24,26,-2,39,25,-2,21,36,-11,-20,29,32,33,-11,9,-7,-7,-9,-1,36,43,36,-3,33,-6,16,30,-9,31,-7,26,37,-18,46,31
16,40,-16,40,26,-8,-9,9,-5,-15,33,33,-4,-17,40,47,19,-15,-13,43,-11,46,-14,41,38,-19,-15,36,10,-8,7,44,18,37,-18,-3,24,-12,-6,0,33,31,9,44,9,36
-19,-17,-13,29,-4,46,10,-4,-10,-15,-5,42,32,15,43,-3,-3,-10,-6,24,29,32,32,27,-13,-3,32,-14,-16,39,38,-19,-5,-2,-8,-18,2,34,38,-16,43,37,41,34,24,38
29,0,33,9,37,14,30,1,28,-18,47,-19,39,41,37,4,47,-12,-15,-8,46,24,22,-7,36,30,31,31,29,46,-5,23,47,27,-10,44,5,-12,42,-15,40,47,-12,-13,16,-18
-17,-13,-15,13,-10,-7,44,25,15,-19,-17,44,-14,40,38,19,45,9,44,33,34,29,28,-4,37,36,30,3,46,7,-10,13,-5,8,-2,40,32,5,-17,-18,34,-17,11,-14,-13,-7
36,38,12,43,26,-15,31,39,30,11,47,46,38,36,-12,33,45,41,39,11,45,-18,29,19,-7,33,35,-6,35,-5,13,35,4,47,1,47,10,-18,8,31,-7,-9,-10,-3,43,-4
21,40,-15,38,-7,21,40,47,-16,-4,7,41,-4,39,-19,-16,8,-10,1,40,34,-15,-13,26,31,19,31,24,34,2,26,-17,34,46,32,6,26,31,-18,25,44,-3,31,-19,21,41
46,47,-18,23,-7,41,36,-15,16,44,40,39,-14,8,43,-20,34,1,33,40,-19,-10,-20,-17,-3,-4,35,-20,-16,39,13,40,0,-14,-14,0,30,12,14,-15,-16,27,7,-8,13,42
-17,-20,-11,-11,39,42,47,32,33,14,23,-14,-8,32,-14,33,-15,-12,43,28,31,20,15,-12,43,22,28,42,-13,21,-12,4,11,45,-3,6,-17,46,-10,31,31,1,-7,-3,38,43
14,43,-8,1,32,46,17,-3,15,29,31,38,-12,28,5,40,-17,-15,13,40,46,-4,33,28,17,36,34,45,40,45,40,40,40,42,-12,-10,34,25,-10,17,38,19,37,-8,30,-5
34,42,13,29,6,-19,7,-8,32,42,25,30,23,44,6,-17,-5,-17,-12,40,34,13,-8,13,46,26,28,45,15,37,40,12,35,-14,30,34,-2,-6,-8,37,-8,25,-18,33,-2,-20
44,35,45,35,7,46,32,39,46,18,42,41,-19,-12,-10,3,-5,-17,5,43,-9,8,-7,30,43,29,-15,45,32,-9,32,25,-15,46,-19,38,-12,-8,13,-14,8,34,6,45,32,35
-3,36,42,-15,-2,11,12,38,8,33,-8,12,46,29,33,-13,13,-3,-19,-6,39,-12,-20,47,32,38,34,23,-13,-19,27,46,23,-6,36,3,42,19,38,7,30,-12,-10,-12,30,36
-2,20,-10,-6,-10,20,-17,42,44,10,-14,0,39,9,-18,-6,11,43,-6,9,-16,33,37,-5,34,19,-16,2,16,46,32,-11,-14,36,33,-4,33,45,31,-12,6,38,40,2,42,37
42,-13,-20,-11,-2,1,14,-3,29,-8,39,46,17,-14,43,23,38,47,27,-2,17,-4,18,42,-16,36,-17,40,-18,28,30,31,33,-18,-2,27,30,33,-8,-18,-9,-8,-15,16,4,42
13,-13,28,-18,47,30,27,-3,43,26,34,45,5,-16,41,-9,41,34,-17,13,43,43,-9,-11,-4,-15,37,-18,31,-6,-11,16,-18,34,-13,29,38,38,-12,9,-16,40,-11,44,-9,-7
-20,34,-7,34,44,32,-2,11,-11,35,2,-18,-16,31,39,37,30,45,-5,-19,5,-8,10,-7,32,37,32,29,36,45,-9,4,-15,32,33,43,41,-17,12,-6,11,-2,37,29,10,35
46,19,-15,29,-2,29,47,42,-11,30,43,-14,-15,-8,45,34,-15,35,45,35,-7,-6,31,-11,40,46,0,-8,24,-17,-13,6,-9,-8,-10,21,-3,-13,40,33,29,2,32,19,4,-2
6,47,1,-7,16,44,-3,8,33,-16,-16,39,47,23,29,-16,-7,30,4,-5,19,29,43,-5,-9,-11,43,1,-8,-8,-19,28,30,41,41,43,39,38,45,35,-4,26,42,-8,42,-5
-3,42,47,-9,23,-16,33,32,3,-2,-13,37,-7,-2,-16,-20,-12,6,30,-13,18,41,-11,-8,-14,21,44,16,30,42,-20,45,46,11,-8,12,-4,42,-3,27,-12,36,35,-5,10,-19
-10,30,-16,-5,-8,42,2,39,-3,-20,-4,43,-17,-9,42,37,-12,45,8,-5,-18,38,33,38,38,38,-5,-2,44,29,47,-3,1,30,-19,-17,26,37,26,-12,0,46,33,-3,20,41
5,39,28,-12,-7,39,37,38,-17,18,-13,10,39,16,-10,42,30,0,-16,-4,-12,-19,-15,1,10,39,32,-12,0,29,25,46,15,40,27,-6,39,4,12,-7,-15,46,7,38,-18,27
40,6,42,36,-10,41,24,41,-6,-1,-11,41,22,31,44,11,46,-14,43,28,37,-3,13,39,32,37,43,41,-3,47,32,43,45,-20,44,2,1,-4,-16,-14,-14,31,22,-12,38,-5
-4,30,-8,18,17,39,3,32,-18,-9,42,36,31,-13,36,23,-19,23,-4,21,41,44,23,-12,-6,8,13,-13,-11,31,20,47,36,-10,-17,3,37,34,46,30,41,26,-12,43,39,33
-9,29,-9,-14,32,20,36,-16,29,31,42,23,-5,39,5,-4,5,-10,6,36,-19,12,36,46,39,41,23,-4,-8,-5,25,-8,8,42,30,25,-14,35,-8,35,36,2,40,18,-10,30
-18,1,11,-8,-10,-12,1,37,-12,24,33,-1,7,29,25,30,0,29,31,-7,37,-7,-18,43,31,36,34,5,-6,-19,22,-16,28,-12,41,47,43,-4,33,-6,-8,43,-18,-2,45,-3
28,-5,46,32,35,-11,22,42,-14,-20,7,42,0,-19,30,-3,-5,47,-20,-10,34,-5,-18,37,-16,31,45,-19,43,-10,39,3,-11,6,-12,42,47,40,31,-10,-17,-14,33,38,-4,-11
4,41,4,-13,-18,-11,12,44,17,-15,-18,39,31,46,25,45,-4,15,-2,44,23,42,-15,-2,42,-14,33,-8,44,-1,40,-17,46,-16,-15,-3,33,20,19,43,46,39,-10,45,32,-13
-2,36,-19,-3,-13,-3,35,41,-6,47,-17,5,-15,15,31,29,36,13,46,14,39,44,19,-6,20,31,-8,29,46,10,12,35,-11,-10,19,31,-2,35,47,41,44,27,-1,46,45,17
-15,-16,41,43,35,-19,6,-14,35,18,30,30,-12,22,-6,41,30,-8,47,26,31,35,41,40,17,39,29,42,-13,-11,-13,39,37,34,39,4,35,-3,27,-13,-10,34,17,-18,46,18
-1,45,45,-12,1,-12,-3,41,-18,-10,40,45,-20,35,-8,-13,5,-12,-18,37,-15,42,38,-17,-11,40,34,-19,37,-9,12,47,43,-19,-7,-6,-16,-5,-5,44,13,44,-15,32,-19,2
-17,24,27,42,-9,26,-16,19,10,38,-6,-14,7,-11,41,1,46,37,30,32,-3,-4,6,37,44,-2,-9,2,-20,39,-5,8,47,-1,-5,-18,10,34,-8,28,23,30,-6,31,-19,-9
20,47,-10,31,35,-19,-16,35,6,-3,-15,-16,-17,-7,-17,29,-6,29,38,16,-11,-19,17,39,45,15,31,33,-17,-18,-2,-13,23,29,32,47,1,44,9,-17,0,43,-13,31,-11,5
19,-12,38,29,21,38,30,-15,44,47,42,12,-5,42,23,-6,-16,-7,41,14,-1,-11,12,-10,-20,34,12,-2,40,33,19,-12,39,-18,14,-12,30,8,40,40,-20,-17,30,10,-5,-5
32,20,29,3,24,-16,45,28,30,-2,17,33,39,29,38,-2,36,41,36,-2,39,36,29,30,-14,34,-8,6,22,31,-11,18,36,-5,-5,14,39,11,-9,6,33,-16,47,-20,-13,-14
43,13,18,-19,38,-1,46,43,35,-14,-7,-4,-19,-20,-10,30,-20,-4,34,-7,45,5,20,30,0,42,23,-19,45,-2,-14,31,-19,41,-13,9,45,47,-6,-7,4,31,35,45,25,-18
-7,-9,36,37,47,25,-15,12,29,41,-17,29,36,-20,-5,-7,37,21,10,32,43,0,-7,35,19,37,36,-15,-13,38,33,31,-7,-4,41,-3,29,38,31,43,-14,18,-4,10,24,36
33,29,35,10,13,40,-8,-12,41,-10,36,41,27,32,-9,0,-18,19,-15,40,38,-13,-5,4,46,-16,-16,44,-9,-6,32,11,17,45,36,-9,36,14,47,26,-6,-10,47,-2,39,7
-16,40,-4,-6,-13,-18,23,43,-4,46,17,-9,-19,-15,32,11,35,17,-13,-19,29,-5,31,40,-4,-3,-4,-20,29,45,44,-12,47,5,40,-2,35,12,11,41,43,-14,-16,-18,21,33
36,25,43,30,-17,11,44,47,8,37,17,36,41,42,-4,-14,30,21,-16,13,14,36,45,36,44,-12,33,-17,-17,-8,20,-4,46,-7,30,-18,-3,-2,15,35,14,-18,45,31,-8,-12
35,20,-6,29,47,39,-10,46,15,35,32,46,-14,32,45,33,45,-10,28,32,-10,-4,-14,15,14,-13,-7,17,-2,-18,28,-19,-15,34,33,-20,7,36,5,45,8,47,-16,42,-4,-12
23,36,47,-4,0,-6,-7,-8,-3,-2,42,36,32,15,-11,-8,6,35,26,-10,25,31,-11,-16,-18,42,3,-9,-8,-19,18,47,16,-13,35,23,43,42,-14,35,-19,-4,-10,-15,-7,29
-7,-18,23,-12,-12,-20,-11,19,-5,12,45,-10,47,43,-6,1,10,41,-12,33,31,27,36,36,-3,-4,33,33,42,-20,-14,12,9,-9,31,13,43,-18,40,-13,35,-18,-2,13,-8,16
15,32,-14,35,18,34,15,33,14,-6,8,-9,-4,-14,-9,5,-15,0,-20,-8,45,29,30,-16,-4,47,-15,8,-20,-4,-4,-19,-16,-9,40,42,-2,13,36,26,-13,29,29,23,-11,30
-20,-13,-2,35,18,34,4,32,-6,-4,35,-4,27,34,-2,31,8,-11,-14,-13,16,47,17,-6,19,-14,8,-13,39,-2,-18,47,-17,37,-10,11,-11,12,-7,16,-9,34,12,-14,39,-19
-12,39,-10,22,39,36,26,-18,37,5,46,-19,29,9,-2,-18,-16,-5,24,-2,-11,38,2,-8,33,6,-12,-2,34,1,29,33,35,16,-9,37,-5,1,30,24,43,39,29,45,44,35
11,-9,40,33,4,37,39,-13,-7,-5,-14,-6,40,-4,19,37,47,-9,-20,-16,-19,-19,46,-9,11,36,24,-4,-5,22,-12,27,-19,20,-13,44,35,39,-3,36,-17,35,-17,33,21,29
29,4,38,7,-11,14,23,30,-12,-2,-19,32,-19,-18,-16,-14,-15,47,42,4,8,-2,-12,-7,2,33,3,-9,33,28,45,7,-4,35,-20,29,-5,45,34,46,40,-13,-14,-2,35,44
-11,38,-15,-2,-12,-3,-12,31,-3,46,-2,18,-18,18,25,-6,42,15,47,-11,39,-13,41,-11,14,-14,-10,-14,-16,33,-11,45,4,-3,1,-7,27,-17,7,33,-6,-10,27,-19,-12,-1
36,38,-16,-14,28,30,34,7,-2,-18,-7,-4,30,-16,-11,-5,27,46,43,-17,-7,27,-2,-13,46,4,36,-4,16,36,44,-19,22,-11,-18,36,-10,1,-10,-6,35,37,45,-13,7,-9
29,-4,30,4,3,32,-13,-18,11,-3,0,34,-17,5,29,-7,29,18,41,-6,24,39,38,-10,42,-16,42,39,-10,7,16,33,-9,35,37,47,-8,44,13,37,13,-6,44,-10,30,-8
31,36,28,-7,-4,12,-16,-5,32,-5,2,-3,34,1,-7,-8,44,2,42,46,10,41,-7,13,-10,46,-14,-18,43,40,-19,24,37,42,43,-11,-18,19,-17,-6,-4,-6,-8,14,40,35
45,-14,40,15,31,16,26,36,29,40,42,-16,35,40,40,46,-9,-11,18,39,40,-15,5,31,-14,-11,-20,43,41,-6,-19,9,-7,-18,35,24,36,32,45,31,11,-7,12,-19,-3,-8
-3,-4,38,34,-9,18,-5,-7,-6,39,45,-1,31,29,-19,42,-13,46,-13,4,42,7,-15,36,33,-18,-19,40,32,42,-11,41,-7,-2,47,17,37,-12,-14,4,-17,21,-13,36,-18,-12
33,35,4,-2,-16,4,34,47,7,-7,30,41,45,-3,27,39,-10,15,-4,-20,30,-7,-14,40,-16,12,-4,41,46,44,31,38,42,37,34,-12,-3,-13,-16,-16,17,36,-4,33,-19,36
34,45,-15,17,37,44,29,25,17,-16,34,34,-5,-14,39,34,-4,-4,25,46,-6,-5,-10,33,-10,-5,-9,10,-4,-4,47,-16,45,-15,-9,4,1,33,-6,-12,-20,-11,10,33,-5,7
33,31,33,-1,35,-20,47,5,10,-2,-13,-16,34,21,-20,44,33,-12,22,43,-11,22,-2,41,-9,-3,-3,-14,44,-4,-14,42,-20,47,38,-8,-12,-17,36,36,46,-14,-12,-18,-13,17
35,-8,-11,4,24,44,36,-18,25,-15,29,-6,22,45,40,-19,29,-7,47,34,10,32,-20,36,-12,30,36,-2,-19,29,-18,-15,44,36,-12,-6,41,37,42,14,-13,10,-9,-12,-16,38
29,-2,29,29,-16,-5,23,-18,-12,47,-18,-4,33,-10,11,31,39,23,38,25,6,43,36,32,6,37,43,38,47,42,-16,18,-2,31,-18,-14,24,-19,7,-6,43,47,26,-14,46,43
38,-16,-20,-9,25,42,-2,-4,40,-14,2,-17,-5,9,39,37,32,31,40,-6,38,47,-19,37,-11,-15,46,34,-19,10,-11,45,-19,29,3,29,42,17,-4,-7,-8,1,42,15,33,45
46,-8,22,-3,-10,-5,-20,44,5,-17,40,35,-19,-17,-8,-9,-20,-16,-11,-10,31,33,29,15,19,32,-7,46,-9,-2,45,15,0,-13,18,38,31,18,-14,-13,11,-7,-1,31,37,25
-20,-12,-18,18,44,14,27,-6,37,-18,-14,-9,27,40,32,18,39,4,-5,11,-7,-6,40,-4,30,23,-5,44,-14,-2,40,-16,-3,25,-20,-19,40,26,47,41,32,-6,30,-16,45,32
-4,44,-8,32,35,35,35,44,-3,-14,43,-9,-17,-8,43,-12,9,30,29,-7,40,33,7,45,47,39,-11,4,-18,5,34,-9,-13,-15,38,-20,32,44,25,46,44,9,42,45,-19,25
37,-13,-6,39,15,-16,25,-15,-18,-12,30,-8,33,41,21,43,17,-19,45,38,45,-16,-20,-13,-12,-3,33,37,-15,-10,-18,-7,-19,-3,34,6,-13,-8,25,-2,32,-12,-15,42,37,-8
-10,-8,-8,11,-3,-5,0,43,28,-8,45,-8,9,-13,-19,32,25,-2,-7,34,-19,-3,-7,14,39,42,-16,-16,16,39,1,-6,28,33,33,45,40,3,-18,19,-5,-14,26,-16,30,-17
-19,46,47,-9,32,30,38,29,4,42,40,12,42,-19,-20,-7,-2,21,-20,44,12,41,40,35,-17,31,-15,47,35,36,8,-7,37,28,35,-9,-11,21,34,45,35,-17,47,1,32,42
13,42,37,13,31,32,8,47,23,39,13,46,-2,35,15,45,44,42,-2,40,37,39,-10,19,-12,-3,-11,47,23,-2,31,12,16,45,42,12,-16,47,17,-13,-18,21,28,30,-11,-10
39,-20,-12,-17,1,-15,-7,-10,36,37,24,44,-18,16,-10,25,42,-4,35,29,31,37,-15,37,13,35,41,-14,39,46,43,-16,15,40,40,29,38,26,-16,-5,11,47,36,-19,37,14
19,-13,40,21,-19,9,-15,29,29,22,30,43,9,-18,-19,30,-15,-11,46,16,-16,-13,-10,42,43,20,-17,42,13,40,-20,44,36,-14,-6,-12,12,-18,16,-3,-7,6,35,-15,-9,-11
-5,33,-7,-15,-3,40,33,-9,32,32,27,-15,0,-6,26,-5,44,-12,38,9,30,42,24,30,35,4,29,36,10,-7,-15,31,-8,42,46,44,20,39,-19,31,14,-12,-3,44,-10,-12
41,-17,-10,10,-7,-20,-17,29,-15,-19,-7,-3,-11,35,41,24,3,42,40,46,20,33,35,33,21,37,-10,23,45,12,37,-17,43,36,43,12,1,35,44,8,31,3,-7,-2,41,34
46,36,35,40,-9,46,-16,43,-4,45,-12,17,20,47,-4,33,47,18,-2,42,42,-13,-11,-11,-18,22,43,-11,-11,43,42,-8,-13,47,37,-12,42,-13,33,9,29,40,-12,-2,-6,-7
-17,7,12,-9,-16,30,-6,42,-15,46,31,20,40,34,29,-2,-6,34,34,22,13,-7,-4,-20,21,-14,34,19,-10,-9,45,-11,-2,-13,-20,-7,-13,-3,25,29,-4,0,3,40,-10,37
39,32,11,-14,44,-8,14,-18,43,1,41,25,-3,45,-2,-7,-18,15,19,45,31,20,18,-6,-5,-13,-3,37,36,3,-3,43,8,39,20,33,-16,4,-11,23,38,47,2,34,-17,-18
25,37,-10,1,12,-7,45,-4,41,34,46,-1,-18,20,-4,-2,44,-15,3,-6,-2,-14,37,-20,15,-7,-17,44,-18,15,0,35,43,23,-17,31,10,-18,37,-18,-14,-2,-13,47,36,-13
-7,34,30,3,-5,47,-9,-6,2,45,-15,-9,37,41,44,41,20,-6,4,40,-19,-19,29,39,47,1,39,3,17,33,25,45,34,28,42,37,-15,-4,47,-13,-9,-9,34,30,-4,11
40,43,-7,-17,-7,-6,-5,37,42,29,37,-13,-5,39,35,-20,47,19,18,-12,-17,21,26,-17,42,-6,27,-16,-19,45,19,-15,-5,-13,-8,-5,16,40,41,-2,37,-19,18,-17,35,-13
45,-5,35,-10,8,-10,-13,-1,33,-15,40,31,44,-8,-9,43,-5,-12,-3,-20,39,2,7,-17,39,33,16,31,46,38,23,-3,33,-5,39,3,30,18,23,32,-17,12,-10,-5,-16,-3
-2,27,47,38,20,35,-7,32,33,-3,-6,-11,-5,-11,36,-14,32,13,30,41,-2,-13,43,-6,-17,43,33,47,-13,-5,31,-17,-3,34,4,45,-5,-12,-10,-17,33,27,7,-11,32,0
-10,-10,-4,29,40,45,-12,29,34,-16,-9,-14,-10,-5,36,1,8,30,39,-19,43,37,11,-11,40,-10,43,-1,-18,41,-17,-5,-19,40,35,31,29,47,37,-17,44,-6,38,6,-10,35
37,-11,17,42,38,45,32,-12,37,-9,0,45,44,43,44,34,31,-2,-13,44,-18,25,2,38,24,-3,17,-4,28,-16,-18,29,-10,0,4,-13,27,-5,13,-7,39,28,45,5,39,30
-6,28,7,-13,-4,47,29,28,31,-15,35,10,-10,45,-19,-3,-10,8,36,35,10,44,32,-15,-16,-20,-13,40,-3,47,-9,-4,-19,-12,13,-13,14,-8,-6,5,32,33,-2,11,-14,-5
30,-16,15,-7,-12,36,13,35,-10,2,41,31,29,40,32,17,31,-4,39,37,24,31,22,32,-6,-2,36,-14,42,37,37,-5,38,20,-5,23,41,-20,-17,-4,-9,2,-10,-8,-19,37
-4,-6,-17,37,42,9,-13,43,-18,-12,39,-8,-4,-18,36,37,22,39,-16,17,-20,33,-16,18,-11,-2,3,-19,45,38,-7,-12,38,32,12,31,-4,-18,22,38,41,27,34,-8,0,-6
-10,-17,14,-8,4,-9,-2,36,-14,-14,-12,44,37,24,3,45,-11,45,-15,-1,-11,14,3,31,41,9,-5,29,-3,29,-3,-20,-17,-5,47,36,37,19,20,-17,8,-2,-3,-9,-10,-12
34,29,11,-18,33,29,40,1,40,-14,18,-7,9,-19,-8,-6,-6,44,23,36,-17,-2,-11,-2,47,-15,21,-2,41,-18,-19,-16,-8,26,24,-12,43,-3,33,-16,21,33,4,33,-14,-5
-13,43,43,21,-9,-17,21,-3,46,36,36,5,38,16,41,47,-5,35,38,-19,-18,-15,21,43,40,-17,13,44,46,40,-14,33,14,-17,40,-11,33,-6,39,-7,36,41,-5,27,32,38
43,42,20,-7,-9,-11,-14,-6,44,44,-11,-11,40,9,41,33,-14,23,-10,-15,25,33,-11,-4,36,20,-4,47,-10,17,45,16,45,-2,32,-18,-17,24,34,36,8,-7,-11,-8,43,20
17,-3,42,-16,29,-18,10,38,-7,-2,27,-17,-16,-5,-11,14,11,31,-11,3,41,20,-19,36,47,-3,47,42,28,33,40,37,47,-13,38,47,35,-2,27,-4,-5,-15,47,-9,45,45
-13,-11,-11,36,-20,-16,34,-15,21,43,-16,25,44,-13,29,2,1,32,-9,1,36,41,43,-6,42,-7,4,-6,-9,22,-14,-17,-4,40,-8,-14,-12,33,0,-2,-11,12,44,-15,1,-18
-3,37,36,-8,12,-4,44,-12,22,31,11,-7,32,21,-17,25,-6,39,5,-17,39,-15,-6,32,-9,18,-9,-2,-9,-11,47,15,-12,26,-9,33,9,42,40,39,-1,36,36,12,30,-12
43,22,32,35,35,30,-4,32,45,44,11,-6,11,-13,33,45,-17,37,20,-18,-12,-9,-16,47,4,40,46,-13,-17,-9,39,-7,-12,-14,-6,30,39,32,32,-16,40,-19,32,-4,46,47
24,-2,29,0,-4,25,-5,37,0,41,10,-4,21,-7,40,14,33,-20,44,10,36,-1,-2,-5,40,38,44,-19,29,46,33,-6,42,-19,41,15,4,34,45,-4,37,3,-19,-3,47,36
26,-15,35,-18,30,27,12,34,-10,21,-14,38,36,42,45,-15,17,36,20,-9,23,37,37,-1,30,28,39,27,32,30,17,-9,21,-2,15,40,35,23,-9,29,5,36,29,46,32,-4
-6,-11,21,-17,46,-17,41,-4,45,31,44,35,37,-19,47,14,-12,35,-3,36,33,45,39,32,-18,30,5,40,43,-7,-8,-5,42,46,8,-6,-17,39,0,45,46,47,29,30,-19,35
39,21,-1,43,-14,8,30,-9,29,39,-2,0,33,-8,31,47,-10,39,-7,45,20,-3,32,27,5,-16,47,30,5,-4,-11,42,15,-10,-19,-7,36,44,34,11,7,36,34,-5,-5,10
28,36,15,29,43,-14,8,-12,40,-7,32,-13,-10,1,42,23,-7,-5,35,30,1,32,5,45,-15,-9,-3,26,30,-14,-16,38,19,46,15,39,47,-16,-9,16,32,44,39,36,1,-12
45,-12,-10,28,40,-1,5,37,46,-20,7,-14,45,8,-12,-15,25,-17,-16,43,12,-19,17,-12,22,43,-6,26,-5,5,-11,-12,42,-6,3,31,-14,28,35,2,9,47,47,37,39,-17
-17,-4,-13,36,34,34,0,43,31,5,44,36,-6,39,34,40,37,9,9,-9,22,38,22,-9,30,30,34,31,-11,-18,31,5,30,33,43,-3,46,-17,32,47,29,-11,39,-4,-2,-17
44,42,30,-3,32,11,-9,1,-1,44,-4,-11,45,-15,18,-11,-16,-3,-14,-11,8,32,-17,37,-2,-14,31,38,19,-2,-4,34,-16,-12,29,28,-15,-9,9,47,11,-10,8,29,30,39
40,-8,13,41,35,-18,-5,33,-17,-7,-17,8,-5,1,37,-14,-15,-5,1,32,-9,13,-18,-19,-4,31,30,12,30,26,30,-2,46,-11,-4,39,39,26,-3,6,41,6,30,16,4,-2
-7,-14,-17,0,4,-19,-11,46,3,-5,42,10,39,-13,35,27,34,24,-19,-3,35,27,32,22,-14,-15,5,37,-13,27,37,-20,-19,21,27,37,25,44,23,-15,-16,45,-19,32,19,42
4,-18,26,-7,0,35,-15,-8,-2,-19,37,-6,14,-19,34,0,-15,-15,-18,11,-12,32,47,-5,-3,-5,33,36,10,-3,35,6,-9,-11,43,-14,-2,29,44,30,40,33,45,34,-6,9
12,30,-10,-4,32,-4,-6,47,-20,30,16,41,31,14,13,-18,1,-18,-15,-1,-19,35,45,5,11,31,-7,-13,38,32,-4,-17,-9,18,6,-10,24,32,-10,41,28,-5,47,-10,-8,25
-6,47,27,-18,2,46,26,42,39,5,-5,-10,8,-5,18,-6,9,-10,28,37,6,36,32,2,-12,41,16,-15,31,-11,46,15,-20,41,39,-13,-10,-7,41,43,37,21,43,38,-12,-18
28,-19,-4,41,47,-18,41,15,31,33,15,39,27,-16,9,-13,42,41,24,34,34,19,42,27,26,37,-10,14,27,29,-9,17,-18,30,44,-7,-12,40,-13,27,26,43,-10,13,41,10
6,-10,-12,45,-10,22,-12,-9,32,-8,-18,34,2,-16,-12,-12,42,33,34,-16,34,1,-2,42,-14,-20,40,36,-19,36,40,-10,28,37,46,-16,39,47,35,44,43,23,-10,17,47,13
31,40,-11,16,-18,31,32,36,-5,44,41,30,43,-18,31,31,-7,-9,-17,26,47,-17,-5,-10,43,6,-17,-2,-17,6,-12,2,27,44,23,-6,-15,3,19,32,-3,39,2,40,20,36
44,6,36,38,-18,15,31,5,44,-15,28,46,-17,7,26,43,33,-12,38,-13,7,29,36,17,-7,27,-3,-15,-4,36,-2,38,-12,29,25,42,43,20,-16,-10,35,-11,-10,42,38,-1
36,-15,39,15,43,-6,2,39,47,35,35,-20,17,39,20,33,-6,37,37,36,26,38,42,5,37,43,-14,26,-3,-12,-17,40,21,-14,-5,15,34,34,34,42,-3,42,-16,37,31,44
