barbarian_0_x,barbarian_0_y,barbarian_1_x,barbarian_1_y,barbarian_2_x,barbarian_2_y,barbarian_3_x,barbarian_3_y,barbarian_4_x,barbarian_4_y,barbarian_5_x,barbarian_5_y,barbarian_6_x,barbarian_6_y,barbarian_7_x,barbarian_7_y,barbarian_8_x,barbarian_8_y,barbarian_9_x,barbarian_9_y,archer_0_x,archer_0_y,archer_1_x,archer_1_y,archer_2_x,archer_2_y,archer_3_x,archer_3_y,archer_4_x,archer_4_y,archer_5_x,archer_5_y,archer_6_x,archer_6_y,archer_7_x,archer_7_y,archer_8_x,archer_8_y,archer_9_x,archer_9_y,giant_0_x,giant_0_y,giant_1_x,giant_1_y,giant_2_x,giant_2_y
29,35,29,27,32,25,-15,-9,-20,-18,40,33,-12,-5,2,-17,31,38,8,30,41,4,-19,-20,46,9,-16,42,41,3,3,-15,-20,46,30,-9,44,45,42,30,47,12,-14,45,-13,15
-8,32,41,-7,-16,41,-11,20,11,34,-9,44,47,-15,-16,-9,-18,9,7,39,43,-13,-19,26,8,35,-12,-14,-13,-16,-12,-4,39,29,37,13,-5,9,-5,7,10,33,24,-5,35,45
-11,38,34,6,0,36,10,47,-10,36,27,45,-3,44,24,-11,-12,43,19,-15,33,30,40,44,-13,-20,-14,40,14,31,41,-10,29,40,-18,-10,41,5,34,29,27,41,9,-13,47,43
29,40,40,-19,-19,-6,5,-18,1,-12,-12,-14,35,-6,24,42,25,42,34,7,3,32,45,-6,45,29,-4,36,29,2,27,-6,5,45,-11,0,-8,-3,0,-4,-11,36,-9,-16,1,46
27,-18,43,3,2,40,-5,-15,34,22,-17,-6,43,42,26,42,-9,40,-3,-10,31,46,-15,8,-4,-8,-8,23,-9,-14,20,-9,40,-2,-20,-2,34,26,-10,-11,-4,41,-16,-13,-19,-20
46,44,32,-5,46,22,47,35,0,-15,32,39,-1,44,-11,-20,-8,32,8,-3,-9,36,-11,42,19,-19,-3,41,11,47,43,-8,45,-3,32,37,42,-16,-9,-14,-3,-18,43,36,-14,-6
47,46,-14,34,43,-16,-8,24,-2,42,2,38,-4,43,42,-12,47,43,41,41,28,45,2,-8,-16,-8,35,12,13,-16,-14,5,-4,46,-13,23,36,34,47,30,18,37,-14,-10,33,36
42,-20,27,-10,-3,-7,39,-14,1,-15,-15,15,-14,27,23,-5,29,4,31,14,33,-4,42,10,-7,46,-14,10,33,32,25,39,31,44,7,-12,34,-3,36,15,-4,41,0,-12,-16,-4
-4,14,33,42,20,-17,2,31,17,-11,38,-14,-4,-6,30,23,44,6,-19,24,30,38,45,33,-17,21,37,19,32,28,36,-16,38,43,9,-9,-5,29,16,42,-2,46,-18,34,-8,33
-1,-4,28,36,-18,42,34,-1,7,-15,27,36,-18,46,33,-20,10,-5,-3,-8,-8,5,-19,33,-6,9,39,-9,44,-10,46,29,33,-13,29,45,-15,-5,27,31,-20,31,38,47,19,42
-14,17,41,-18,32,26,40,-10,46,-1,44,-1,-11,44,41,47,-16,36,-14,47,-19,34,-20,47,29,15,22,33,-13,17,-5,-19,35,44,23,-15,39,-11,37,5,-10,-11,46,-2,35,-19
-16,9,35,12,-18,30,-6,-9,47,27,-18,-10,21,38,29,14,18,-4,1,39,46,43,3,47,-2,17,34,-1,-17,12,-10,-11,44,7,-17,17,34,16,-8,10,31,-10,37,41,39,-8
43,10,-3,-4,5,-9,-10,9,31,24,16,-17,42,24,-19,5,36,32,-18,33,29,-17,43,5,30,13,-4,33,-2,26,-9,-20,5,39,19,-14,-18,4,12,-10,32,42,35,4,13,-5
36,-4,41,3,24,30,16,29,-12,-20,6,32,33,40,31,43,32,27,-19,-7,1,-8,38,39,-4,21,32,41,31,-6,32,-17,44,-20,20,30,-7,13,41,-14,46,29,-5,28,39,40
37,2,-14,-17,-12,-9,-14,8,43,46,30,38,18,-11,42,30,38,34,46,-5,-19,-20,-15,20,25,33,34,21,-20,-5,46,9,-12,35,-5,30,4,-3,3,43,45,28,40,45,-5,20
-14,47,-5,36,42,-15,-13,45,-11,17,-1,-13,35,9,-19,-2,15,-9,-6,0,39,10,-7,26,22,-12,18,-11,-6,-19,-11,37,-16,24,-12,-13,18,30,37,-4,37,34,-6,-7,-6,42
-8,4,-11,-6,-10,-6,-17,10,45,-1,29,26,-9,24,41,-13,14,38,43,5,11,-5,-19,-14,46,32,-16,30,-11,-10,-6,24,46,-19,46,30,1,36,8,42,-11,25,-20,-9,-20,41
44,6,-6,-19,-5,-13,36,25,-6,5,29,35,-12,-18,16,-5,45,16,-15,26,47,24,38,10,3,-16,-20,45,33,-20,31,8,41,-15,-12,-5,-19,-4,41,38,36,-6,-19,-3,31,38
-3,-9,31,-12,6,-9,-3,-4,-6,-6,0,-9,30,44,-10,4,26,36,18,34,-10,-9,33,44,34,-8,14,36,-3,-4,30,35,45,25,-10,-2,-14,-20,38,2,44,-3,32,38,6,-9
32,27,-6,-16,-6,-2,-15,32,41,-7,42,-1,-6,6,-7,29,-18,45,13,-3,-4,29,8,31,43,25,16,-18,43,35,-10,20,4,-19,33,34,-9,-2,26,33,-7,11,41,-19,45,33
-3,-20,-7,-14,26,-16,-2,32,40,20,40,21,41,8,28,-7,-13,8,8,-13,38,-8,4,-18,-5,-8,30,42,-8,-20,-15,35,32,31,30,26,31,28,15,45,39,32,39,-18,32,6
41,29,-15,-15,-20,-12,-13,24,-16,-6,32,14,29,13,31,-11,-16,32,-20,30,-2,-9,45,39,38,23,-16,-11,14,35,-11,-18,-14,-13,6,33,2,29,34,32,34,-16,35,-19,-7,47
32,41,-19,17,-17,40,18,-18,-7,24,14,38,-4,44,14,-13,16,-18,32,35,23,-11,-7,-8,-6,46,20,35,20,30,-11,-18,30,41,-20,-11,-4,29,19,42,2,44,43,29,30,40
24,-3,46,4,37,-18,5,29,-2,39,4,44,37,24,33,23,-10,7,31,41,43,29,40,30,31,-19,-15,19,9,40,36,-18,-13,42,33,23,37,16,15,-16,7,37,-2,-16,18,-18
-5,-11,41,-14,33,-7,39,43,-14,-19,0,41,46,-10,44,30,-18,46,-5,-18,-12,-15,14,-19,40,44,29,-13,46,45,-4,-19,18,-8,-9,25,28,-2,-9,-3,-16,45,33,20,-16,-8
33,45,-1,38,41,16,43,-16,-10,32,28,41,-9,13,-10,38,43,-11,25,40,-19,-12,-17,-7,-7,-7,3,33,13,-5,-11,46,30,25,30,35,-17,11,-13,24,38,44,-8,-17,-4,-17
-17,-6,21,-9,2,-14,-18,33,-13,46,20,-13,-8,16,-15,30,-17,36,-9,0,37,33,-9,-10,39,31,11,34,39,6,-2,-20,26,34,47,-20,-6,-14,44,18,34,34,45,-14,31,2
-5,37,43,-8,-19,-5,7,-7,34,43,33,5,-18,-16,-5,9,20,46,4,-15,-12,13,-8,21,35,6,39,46,-9,22,-10,-18,47,-10,-19,-2,-17,45,-6,-11,43,46,44,-15,18,-2
-13,32,39,28,25,43,43,34,8,-15,37,30,9,-11,-17,-2,-8,-13,-7,35,36,27,-14,-4,38,29,33,47,-2,-6,6,32,10,36,-4,-13,31,38,37,32,34,31,-14,-5,28,-7
9,-9,36,9,18,-17,46,45,-4,-19,-17,30,44,31,12,36,29,10,-11,9,-12,44,29,-3,-7,-2,26,43,27,-5,11,34,-11,-16,-3,-16,29,-5,32,-13,39,-7,-3,14,19,-18
41,24,-10,0,41,30,21,34,33,-19,38,38,-6,36,38,32,30,-5,47,1,-2,4,-19,41,5,29,31,43,-4,19,43,-13,16,33,-18,-15,14,34,45,-16,-17,2,0,35,31,38
39,15,-12,-9,-19,-12,-20,46,46,-1,-18,32,27,41,5,31,-16,8,43,7,-8,-11,-17,41,45,16,32,0,-15,9,-10,28,42,36,28,43,-10,3,-20,-4,39,-8,4,30,31,-4
32,-2,-1,44,46,-3,27,-12,26,-5,32,-18,-16,20,-8,30,-18,-6,-16,39,33,24,-17,31,-10,14,-4,-20,32,26,14,-19,46,38,31,-8,-6,21,-20,-12,-13,40,33,33,-14,9
-6,-10,45,43,38,45,-8,22,29,9,38,32,39,42,-14,-18,-9,25,30,-20,-19,-18,32,3,30,33,34,47,-13,19,43,39,26,-5,28,37,31,30,-4,4,-20,38,38,-9,-4,42
-11,24,-17,-19,-10,0,30,46,27,32,46,38,45,43,38,-14,7,-2,46,43,39,38,31,-19,45,16,-18,-20,18,32,18,36,-9,7,30,-19,-6,36,-18,34,2,-8,46,31,-10,46
18,-17,-5,37,46,39,18,-10,44,-3,4,-7,36,29,39,-6,22,-16,30,28,-18,37,-20,-12,-8,37,18,32,-17,14,5,-6,-11,31,-15,24,-20,33,-3,23,-8,33,43,34,47,-15
17,-2,12,-13,8,-5,-7,-17,-9,40,46,47,7,-4,-6,38,43,23,-8,-1,34,10,-17,27,-8,17,-3,21,-10,39,-9,45,12,-4,29,43,-9,-5,-2,32,23,47,36,6,45,-6
-5,-6,39,41,39,24,34,47,37,42,-9,18,31,-11,33,-20,29,-5,47,45,35,33,42,38,41,-4,-16,17,-2,19,34,46,-3,10,-16,-9,-7,44,39,-14,46,-19,-19,31,22,-2
-8,40,47,-19,2,34,31,35,-14,1,0,29,34,44,43,-15,40,13,23,36,-6,41,-10,45,18,33,-13,-5,-7,42,19,-9,17,-16,-3,31,-11,39,36,8,40,37,29,-8,19,35
19,-4,-9,44,30,-19,-3,30,25,-10,43,19,40,-5,-12,-12,6,-10,-4,31,-4,30,14,31,30,37,17,36,47,-15,33,41,11,-10,2,33,24,30,46,39,-19,-8,0,-17,-5,22
47,46,-6,5,47,41,42,-19,-15,45,11,-4,43,20,-19,23,6,-14,-17,-11,15,46,4,36,46,10,-13,41,6,-17,12,-16,39,36,32,13,-18,34,-2,41,-11,20,44,-4,-11,-20
-16,5,0,-17,32,38,32,-18,30,-7,14,40,45,29,-3,36,-18,-14,-18,7,-11,-15,9,-14,7,46,47,33,-1,-4,7,-18,33,42,-7,-1,20,-15,37,42,45,36,21,29,-18,40
43,-15,-8,-4,-15,20,41,36,-19,20,41,41,-9,-10,29,31,35,47,38,13,41,42,13,42,25,32,39,-17,39,27,-12,25,16,-16,35,-4,-5,33,15,41,-4,36,4,35,-19,18
22,43,37,13,-5,5,20,40,-16,29,-20,-15,-11,34,-18,42,12,-8,-9,13,-13,12,3,40,-4,45,33,-3,44,42,-5,30,39,-2,-16,-19,-15,46,-11,19,43,-14,36,-11,-2,-14
30,38,46,-13,-14,-11,-2,25,44,25,41,34,17,30,42,-4,-4,19,-18,6,2,-7,42,33,45,8,-12,-8,-19,26,-9,37,26,-19,25,35,41,-3,-6,-16,33,-2,-8,-3,20,44
38,13,36,-16,-18,6,35,31,30,34,-4,32,33,-13,-3,35,31,29,45,-17,34,-9,11,44,35,39,-12,31,-17,4,26,-9,-3,-13,-13,-3,-8,-5,35,41,16,-12,20,-13,-5,15
-9,34,1,-19,26,-7,46,-13,34,1,-1,-14,-10,-20,4,-15,-2,-11,-3,30,34,19,38,-16,33,-20,46,-4,27,-8,35,-15,-9,24,37,-5,35,30,9,-5,-15,-12,45,34,19,-7
44,9,19,-6,-2,17,44,5,33,42,20,39,-14,-20,38,-8,24,-18,45,-5,33,37,21,32,22,30,-11,-18,-15,44,-3,26,-1,34,-14,-11,-2,7,15,-4,-8,-9,44,-2,-19,34
37,-11,10,42,20,44,44,-14,14,36,-10,46,-17,-18,2,-7,8,29,-4,22,41,4,-15,14,-8,-3,33,-10,38,44,13,33,30,-7,46,43,-15,29,1,41,43,39,-10,8,-13,33
-9,-2,-8,-13,-16,44,-2,24,16,31,22,-6,45,34,-3,42,15,-10,20,-7,-17,34,-3,-15,17,-6,-13,-11,45,42,-17,33,3,31,46,39,4,29,24,36,37,18,-16,4,-10,4
46,38,32,-13,-20,29,26,45,16,-5,-2,-18,34,44,14,-13,-3,38,-12,22,37,-11,-12,-8,16,-3,45,44,28,-15,-16,-9,47,-4,-8,-17,30,29,-9,-15,-12,-8,37,13,45,-15
-9,26,14,-6,-13,-6,-19,1,-18,-2,-18,-20,37,6,-18,18,-3,38,44,31,44,25,37,4,-7,-8,39,-13,-17,-12,22,30,-4,-18,35,17,33,35,36,41,41,-8,-19,-18,-7,-20
-13,40,37,-12,22,35,-20,33,43,3,32,37,45,30,2,40,23,34,-5,36,-9,-14,2,29,38,32,31,34,1,-7,-18,43,33,38,-14,2,34,-17,-11,39,-4,-18,-2,13,31,34
45,33,42,42,38,35,-9,28,-8,31,-18,-6,-4,-5,-17,35,-16,44,6,32,-15,-15,-10,40,-19,37,-18,35,-2,11,-6,-7,-19,46,-6,-2,-8,35,-2,-1,-10,33,22,41,-7,9
47,37,38,-6,-13,-13,39,-5,25,46,47,39,39,-5,13,31,-3,-20,40,-14,-2,-19,46,-19,-9,-8,-6,-2,2,40,36,31,18,33,-13,45,-14,22,-2,20,-16,-9,-9,42,38,35
5,31,-9,30,43,41,-13,12,16,38,8,-11,42,45,42,20,-11,43,33,10,-19,34,41,24,13,-2,15,29,-16,32,28,-12,-18,30,-8,46,42,-9,-5,-9,-11,-17,-2,32,24,40
-11,14,-4,43,18,45,-14,32,-19,-18,-5,27,-13,17,18,-15,-11,32,24,42,43,43,46,1,40,33,-15,-4,2,31,30,1,35,-18,-17,32,43,-3,47,-10,-2,16,-7,44,26,-2
42,36,2,46,-9,18,35,-13,43,-12,45,31,23,-7,25,-2,-18,37,-3,-16,-8,21,-13,-16,-4,-10,-20,47,2,-9,23,34,40,1,-10,46,-3,34,-20,-17,0,45,23,35,-15,37
12,-12,32,36,24,38,13,-10,37,-16,32,36,13,-16,-7,-9,-14,-4,32,25,32,-20,32,-10,-20,-13,42,18,10,41,7,-17,-10,37,8,-13,38,12,-9,3,47,14,-4,-8,32,46
34,-18,30,26,32,-12,30,-2,-12,25,-9,44,-16,39,-2,6,-2,39,-5,-19,21,46,11,-3,-13,25,38,37,30,9,-7,22,-4,-15,-11,40,-5,32,0,30,47,36,-15,32,28,46
42,46,44,47,-7,-1,-12,-10,31,-18,-20,46,15,47,38,41,-8,33,-16,39,-3,14,2,-14,-17,44,-6,42,45,39,-20,32,46,-12,-5,-10,-15,40,42,35,-16,21,31,27,14,37
4,38,34,32,43,26,46,-7,-4,-19,42,39,30,-15,33,-13,31,-3,-2,42,30,42,-16,39,41,18,42,-20,33,-12,13,-14,36,44,-19,44,33,-8,43,39,39,-6,46,-12,-2,-11
-8,4,22,-7,-2,-5,20,-8,-20,-10,23,-16,36,43,36,39,3,29,-13,-18,5,-4,30,45,2,-5,40,33,-3,30,-5,24,33,24,-9,12,-9,10,43,5,-3,19,9,44,-12,-14
-5,6,32,3,10,-3,8,42,47,47,35,36,30,40,-8,1,28,-13,41,-2,44,37,34,32,29,-8,-1,47,-5,36,-10,-15,-20,-19,23,40,-16,1,32,31,45,1,47,37,29,37
-11,12,-7,7,-3,27,-16,-6,-15,37,-16,-8,18,30,-19,-10,-6,-14,41,46,-19,31,-1,40,-13,26,-12,26,18,-11,44,47,-11,46,38,-11,-7,25,9,44,34,-18,4,-8,30,-19
30,-17,13,-2,37,-19,45,16,-5,44,-16,37,-18,45,-11,-12,3,41,-7,-17,40,-1,40,-9,39,-19,34,17,-10,-6,44,10,18,40,-3,42,-13,-13,43,28,34,34,33,0,41,-1
-10,-5,43,42,18,-16,38,6,-5,-8,31,-20,-18,-19,-9,28,39,-14,39,-13,-17,-2,42,19,36,-5,-3,34,8,36,7,-10,21,-12,-11,30,-7,6,-8,-3,33,36,28,-8,0,-6
37,-12,-13,-10,4,37,-15,34,40,-20,33,-11,-3,-16,15,-6,19,-6,-7,20,29,-17,-8,-20,24,-19,38,-12,30,43,-16,-13,32,35,14,43,30,26,20,-10,-12,-7,-5,0,31,24
17,-15,39,47,-7,-15,16,46,33,-8,9,30,-11,46,-5,36,-8,21,36,-19,18,35,14,32,19,-2,32,-16,-19,34,-7,24,-1,-7,-10,-16,-10,42,-15,47,-13,-20,-13,29,29,-9
35,21,-13,-4,-12,-11,-14,2,4,-8,-9,38,-18,-15,-1,29,27,47,-18,43,1,-10,46,-8,41,38,-19,-4,-18,34,-9,-14,2,-6,46,-9,4,34,-2,4,38,-5,39,34,36,-2
39,-9,35,35,17,40,-5,-16,-6,-6,46,-9,46,10,45,-10,25,-13,19,38,47,-2,-7,-12,-18,-4,-13,35,36,9,-16,35,13,-2,11,40,-16,40,34,32,45,9,-2,-7,47,-18
-12,38,-11,-20,22,47,37,39,33,-7,-2,13,34,47,19,47,33,5,31,-12,46,-19,-15,11,15,47,28,39,42,30,-7,5,-19,41,31,27,-15,35,-8,-17,-15,-12,-17,-2,-14,32
-4,21,-13,-20,35,38,-11,-7,-3,41,12,47,-3,35,-14,-12,-6,-18,44,-17,-11,-12,13,-4,10,-6,45,16,6,31,-5,38,45,30,-5,-9,-8,47,33,34,21,45,-11,15,19,32
9,29,5,-10,37,-15,15,-6,-2,42,33,27,-20,-8,-3,-13,40,41,32,5,33,13,39,-9,34,41,-2,24,12,-16,31,42,-10,-14,-18,-11,25,33,42,-4,4,-3,7,32,35,46
6,-9,-18,37,13,32,-3,-6,17,-8,-9,43,30,47,40,18,35,39,33,-12,7,-8,-14,-4,-7,-9,41,4,-4,-15,-11,-1,14,29,-4,46,-3,-5,35,34,23,45,28,-3,10,47
45,37,-4,-2,33,20,41,15,37,6,-5,13,41,32,-20,47,-9,30,44,35,-10,17,-13,-6,17,46,23,39,21,-19,25,-10,42,28,6,34,9,-13,-20,31,36,-19,46,-6,40,39
-16,34,8,45,-17,-9,23,-13,-4,26,-7,45,44,43,22,36,-4,19,-14,-15,36,-9,41,18,30,36,47,-11,39,18,-11,-16,-11,44,3,33,31,38,-6,-5,-12,35,33,-4,42,29
-12,-14,44,33,32,31,-15,30,24,38,46,15,31,29,47,8,-3,16,37,46,7,31,-10,-7,-7,25,38,5,41,34,30,3,-9,-9,-18,43,29,1,40,43,-4,26,-8,41,-12,44
10,34,-4,26,-12,16,39,9,38,43,-6,-10,-8,43,31,-17,-18,15,-8,13,-8,41,-18,45,-12,13,-11,40,41,40,35,33,-18,-2,41,11,42,-8,-19,-20,-19,-10,-11,7,-7,-19
-10,32,47,42,-15,42,38,12,28,39,25,45,-12,42,22,-6,46,29,30,20,42,1,-20,47,32,26,36,-16,31,19,46,-12,-18,22,28,32,-11,37,9,-8,37,-15,36,-12,-4,-8
-10,9,39,-15,26,45,29,-18,-12,-5,-5,11,37,2,20,32,43,17,10,-8,32,35,-3,-15,40,46,0,-3,42,-11,21,-11,29,-7,-9,22,43,42,-18,15,-12,42,40,45,40,-7
-10,-3,44,9,8,-9,32,43,13,-17,-7,10,42,9,7,39,-9,-16,43,41,11,-19,-18,5,-16,-6,21,-8,-1,-7,0,-13,30,38,31,-16,6,-3,6,-2,29,-14,36,39,35,26
-19,18,47,30,45,27,40,27,-3,43,47,30,46,31,-10,-20,29,40,30,-6,-4,-3,-2,-15,-8,14,-13,5,-18,35,-3,-3,8,43,-8,22,40,10,32,30,36,36,-4,32,35,26
11,-12,19,-13,-17,16,26,-8,45,11,21,-11,23,-14,-5,21,41,31,30,-16,21,35,-6,47,-3,40,36,44,-13,34,-4,37,7,-13,-12,22,-16,-4,31,-5,31,41,46,-6,26,39
34,19,37,15,-13,-9,12,35,-20,36,11,34,30,47,-11,-2,29,12,8,36,10,36,31,-10,-10,45,-13,37,-5,45,40,4,-8,-6,39,46,46,46,-4,-10,30,-17,22,-17,35,34
43,45,-11,-10,-5,33,15,-17,41,1,46,-1,-18,-8,-10,20,-3,20,-2,-3,47,40,-1,46,46,27,0,-13,47,24,-16,41,42,-19,42,22,31,-4,-6,46,-11,46,-4,7,-19,5
5,31,41,-18,39,-2,5,-8,36,9,-11,-19,38,44,45,25,-10,40,17,46,29,-19,37,-12,38,1,-18,46,-5,32,32,21,-7,-13,-8,-10,36,23,47,-14,-16,45,-8,-9,44,-16
4,-17,45,-6,38,37,33,1,30,0,-3,4,16,41,33,33,-4,26,-7,40,-10,2,38,5,19,41,39,46,30,33,-8,16,47,47,31,15,36,-11,-8,-8,44,-16,-4,42,36,41
37,42,42,-16,-2,20,-1,40,-18,43,-19,37,-13,38,-5,47,47,-4,38,31,-12,37,-9,-7,-14,43,-16,34,-14,34,-5,31,-3,41,27,-15,-8,16,-5,2,-14,16,46,39,33,-12
33,-18,-17,16,-16,0,-18,-18,13,29,27,29,23,-12,29,13,6,-17,43,37,12,-10,42,41,-18,-1,33,25,40,18,-18,25,32,40,-18,36,30,38,29,-1,41,-20,31,6,37,-13
-3,43,-2,-12,6,-13,-11,23,-5,36,-4,38,18,-9,-18,7,6,-4,-12,1,-13,38,-9,45,11,46,-8,-10,42,-12,44,-8,-8,29,17,-16,4,-13,-9,36,-20,36,-16,-12,-6,17
47,-13,-4,24,43,-7,17,-9,33,-9,37,40,-6,-2,43,2,34,38,7,36,31,39,7,42,41,-13,44,41,17,43,0,-19,-13,21,33,7,8,41,-5,9,29,18,-4,-16,24,-8
-6,-11,43,16,-3,2,-2,37,37,27,29,34,42,37,37,18,-16,36,47,41,4,41,-7,-2,47,9,32,35,-4,-7,-9,43,26,38,16,-13,24,41,-14,45,47,15,33,0,-7,0
40,35,-13,7,-9,39,-4,43,0,-19,47,45,-16,21,-2,20,43,43,-20,-8,38,34,-18,-8,31,14,-16,2,-17,16,38,-9,-6,-9,-8,27,36,-17,46,44,13,34,44,26,-18,28
-5,37,-6,24,32,22,33,3,24,45,22,32,-13,-5,-18,47,31,8,43,-16,-15,42,45,9,45,10,-12,-11,33,21,-2,-13,-16,33,19,-11,-7,26,3,29,-17,34,14,-5,-20,36
-13,-8,-7,34,43,32,-3,-2,-19,36,45,45,-19,5,-12,-10,2,40,39,-1,21,40,-13,-2,-9,-20,42,-6,8,-4,29,3,-18,29,-18,-8,43,35,-3,38,-6,7,-13,-2,-15,-12
46,-8,37,41,46,47,10,45,4,-13,37,-8,45,43,47,42,39,1,44,2,-4,4,-12,28,-6,-1,44,47,1,-11,25,-4,-10,-19,46,13,44,-17,-7,-5,-6,41,40,25,43,8
42,-8,16,-7,-4,4,-18,12,41,-9,12,45,10,-2,-15,27,31,22,31,-19,-5,-16,-11,35,38,24,-10,-16,23,-7,33,-6,-8,-14,-15,-20,41,-13,-18,-18,-10,43,42,-19,-13,-20
6,32,41,26,47,-16,38,-2,-9,44,-8,36,-17,41,-15,13,-15,40,43,-20,-12,34,30,33,-11,28,40,-13,46,46,-7,29,19,46,38,2,-5,29,45,-15,31,-3,19,-9,-5,-5
32,-18,41,-20,-8,42,2,-9,-3,-20,32,-16,-8,31,18,31,37,21,-2,31,4,-14,-7,21,-7,35,-11,-6,34,6,43,23,18,-5,-19,-2,30,11,15,40,30,47,7,-4,33,24
-9,44,7,-2,33,2,-5,-2,31,44,-15,-7,13,-7,37,-19,40,38,-3,41,44,43,29,40,46,-12,43,17,36,-15,-12,47,36,45,-2,-12,-12,-13,-5,35,-2,6,-18,-8,-5,40
20,34,46,45,30,35,-18,38,39,-19,-19,-9,-11,-6,-5,39,-4,33,32,34,-12,30,-6,33,-2,37,-7,29,33,21,12,-16,30,28,-1,47,2,32,11,-19,46,33,29,40,-13,-9
31,30,43,47,3,-4,-13,15,34,-13,43,9,4,-16,18,-5,14,-5,11,-2,32,11,-13,23,-3,2,1,-15,22,-17,-3,35,47,-4,-4,7,47,-3,-19,46,-20,-5,-11,-17,41,41
-16,-4,-4,44,29,-3,-10,19,31,15,38,32,-4,19,-19,38,26,-12,9,-9,19,41,-6,40,-10,30,-14,-13,-7,-20,-3,30,-8,18,39,-12,-6,-4,34,38,1,32,-9,31,29,-7
-12,11,-6,-17,-15,42,-7,-18,30,18,-17,-9,23,42,-17,34,-14,21,40,-5,-3,31,27,47,42,35,10,40,14,-15,-3,30,-4,35,-12,-13,46,-7,31,33,40,-11,40,37,14,-8
5,-18,40,-19,-11,-14,11,46,44,24,47,-5,-14,43,-15,33,-13,11,-14,20,43,-3,-4,20,-10,45,35,-19,47,43,43,27,30,-10,32,29,31,-6,14,46,-14,34,31,37,36,12
47,43,21,-7,-19,-6,29,18,-12,-13,-20,30,17,-8,31,-3,6,-19,-14,39,25,-18,18,-2,34,16,42,6,4,-13,33,5,-7,-11,-17,12,-15,31,32,20,-8,9,32,30,36,-1
-20,42,6,29,36,43,-15,-1,-11,-11,-10,-5,16,29,31,-1,-9,10,-15,19,18,-14,-3,44,-6,21,23,-2,35,32,45,-20,18,-9,38,39,37,-17,-9,24,44,1,38,25,-1,33
-15,33,42,10,26,-11,-13,23,-9,17,29,6,-3,-17,-5,44,-19,-13,-12,-14,38,0,44,43,1,-9,3,35,46,-14,29,31,-11,34,-6,29,28,38,-3,5,44,-12,-17,43,42,-15
-18,13,40,11,43,46,-9,-10,42,-13,-7,44,47,-13,-16,30,-16,7,35,-16,-12,29,-14,27,22,-8,-7,36,-2,7,4,-11,37,-19,-9,46,-19,-8,34,7,30,-6,21,36,37,47
15,32,47,2,-16,32,12,34,37,44,42,4,39,5,28,34,-15,-9,14,43,-16,-10,-6,27,36,27,16,-12,42,16,-12,-10,43,17,-7,-11,47,-9,-2,21,20,-18,5,33,-8,-13
18,43,23,-3,-8,-11,20,41,34,22,7,-5,-13,-19,-19,-9,2,41,30,14,27,35,-17,32,20,36,47,39,39,-3,-5,39,-2,-19,17,-8,46,-4,43,5,27,-18,29,40,-9,-14
4,40,41,40,-3,-13,-11,35,20,-5,9,29,17,37,32,-16,31,-17,-18,40,-4,-9,36,22,7,41,23,38,28,39,-2,-12,46,-1,33,9,-3,34,-15,-14,-17,-18,-9,44,33,-2
39,-15,15,-12,38,-6,46,46,30,-4,46,37,33,-3,10,29,-12,-14,-7,40,11,-18,16,47,-19,-7,37,-19,23,34,35,-20,39,-7,13,-13,-16,47,-13,-5,40,40,-5,32,34,-15
-12,-5,-7,40,40,37,-2,34,43,22,-5,2,-1,42,32,24,-8,-8,-5,21,-10,18,31,-5,40,46,-10,-14,-14,-13,40,22,45,-14,32,-19,43,30,6,39,-10,0,-17,-9,-15,42
14,31,28,45,0,31,-7,4,44,-9,-20,32,6,44,41,6,-10,-14,-7,-8,-20,36,-5,-16,30,42,40,39,-16,20,-14,-3,29,43,-5,38,20,44,-16,13,-18,28,-4,-17,22,-12
-18,-15,-8,39,-4,-20,46,29,40,36,14,-5,9,30,-19,-9,33,-3,45,29,45,33,33,-8,16,-3,32,32,36,-15,35,-16,47,-20,-18,35,33,-14,41,22,-7,-20,-20,-17,-3,30
-18,-15,-10,4,30,40,-2,-10,43,15,-7,30,40,9,42,-18,46,45,11,46,-8,12,31,1,32,43,34,40,44,0,28,46,-13,29,-14,-13,35,32,37,7,31,13,43,47,-2,-16
5,41,10,-4,-2,31,-12,37,7,37,35,-9,30,45,-10,45,19,40,-17,-16,47,-3,40,38,27,-8,-6,-18,26,32,36,-18,-13,27,-8,-4,-13,30,-5,45,26,-17,0,-2,41,8
-8,37,29,19,22,30,-13,14,-11,-1,30,17,-1,-14,-13,35,-8,29,43,-4,44,-1,35,-5,-18,38,24,46,24,-4,31,29,47,-16,23,30,-6,42,-1,-7,-9,-1,39,6,24,33
29,37,-9,29,29,32,44,15,1,37,40,36,40,-11,-18,36,-4,-13,-10,-7,-6,11,-7,-8,-20,-11,-10,36,43,10,-19,44,-7,7,38,-5,32,18,-4,23,36,-4,-11,40,-20,44
4,39,46,29,2,38,22,47,-14,27,46,-5,-3,-7,36,12,-12,5,40,-11,31,15,-14,-15,45,17,39,33,35,44,-7,7,37,39,-19,-18,33,-14,43,7,34,5,41,-14,-12,22
2,-17,2,47,7,30,33,7,-17,-6,-9,-9,32,45,-17,16,-13,-14,-11,47,-5,35,32,-16,6,35,-19,22,-9,-15,-19,27,36,1,14,-13,-15,-5,15,44,-14,28,-18,-18,38,34
