barbarian_0_x,barbarian_0_y,barbarian_1_x,barbarian_1_y,barbarian_2_x,barbarian_2_y,barbarian_3_x,barbarian_3_y,barbarian_4_x,barbarian_4_y,barbarian_5_x,barbarian_5_y,barbarian_6_x,barbarian_6_y,barbarian_7_x,barbarian_7_y,barbarian_8_x,barbarian_8_y,barbarian_9_x,barbarian_9_y,archer_0_x,archer_0_y,archer_1_x,archer_1_y,archer_2_x,archer_2_y,archer_3_x,archer_3_y,archer_4_x,archer_4_y,archer_5_x,archer_5_y,archer_6_x,archer_6_y,archer_7_x,archer_7_y,archer_8_x,archer_8_y,archer_9_x,archer_9_y,giant_0_x,giant_0_y,giant_1_x,giant_1_y,giant_2_x,giant_2_y
-17,-2,-5,22,-14,-17,-19,21,32,-5,-6,37,-3,-6,-10,-1,-18,33,-8,4,-5,47,-5,-1,-10,-9,-16,27,22,-5,41,29,36,44,-4,-9,-18,5,-15,-11,45,-10,-6,25,29,29
36,-12,-6,44,33,5,36,9,24,-16,23,33,46,-7,42,46,39,1,40,3,3,42,24,-2,-6,29,-8,1,18,-8,32,-4,43,13,14,40,-7,-3,35,6,9,40,7,-12,24,30
31,33,-13,-5,-15,7,39,28,37,29,-14,5,-4,8,38,-8,5,-10,-8,40,33,-16,9,-16,-9,-17,42,-2,38,-17,-19,18,42,-14,43,24,22,-10,-2,-9,33,32,34,31,3,-13
-5,-17,36,-16,-14,36,-19,47,38,42,31,-18,-12,17,46,32,37,2,19,33,41,-13,-18,10,37,30,40,-9,32,1,40,5,43,27,-14,-7,-13,33,20,40,2,-18,-13,-14,-3,38
46,33,-15,14,32,42,30,-13,-6,-7,34,-17,43,-20,39,12,20,-8,-4,40,2,-12,-19,-11,42,40,33,-18,2,40,-15,2,40,-20,39,-17,46,-15,11,35,-7,15,-17,39,14,-6
47,-16,41,18,11,-7,-17,38,-8,22,31,-11,26,-19,36,41,37,43,-5,-17,47,27,-3,31,35,37,-16,37,-20,-6,-19,36,29,3,17,39,47,-13,30,40,17,-16,42,39,-16,20
43,-8,39,38,8,36,-7,-5,6,-17,47,17,18,-17,-8,30,40,37,-9,47,42,23,42,44,25,-18,35,-12,44,30,32,-18,-14,-17,-4,23,17,-14,33,33,26,44,8,-13,30,4
35,-9,-3,31,-6,-15,15,38,-14,25,36,25,46,28,-14,39,7,-18,47,46,29,12,6,45,-4,-16,6,46,45,38,45,-5,45,4,40,18,4,-19,-12,18,-19,-2,33,40,-12,-15
24,-8,37,-20,-18,7,32,21,-6,29,30,25,14,30,6,-15,37,-19,34,-19,-11,-18,17,-13,41,-2,11,-13,37,47,24,30,46,24,-15,-19,31,28,29,-13,30,32,-18,29,31,-7
42,-19,35,-18,39,40,30,45,-16,36,40,-2,30,-15,35,-12,-15,6,27,-10,-18,-15,-15,-9,44,-16,41,-19,-11,32,-19,15,3,-19,-9,-20,-10,-9,7,47,34,42,-18,37,-18,-3
47,-20,0,33,40,28,43,-11,-17,-18,-17,-4,9,32,-6,1,19,32,43,19,47,-15,-14,13,26,-14,44,-2,1,-14,33,-2,-17,28,38,47,32,30,7,35,-11,38,19,-18,15,45
12,31,10,34,36,0,-14,1,-13,-9,-6,35,41,-12,41,35,45,37,-4,41,-3,17,0,-4,-5,-15,7,-6,-14,-17,41,30,38,-20,40,32,29,-3,-8,-11,33,-12,14,-8,-1,38
41,39,-4,30,32,-10,30,46,33,23,32,8,32,1,37,40,-7,8,-8,1,-20,47,-18,19,-19,3,46,29,40,-19,-13,39,26,-8,35,-3,39,42,-3,40,45,47,40,2,45,-9
-2,1,-16,-14,-12,-6,-8,35,45,25,41,37,-17,-4,29,-16,-6,23,37,-18,47,13,2,-13,-14,28,46,31,-16,-3,44,-9,-14,-8,-9,11,-18,24,-5,-16,-10,35,-19,21,46,36
-13,36,15,41,-12,-8,14,-17,-15,19,-14,-16,-6,40,22,45,36,37,-12,-11,42,-10,5,-4,33,5,42,35,-1,-12,-18,11,-12,16,30,-14,10,-8,45,46,35,-14,-4,41,40,39
-12,-17,40,23,-4,35,31,7,7,-17,-15,-14,-10,6,13,-5,-19,45,26,-16,38,-20,-16,-9,40,3,-10,41,45,35,1,-6,-17,-15,12,38,20,-3,-7,16,45,-5,11,37,41,-2
-5,-5,2,-13,3,-7,40,14,35,29,43,-2,-7,40,-9,-12,42,17,0,30,-17,-3,-14,-11,-18,17,-11,5,36,-10,-4,45,35,-3,-17,-12,-8,35,18,47,26,39,28,-14,-4,-6
39,-13,-8,-8,-7,39,-17,14,7,38,-18,15,32,-1,-7,28,44,-12,-10,16,41,29,-11,-19,0,-2,35,35,35,42,14,-9,44,40,45,-6,-3,41,-6,-8,44,41,-19,-11,-9,-20
-15,-19,-6,12,29,13,-10,47,-16,-18,29,19,36,-10,21,-16,-9,19,-10,36,36,-5,-12,35,10,-6,-6,41,-7,-9,-15,30,-10,33,-17,-13,4,35,33,35,-5,-2,29,-13,34,46
-12,46,-20,44,29,33,-16,41,39,12,18,-8,-16,29,-8,13,-6,-17,41,10,12,-14,46,6,41,13,-2,0,38,8,46,-9,34,-20,19,-18,0,-19,-8,-7,29,-13,14,46,5,41
8,39,-10,-5,41,-20,18,-13,10,-11,7,37,-16,1,32,36,-12,-14,32,-14,6,34,41,46,37,27,26,36,31,44,16,-5,29,17,22,-18,-3,0,45,22,-4,-12,14,-4,29,-12
44,19,-6,10,6,-11,7,-14,31,27,34,25,-8,36,47,38,-5,-10,-18,32,-17,36,-3,0,36,36,22,35,-13,-17,-9,41,-17,-5,-7,5,-9,15,-2,-10,33,-11,0,-10,-2,-12
39,10,-16,45,43,-15,30,8,39,34,39,36,-13,7,-10,-2,44,16,1,-16,32,38,45,-3,11,33,40,-19,39,15,-9,-1,-8,36,40,-3,6,35,-4,47,-13,-18,-6,11,-10,43
4,47,-19,43,26,29,44,30,26,-17,-3,27,37,-5,-18,36,-3,31,-11,7,22,-6,-19,-1,30,17,45,13,46,26,31,31,-16,34,-18,36,-17,43,29,47,30,-19,-19,-10,-3,-7
30,11,35,-14,-8,44,-2,5,19,-8,-3,-20,31,40,30,-17,39,44,17,-14,46,24,29,-18,40,38,44,-17,37,30,26,-17,35,-7,37,-19,40,10,32,-20,-18,-20,46,34,41,3
-20,47,-4,36,37,28,-17,40,30,-8,42,-12,40,30,3,41,26,34,20,44,-14,21,-9,3,16,-10,44,-14,21,39,-18,47,32,41,-10,5,31,44,-19,39,2,45,36,23,11,-8
-13,-20,-7,12,34,34,25,-17,39,-4,-7,-13,1,-4,34,-15,-7,39,34,27,19,-6,-5,8,-13,10,-3,38,-5,-8,14,39,41,-6,-16,-13,15,46,-8,45,45,36,34,5,37,42
7,-15,-7,31,16,-18,31,-9,38,-15,2,-5,-18,37,30,18,2,-19,14,-16,41,33,-12,38,24,43,-11,-12,31,31,40,31,46,46,-3,-19,32,-11,-14,35,12,-18,-6,15,36,-2
7,41,-9,17,46,46,10,34,7,-19,29,24,37,15,41,25,31,46,44,24,-11,24,30,44,-7,41,-7,-14,40,16,-7,-10,-12,-13,27,-11,46,-6,-1,33,-7,-9,-13,-3,41,-19
-3,25,15,-8,43,23,9,-11,-20,31,33,45,41,23,-4,40,29,0,-3,-14,40,-13,-10,-8,22,43,-16,9,41,-13,45,33,-12,-9,44,21,39,23,14,-9,9,46,-10,-2,47,-5
33,11,-13,-17,4,-4,31,-6,-1,-2,36,29,26,-13,-13,26,41,8,34,26,47,31,-3,-8,-8,29,20,46,-9,17,-6,35,30,32,30,4,-5,-2,24,-15,35,-16,25,40,29,26
31,-3,25,-15,-6,-20,6,-3,30,-3,-11,-17,-13,41,-18,-17,40,5,31,-7,-6,25,-1,30,-15,-16,44,34,43,37,-16,-3,46,-6,-20,-14,-2,-4,41,-4,7,31,15,-18,41,31
-15,39,-7,38,-4,-7,36,-4,-9,41,35,-4,-12,-8,31,21,-8,-15,30,40,16,29,38,-11,35,45,27,-8,-15,13,-14,-16,21,-7,36,-3,-1,46,-2,25,-2,-8,-14,22,-18,37
35,-20,-11,47,-2,-15,-3,-6,45,25,-3,-8,39,11,-6,17,9,-9,-13,39,22,-19,33,-18,-4,36,29,5,0,-7,-2,-4,16,46,-9,11,-4,-12,-5,25,-7,-17,43,-20,33,-6
-4,41,41,-5,31,41,21,37,-6,-17,34,46,-1,-19,18,-3,42,-14,31,39,38,26,-17,3,-11,15,-20,-18,-7,10,-19,27,-14,46,31,-8,36,-20,12,47,-11,-18,-11,38,-14,32
-19,45,-5,36,31,18,44,3,13,-12,-19,38,44,46,32,46,-18,41,-12,13,-17,41,-9,24,-19,35,40,36,47,0,41,-12,37,-5,-9,12,37,5,28,46,-19,15,25,29,15,-2
-2,1,42,7,-10,-3,-20,42,1,47,19,32,44,36,-17,19,36,40,30,-5,25,-4,-7,14,-18,6,34,-15,18,38,9,-2,18,42,38,18,-6,41,-13,0,34,33,25,44,-2,25
-18,21,35,-18,3,43,30,-8,-17,36,46,-2,-10,18,10,-6,30,8,41,-15,-1,32,-14,-14,-19,30,-6,47,-12,47,32,-18,-14,-9,38,46,47,-2,37,-10,-5,36,43,-13,33,18
-18,17,7,36,47,-11,-6,24,41,16,33,17,6,-10,-13,18,-4,6,30,-18,41,-9,24,47,3,-13,-16,30,-2,-17,36,-14,32,-2,36,-9,-14,41,3,33,-10,-15,-16,-18,18,44
-3,-15,26,35,-13,27,40,-4,-20,36,-9,21,46,-20,31,13,-16,-19,-15,-6,39,12,34,-14,-10,43,43,-6,35,-18,15,34,13,47,40,38,34,-4,14,33,31,32,8,33,37,-7
-14,3,36,45,-3,1,-3,41,-17,-20,3,40,40,-8,16,29,-5,42,35,47,46,-15,33,1,37,-1,-9,8,44,41,27,-11,-14,-6,4,29,32,-8,29,-11,-5,-16,30,-6,35,8
45,16,29,-19,11,33,-16,39,45,-2,-19,26,30,-20,-10,29,1,35,-17,-2,22,43,-18,-6,-5,-14,30,-16,16,-19,-15,33,-4,40,-12,41,4,-18,33,20,46,9,9,-2,35,14
29,-17,15,31,41,18,35,-19,-1,40,-1,31,36,1,-9,8,-12,-4,22,-15,29,31,40,-8,33,39,-6,-17,-3,24,-8,-18,40,20,40,-3,-19,37,23,-11,35,-4,-12,47,30,-4
22,41,-11,31,32,-19,39,47,45,32,-10,13,43,-1,31,47,-2,29,29,-3,45,30,25,-10,5,44,47,-5,-18,20,39,1,30,16,-18,23,31,28,33,12,41,39,-6,41,19,39
24,30,-7,38,13,34,22,42,-17,21,28,34,42,16,-2,32,47,20,39,7,38,46,21,41,29,2,5,-9,-1,45,-20,-12,-11,10,31,26,-14,29,23,-5,10,37,38,46,-16,10
22,-14,19,31,-2,36,-9,12,-5,45,44,-6,-5,35,31,-20,-11,34,-6,17,45,45,-5,-5,14,-14,43,-12,29,47,18,45,35,36,-8,-18,3,-14,38,-4,38,-10,41,13,2,-11
40,45,47,-3,33,39,-7,32,37,-16,-18,-18,-16,38,25,29,12,-19,46,37,-10,24,44,-3,20,32,35,36,-12,39,-13,47,36,36,-5,21,-19,19,-18,-5,17,-16,45,-9,-2,-5
14,-2,33,30,2,32,-12,31,30,-20,36,46,14,-13,31,-7,-3,11,21,-19,-18,23,36,10,-15,-11,31,-11,44,37,30,-11,18,36,40,41,40,7,15,-9,4,29,-12,-6,6,-16
19,35,-9,29,-20,-6,44,19,44,31,-16,40,45,-14,42,35,42,17,9,35,25,-18,-4,35,37,-3,13,35,30,33,6,-12,18,-5,31,-7,-1,-11,43,11,25,-12,33,-17,35,38
-6,47,43,21,-10,36,30,47,-3,46,4,31,40,-2,37,40,45,-5,5,-2,-18,-17,10,-3,34,35,32,-20,-13,47,16,33,3,-4,12,-18,8,-18,42,42,-19,43,38,-2,42,6
37,-6,26,39,-14,-19,25,44,-19,-7,-7,8,-5,29,3,-7,38,33,20,-19,45,-12,-15,28,-4,47,42,11,-9,-19,25,46,-10,-8,47,3,-13,6,1,43,-5,14,-18,40,-11,11
32,-13,40,43,-12,17,9,-10,-19,34,-6,35,-10,30,33,-11,20,44,41,31,-1,42,36,36,38,33,-2,-9,-11,29,31,7,41,44,33,29,-8,-12,24,-7,-14,42,35,30,-20,-10
-3,40,38,1,15,44,20,-10,29,45,-10,16,-4,-7,42,46,4,-9,-1,-10,-8,9,41,35,47,34,35,46,29,-2,-13,-16,-6,44,-3,15,-7,-2,-8,20,3,29,-3,41,28,34
11,39,-5,-19,17,-12,30,1,-13,37,-3,19,13,30,17,34,-1,39,-7,15,-14,-5,-2,14,-2,31,31,33,47,42,9,-4,34,17,18,-12,35,37,-13,5,38,15,-17,-3,35,26
-7,-11,-5,46,33,46,-11,-13,-12,-13,-18,41,36,29,31,38,-4,38,39,29,39,34,29,-9,34,42,12,44,7,-15,14,39,43,11,39,47,36,-8,-18,-12,27,41,-8,-13,-14,35
39,-5,-12,7,-5,20,-6,-20,2,-7,35,33,20,-10,27,-4,17,-13,23,-11,23,43,-20,-10,-4,31,-5,17,43,38,43,19,-6,12,24,-2,-5,-9,25,29,40,-3,1,-2,-13,-3
-7,41,39,-9,34,3,35,22,20,-16,40,29,-6,-13,-3,-4,-13,12,-17,-20,-9,35,-12,12,26,-15,29,-5,-3,-13,10,-11,10,-4,41,-8,41,7,-16,42,-9,-20,-18,13,17,-4
-19,30,9,-4,-13,-5,32,35,42,-2,40,8,9,31,-6,22,-2,-4,-14,25,-5,6,-16,-19,-7,4,-5,32,-18,37,-5,-20,-8,13,20,-2,-9,35,13,-10,31,32,-18,14,42,43
36,19,-12,19,-17,36,-13,-17,10,39,-15,41,-19,42,27,-3,30,-1,40,9,35,-10,34,13,36,-17,45,43,44,8,42,-17,26,-8,46,-15,38,34,47,7,-3,36,19,-14,33,-18
31,-10,40,24,-6,0,25,37,8,31,40,-1,35,38,-16,13,33,-20,-1,46,38,32,34,20,37,-17,-19,13,45,5,-5,12,-9,1,-19,-6,-9,-11,31,-9,46,1,-10,-16,33,23
-4,45,-8,-16,-7,-3,35,-12,44,19,-10,13,40,40,-11,-13,-1,29,47,30,17,47,-6,43,21,-17,16,41,32,46,-15,-14,25,-11,-3,8,37,-10,5,43,37,-3,-9,42,-20,34
-1,-4,4,31,39,-15,-3,37,38,44,-17,-11,47,28,47,29,39,13,4,-8,-4,37,-2,-14,1,-18,-5,43,23,41,-7,4,-14,36,-6,35,-4,-15,6,36,-17,-1,-14,10,37,14
31,-13,36,-4,47,16,1,35,19,-16,-14,-15,-19,-2,15,41,3,-6,-3,-16,-13,43,-9,4,23,29,-14,39,31,-4,-10,2,39,-2,15,-12,39,29,-11,-9,-7,28,28,-6,-5,35
-13,29,-5,-16,-13,6,21,-9,-16,10,-4,14,24,-7,36,0,-13,7,-17,-5,-19,-10,-7,21,30,-12,-3,-6,43,25,-18,-7,-20,-8,25,-16,32,40,36,-1,39,36,40,-3,-7,19
-11,34,31,30,37,-3,0,39,-10,-4,36,47,43,47,39,-14,-2,27,-18,-7,46,38,-4,-14,-14,30,41,0,31,-11,-4,-14,42,12,38,11,-18,-11,0,33,31,-5,11,-16,22,-6
-17,35,-4,-2,-8,43,30,-2,30,46,3,-14,19,-12,-12,43,6,37,20,36,25,45,45,-18,41,35,31,-5,40,-11,30,33,22,36,-12,22,19,-18,39,45,-14,-9,36,-2,21,29
-8,-5,-14,46,40,46,0,-18,-9,30,4,-17,32,35,40,-14,45,20,-9,37,10,29,18,-13,-4,-2,44,45,-13,-13,43,19,-8,38,40,44,-16,16,42,-14,-16,4,-15,-14,43,7
41,45,-4,-9,6,41,41,-3,-13,-19,30,15,-11,13,39,31,-2,11,-12,36,-7,-8,-17,-10,-19,5,-2,9,-5,44,45,-8,19,47,37,-7,14,39,-4,-15,46,22,31,44,17,-7
15,32,14,-16,46,32,10,38,-1,-4,21,35,-10,-16,-17,-4,30,38,29,32,-13,31,13,45,-13,34,19,-4,46,43,35,-20,38,-2,38,34,46,-17,-9,33,8,39,32,35,24,-10
36,8,35,-19,14,-5,10,44,34,47,-20,-19,32,-12,45,44,-3,-6,46,-7,24,40,-4,-17,-18,-3,41,35,-18,35,-19,-17,46,33,-14,35,-20,33,-4,25,45,10,39,25,-4,-19
34,46,-17,38,-7,22,-16,-8,11,44,30,17,42,35,36,23,45,29,39,-7,37,20,35,-7,-4,1,43,-1,-20,33,-6,44,33,25,24,-11,-10,-6,39,38,5,-4,-13,44,-16,-15
-3,30,31,-19,25,-9,-6,32,-19,37,-14,-12,35,0,9,-14,38,-7,-12,19,-13,36,-15,-14,-14,17,-19,14,12,-14,-20,-6,42,45,13,-4,40,-6,-16,-19,38,30,32,22,12,-19
40,31,-16,36,34,20,33,30,47,15,-6,-19,-20,33,-19,2,44,-1,29,40,32,-10,-6,17,-18,-19,-13,-12,-8,-15,-13,3,38,44,35,42,-5,-11,2,-9,20,42,45,-8,-12,35
16,-13,-18,43,30,-18,32,-14,8,-6,-18,-9,3,43,45,-15,33,38,-2,40,16,44,5,40,25,-17,-4,30,35,35,-16,-17,35,44,32,10,22,36,34,-15,-2,34,35,15,30,-3
-15,39,-3,29,41,-9,-6,-4,40,43,44,-19,44,42,-6,32,39,32,41,-20,43,15,26,-14,33,20,30,-13,-12,41,42,14,-8,34,6,-15,-8,36,12,31,-17,-6,46,42,33,-5
6,-14,23,35,15,40,29,-7,47,45,30,46,38,47,-17,34,32,29,15,-4,33,46,-3,43,-19,1,5,34,-15,-10,-12,32,36,23,40,21,-10,15,-16,8,8,32,-15,11,-13,31
19,-3,40,35,-10,-17,46,43,-10,-4,-10,37,5,43,34,27,26,-16,31,9,38,36,-15,-1,-16,-20,33,34,28,41,44,-4,-8,-10,-2,-20,31,19,-11,29,41,38,-19,-17,11,-3
11,-9,-14,-2,11,-7,2,-7,33,-16,-6,-6,-13,-19,-11,15,3,-8,34,-20,26,-19,36,-2,-11,-1,11,-7,-8,-18,-12,-10,35,-9,29,43,-2,12,32,-1,-8,-12,45,30,46,32
38,-2,-3,-11,39,16,-3,-14,31,18,-15,19,-16,-19,30,10,46,-7,42,35,-1,-2,41,-12,-13,-5,35,-12,44,-7,30,-16,-3,40,19,29,44,-6,47,-2,-9,-8,10,-6,-9,41
44,10,17,-15,6,36,-18,22,-9,45,-5,11,-4,-10,-6,-18,-18,-16,-17,28,-2,18,-4,-4,-4,32,40,-11,-9,33,-10,45,30,-16,-16,-4,-7,31,-1,44,30,-1,13,-16,8,43
37,-19,42,28,14,-14,42,30,34,-5,37,45,-11,42,-19,24,-16,31,40,44,39,46,-8,-9,-6,17,-9,28,-18,35,45,-11,-14,-17,-2,-20,-13,-15,-9,-20,-5,-10,32,29,-14,-6
-13,2,-15,30,-19,4,33,29,31,-4,43,-16,10,35,2,29,42,12,34,2,32,28,16,33,18,37,45,45,29,32,40,29,3,-16,-19,-15,9,32,1,47,36,42,-4,20,43,-5
-2,-4,31,35,-1,-3,-2,16,32,-7,-5,0,44,31,-13,-3,-4,-2,18,-4,31,44,30,22,-15,32,37,27,-11,32,36,21,-15,-6,-10,10,45,32,-13,9,45,-8,38,43,35,-19
23,-19,38,45,-15,43,-8,-10,-6,21,34,-8,-3,3,-13,29,0,29,37,39,34,-10,-4,37,-13,-12,22,-9,-6,32,34,16,22,-11,-13,37,25,31,44,34,-7,-20,-6,42,22,47
38,12,33,13,36,-4,-17,33,33,-13,-6,-7,8,-6,-13,-10,43,-3,45,43,20,-8,40,15,-15,-4,-15,16,29,32,34,-6,-17,-3,45,40,42,-13,13,-2,-18,12,9,40,-11,-8
30,18,47,-13,29,-16,24,-17,0,45,-2,-4,30,-6,41,29,32,-20,28,39,36,31,32,11,37,36,-10,-14,2,46,32,-3,23,45,-12,46,-7,-17,-9,-5,38,4,7,-4,6,-15
10,-12,18,-18,20,32,4,38,14,38,4,-16,-15,18,19,38,37,44,32,41,45,45,45,23,41,40,31,46,37,31,-14,6,-16,-13,-19,31,38,44,-19,41,-20,-16,11,-14,30,-14
-7,-5,38,31,-5,-14,-13,-6,-12,0,-11,-15,9,31,-14,0,-18,43,-12,-8,24,45,37,-3,40,-8,45,44,22,-13,45,7,-8,29,35,-6,23,40,11,42,43,33,-11,15,-12,33
12,36,37,39,41,32,18,-3,32,-2,26,43,47,22,46,15,25,34,42,-12,13,-4,2,-18,41,10,-18,44,11,47,42,42,11,38,-1,-13,40,-14,-6,-8,-19,-3,0,41,34,44
32,37,38,-6,47,37,34,-12,33,-19,27,33,-6,35,44,7,-7,-10,20,33,-5,-15,42,26,19,33,0,-15,-5,36,39,24,-19,12,33,22,33,39,42,30,-7,-1,-8,30,-9,38
45,17,1,-7,39,-20,-12,16,43,-4,36,10,41,-2,-6,33,12,-3,24,-2,44,28,38,8,-12,-1,37,29,-8,0,44,36,42,43,33,25,42,-16,-7,27,-2,47,32,-13,-16,-2
-8,9,34,41,45,-12,37,29,-12,-4,-20,38,-6,-1,32,31,-14,44,-17,6,17,-11,16,-6,29,-9,8,-16,38,-13,-3,46,25,32,29,46,28,-17,30,-9,37,36,42,-13,29,1
32,29,4,-6,14,-13,45,-13,45,-20,5,-13,42,-9,-12,39,39,13,38,18,-10,-19,-12,29,20,47,-5,30,30,39,8,-18,46,-15,-8,7,-4,-15,-11,-5,33,42,34,10,-14,33
25,30,-20,-7,-6,-17,-15,29,41,25,38,8,46,15,11,41,18,-9,19,-9,29,45,46,35,-16,29,-6,-10,6,-16,-7,8,40,-15,32,-6,1,-19,-20,-7,40,-2,45,42,22,45
37,41,-20,46,-4,35,-11,47,29,37,44,-8,8,-9,7,-6,-17,7,8,41,42,-5,-9,41,36,-18,-7,-15,-10,36,13,44,39,-4,-5,-12,41,37,-3,39,-12,34,43,-19,0,-10
-10,43,44,-16,-15,42,40,23,-14,6,35,-6,-12,-12,37,-11,3,45,40,36,-8,40,33,17,-13,40,24,41,-15,18,34,-9,21,35,-16,15,-4,15,29,4,-5,9,44,30,-20,-16
-20,-16,15,35,-7,-10,44,24,32,-14,40,-8,28,42,-20,-7,-20,46,36,23,29,-3,-12,43,-6,-6,13,-16,32,23,-18,-9,-16,-15,38,-10,-2,19,44,-13,35,-5,-12,45,-7,24
41,-6,-7,11,5,-8,-11,47,-19,23,35,30,35,-15,10,39,5,-5,-6,35,-17,21,-16,-8,41,-20,-14,45,-16,44,-6,-4,35,-6,35,-14,-14,-6,-7,0,-6,27,21,29,29,29
12,-14,20,-5,-7,43,17,-12,34,-9,44,-3,34,23,32,32,-6,38,-10,33,5,37,11,37,-15,-5,38,3,-19,33,45,-8,41,16,-14,45,11,29,29,42,37,41,-11,8,-12,-12
-15,38,-13,36,45,-19,-4,44,19,-18,13,-12,-2,7,-13,-8,-7,43,-17,10,43,10,30,13,-12,-4,47,29,38,35,-20,-3,34,4,13,-2,-10,18,29,47,34,47,29,47,30,24
40,37,41,29,39,1,40,16,39,10,16,-9,47,30,-20,-12,29,-12,8,46,-10,-20,38,-9,46,21,21,35,27,-2,0,44,-6,9,-2,39,6,-13,30,41,1,-5,39,-8,-8,43
7,36,-3,-18,38,44,35,32,39,-16,34,27,-6,-4,8,-15,-16,29,12,-11,6,-12,33,-6,-16,-6,-17,-5,-18,36,-20,32,-13,-18,19,44,-2,-5,-3,-15,-2,0,41,-10,29,-19
42,44,43,35,-2,-7,40,35,44,38,-17,9,-14,15,-2,-18,7,40,-8,21,43,-17,45,-18,43,12,43,6,46,-7,-2,-5,42,-8,-20,31,-5,-7,3,47,40,3,-12,38,6,-11
14,39,47,-18,15,-15,39,0,-9,10,-10,-16,13,-7,-16,40,-8,0,-19,44,42,-19,-6,-12,-19,35,42,38,-19,28,34,17,31,40,14,-15,0,35,7,36,-15,29,38,47,-12,38
-7,-6,39,41,40,-6,-13,24,-6,-4,-2,29,5,-4,36,-20,-9,-12,-16,-2,7,38,-6,32,39,36,14,-13,33,-17,30,9,-17,42,-11,-9,-10,38,7,-3,6,47,31,45,-17,43
45,29,30,26,37,-19,20,40,43,37,35,42,43,-5,17,29,9,42,9,-7,-13,34,38,-6,39,-19,-3,-8,-7,4,-9,13,-3,12,30,18,30,8,46,32,26,29,4,-17,-15,32
35,17,-13,13,46,37,16,-2,24,37,44,-19,32,-17,-10,42,18,45,0,-4,31,-5,46,17,43,34,-4,-5,36,10,-12,31,28,-6,25,43,12,-4,-15,44,-20,36,41,11,1,-3
46,-9,37,46,30,-13,-4,-9,30,5,42,44,20,-3,28,-6,43,36,-9,38,38,26,12,-9,-15,36,-16,24,37,42,28,-7,15,-10,-16,-17,8,-5,37,29,29,39,-15,29,41,-2
35,-7,46,-2,-14,46,39,29,-6,-14,-14,35,33,29,-9,1,14,-11,-13,2,41,35,-14,38,-17,27,-7,-7,43,-8,19,46,29,-1,3,40,36,39,-7,-18,41,-2,14,-5,-4,-8
-3,21,36,38,-3,-20,-1,-13,-10,43,46,35,-14,-10,46,-8,-20,39,-6,-6,-18,8,-16,28,28,-7,42,31,33,8,-7,21,-14,-5,-20,-14,29,33,-14,-11,-17,-2,24,41,-16,33
-9,43,39,-9,40,10,16,31,36,12,10,39,-20,-11,36,-8,-16,-1,-4,4,43,35,-12,16,8,-5,27,-12,-7,-1,-19,20,27,34,33,-7,-2,-19,31,34,30,31,24,35,-11,-20
-12,20,39,30,-5,-7,36,-1,30,-4,-5,-15,-12,-4,-9,9,44,-3,23,46,-6,47,46,7,-20,-4,35,-5,19,-4,31,5,-4,39,3,-5,36,27,-4,47,-6,22,32,29,11,-11
13,39,28,-4,17,32,5,-8,-20,41,42,35,40,6,41,-1,-14,13,46,30,-10,-2,34,-20,-7,20,43,30,47,36,-8,23,31,39,-12,0,30,32,-15,43,32,42,15,-9,36,1
-11,44,42,13,45,25,20,-13,-6,27,37,33,-6,36,-15,29,-9,-10,40,29,-10,46,-10,41,-5,-3,30,21,-10,37,-19,32,-20,35,36,-5,46,29,18,38,37,40,-18,6,46,-9
45,10,36,16,39,-6,-15,36,10,-17,-12,-10,-12,-18,44,-4,20,-9,-16,35,-4,1,-13,-3,40,44,14,-9,9,-2,44,29,-17,5,38,13,4,-2,-14,18,45,46,42,-7,36,46
12,-18,21,-10,40,-12,42,-10,-20,42,43,-16,-18,43,32,-5,36,46,32,15,-18,46,6,46,-9,41,-3,-18,12,43,-5,-5,30,32,5,44,13,-8,-19,6,40,-15,4,31,-13,45
14,-15,38,6,21,-6,-13,35,-20,-15,46,11,29,45,-7,-3,-12,-3,35,27,-2,19,5,-15,-20,-4,20,-3,36,28,10,38,30,33,-12,-16,47,7,-15,32,46,-12,47,22,-15,26
-8,-10,2,-9,32,-1,39,-8,38,1,44,-8,-6,42,28,-18,4,43,46,10,-19,45,-15,-14,-5,42,30,-5,44,-15,35,16,38,33,-18,36,46,-9,-19,26,-20,-13,-11,-15,46,34
-7,25,9,-12,1,42,21,39,40,-17,-18,3,37,21,3,40,16,-12,12,29,-6,12,-16,18,-15,11,-17,22,34,-16,-12,23,-9,14,26,40,45,-1,-12,32,19,37,29,38,-8,-7
32,7,41,40,-19,4,35,47,19,-19,20,39,-14,-4,40,-20,-2,-20,38,-6,-11,-19,34,43,35,40,32,-2,-20,40,43,46,2,-9,24,32,47,44,36,-2,38,6,37,8,27,33
19,-11,-17,-5,-7,28,-14,-13,46,34,37,40,-9,46,-18,25,30,12,-2,28,4,37,35,-17,30,45,32,-3,-19,24,33,-16,41,11,-10,38,37,41,39,36,16,30,43,-19,34,47
27,40,46,46,-10,-5,41,-14,2,-15,-17,-19,47,41,41,42,41,-15,36,-19,-18,43,-16,9,-2,30,31,-12,-17,43,0,39,40,-9,-15,22,21,33,1,-11,3,-7,40,-17,-8,41
40,-2,0,29,36,3,-15,17,-12,40,0,-18,37,40,-5,16,-10,30,-10,36,36,45,31,-3,23,31,18,-15,8,44,29,42,17,-11,36,38,-16,4,43,47,42,-13,-12,19,-4,47
