barbarian_0_x,barbarian_0_y,barbarian_1_x,barbarian_1_y,barbarian_2_x,barbarian_2_y,barbarian_3_x,barbarian_3_y,barbarian_4_x,barbarian_4_y,barbarian_5_x,barbarian_5_y,barbarian_6_x,barbarian_6_y,barbarian_7_x,barbarian_7_y,barbarian_8_x,barbarian_8_y,barbarian_9_x,barbarian_9_y,archer_0_x,archer_0_y,archer_1_x,archer_1_y,archer_2_x,archer_2_y,archer_3_x,archer_3_y,archer_4_x,archer_4_y,archer_5_x,archer_5_y,archer_6_x,archer_6_y,archer_7_x,archer_7_y,archer_8_x,archer_8_y,archer_9_x,archer_9_y,giant_0_x,giant_0_y,giant_1_x,giant_1_y,giant_2_x,giant_2_y
23,-14,21,44,44,4,9,-5,-17,34,17,-4,-13,17,41,15,-18,21,43,-14,29,19,-19,0,33,9,-7,-11,-2,0,44,45,19,37,-20,-15,32,45,-16,-6,-2,27,8,-11,40,1
0,38,3,-15,35,-19,39,10,21,39,-1,2,-13,-18,-9,-6,45,10,31,35,43,3,46,-13,33,-17,-13,40,-3,6,37,42,2,31,35,47,34,-2,-17,13,12,-9,-18,40,34,26
-19,-10,40,29,-8,10,-18,17,-7,26,21,37,41,25,23,-8,-17,18,-7,-16,6,31,14,34,-11,42,21,32,36,-6,37,33,9,-11,35,44,17,-10,31,2,27,30,21,-14,41,9
21,33,43,-14,-7,27,20,38,-10,46,-7,-19,34,-6,40,-18,-18,-2,37,-17,45,-14,37,-11,-10,-19,-3,22,-12,43,19,-6,3,30,43,11,40,24,44,-4,3,-4,17,29,-8,2
44,39,12,-4,38,13,-4,38,11,33,38,-14,33,34,28,39,-1,-7,40,13,29,-20,14,35,27,-17,-16,-11,-17,41,-11,26,37,25,43,-6,21,31,-17,-16,-3,31,-5,-2,-6,34
2,-1,44,-15,-16,26,46,-4,2,35,0,45,11,36,-13,12,-17,29,42,19,38,9,-15,6,43,38,36,22,38,-15,41,12,-15,-5,10,40,38,-7,-11,43,32,-17,-17,42,37,27
-6,-14,-20,-18,-7,28,27,-10,-15,33,5,40,-13,43,42,-3,-2,5,7,31,-17,10,23,34,16,-18,-3,32,15,-14,-11,1,13,-12,14,30,32,12,46,-17,-17,40,29,24,40,-12
40,11,-16,15,38,-20,3,-17,12,-5,40,-6,-19,-19,27,-3,-17,0,1,-11,13,29,-4,42,40,-7,-5,-1,-4,-19,-3,43,-19,-5,-3,18,34,23,-8,25,40,40,34,4,-14,17
-17,24,5,44,39,33,31,38,-17,-16,13,-14,45,-7,12,43,-3,35,42,11,44,39,-13,13,24,44,-18,40,-17,15,-2,42,26,-19,28,34,41,47,34,6,34,-2,10,-3,39,46
38,-12,45,44,47,-5,0,39,16,37,-15,45,30,-19,24,-12,8,-8,43,5,39,35,46,45,37,8,11,45,35,5,32,37,-4,2,-12,11,47,9,40,-16,0,-5,10,-5,-5,-4
4,45,7,-3,-17,46,26,-8,-20,-14,31,6,-9,-2,40,38,38,18,40,4,47,29,-5,16,1,-3,23,-11,24,-18,-14,40,-6,26,-11,4,18,-14,24,29,38,-16,-5,32,-18,42
28,-11,29,-7,-1,-5,39,43,42,-7,-1,-7,14,-14,30,41,13,29,29,-2,1,-11,-17,-1,45,22,47,-14,38,46,-10,14,-6,11,-11,22,17,-13,-17,-11,33,7,12,40,47,-9
46,37,39,39,-15,40,2,30,30,14,-5,0,23,-12,37,27,-18,18,28,40,18,-10,21,-19,30,26,42,32,17,30,20,-16,-19,7,36,22,19,46,-13,13,31,35,-3,-18,29,0
-1,38,-10,14,32,43,-18,11,-11,20,32,-19,11,-10,8,-19,-18,9,36,14,-13,29,-11,24,-9,32,43,22,-1,46,42,18,20,-5,-20,-7,-3,1,30,46,38,13,39,11,-2,18
36,7,44,-3,18,43,38,-8,-10,14,-17,-3,27,-7,36,15,-4,-4,36,38,-6,46,45,7,13,-17,30,10,-9,-10,-1,0,-13,-15,-18,37,0,-3,-14,45,34,42,11,46,-8,17
14,39,42,-3,-11,-8,31,-9,-18,12,15,40,-17,-19,30,7,6,41,-17,-20,-20,-9,-6,-13,11,38,-19,4,46,-20,-10,3,-12,39,7,-8,40,36,34,16,-2,-20,47,-17,-10,47
-1,-3,-6,3,43,42,10,30,45,-14,-14,-19,-19,31,41,22,43,5,-18,-2,39,-12,-1,-11,40,43,28,44,-18,14,14,-6,46,27,11,45,-6,30,32,31,-16,2,-19,3,-2,12
-6,47,-11,22,44,35,-2,42,-2,32,-2,35,21,-18,-14,8,4,40,-18,46,33,-20,-17,-1,15,-16,-18,29,-15,26,-8,43,-14,-11,42,40,20,37,29,-12,-9,7,41,37,34,32
27,40,21,38,31,19,-3,46,-1,-15,27,45,37,33,3,42,45,42,-19,20,-19,16,33,-9,-4,4,-8,-4,0,-2,-15,0,-6,21,40,-15,-14,8,-11,44,-5,-18,34,35,-15,-10
29,47,-14,6,-7,-20,-5,47,-3,40,39,12,3,-7,14,44,37,28,41,19,-5,-8,4,37,37,30,-11,30,-16,39,23,-13,-2,19,11,-16,14,44,-11,-14,29,26,23,44,-13,24
34,39,-7,8,-3,-18,12,-10,17,34,36,8,-8,-7,37,11,43,20,-2,40,36,-11,45,20,39,18,47,46,42,47,1,32,-14,33,-5,20,-17,9,-5,0,-9,18,-13,35,13,46
31,4,-3,32,4,-1,46,39,31,-8,-2,11,-2,-19,30,-8,28,-17,38,23,8,-4,-8,40,42,-7,-8,19,9,41,21,31,-19,-1,39,-2,-14,39,-11,6,-16,15,-10,44,25,47
43,44,-17,7,24,43,19,-19,-2,25,-3,39,1,-18,-11,-11,-17,23,47,-16,34,-12,24,42,-13,4,-5,31,-6,-16,-13,17,29,20,42,-5,8,-7,35,24,30,-4,19,44,32,6
13,47,-8,-8,34,40,45,5,-2,-16,34,-3,-1,18,47,42,36,-5,4,35,8,-4,26,-11,42,-1,-16,-17,35,42,47,39,-11,-18,38,-6,-10,21,10,47,43,40,16,39,-3,-3
-13,-20,-2,13,-13,16,-5,26,4,-14,27,-6,-2,-18,30,-7,-18,14,8,39,19,45,13,-6,46,21,-9,1,9,-1,-4,42,-17,19,32,28,43,45,33,-18,-17,18,19,-9,-8,6
-18,-17,-14,26,-20,44,-5,-19,-16,39,-17,27,5,-11,17,-3,41,24,32,-15,42,24,-9,1,24,44,37,43,-8,25,43,26,40,28,45,37,34,-9,43,28,-9,41,36,0,47,31
26,31,31,-9,-7,44,-2,40,-10,-17,45,11,-1,-4,-7,12,25,39,-14,8,-2,6,-8,-17,17,46,-15,40,-2,-18,16,43,33,29,-15,36,29,21,40,4,7,44,19,32,31,-4
4,-1,33,8,37,6,18,-11,-10,23,-18,-13,-15,3,-3,11,33,33,-17,17,-2,12,5,-17,27,45,-14,9,23,29,26,41,31,35,38,28,46,20,-19,-11,-3,-7,-19,-9,43,12
47,-3,44,-8,-2,46,39,10,40,-5,0,39,-19,44,-2,36,6,-15,29,24,30,-18,-15,38,-7,-20,3,-7,30,34,44,-3,-5,-18,-13,27,40,44,44,23,12,-11,16,-17,31,-20
-17,-14,40,23,29,29,-14,16,-6,21,-17,9,-11,40,19,-4,22,-13,42,-10,-14,16,-6,1,44,27,9,-14,35,28,-2,23,14,40,28,40,40,45,10,-1,6,38,37,-20,37,44
28,-8,46,27,8,38,-6,8,31,19,-17,-10,36,28,-10,7,35,-8,46,37,25,-15,33,13,39,7,47,-3,45,26,29,19,37,-11,45,2,35,24,3,-5,-8,22,35,-20,8,33
38,37,32,-16,-17,39,-12,42,24,34,-3,8,22,47,-11,46,44,-1,2,-9,33,37,5,-14,-19,10,46,21,18,38,38,47,24,-2,38,12,-19,-7,-4,38,6,41,-12,1,-8,-18
22,-18,-15,-14,17,43,-6,37,22,44,33,-11,41,44,-18,41,-17,43,29,31,30,-1,6,-16,46,40,-8,16,40,45,-20,-7,42,14,6,-14,45,-20,14,29,33,-1,-11,-12,17,38
13,-14,14,39,12,-8,45,21,4,-6,-2,-11,0,47,8,47,-19,-20,-10,13,-12,-15,-7,37,43,35,2,43,3,-6,-15,40,22,-6,-7,32,5,-12,40,7,-11,-1,40,28,-19,16
-11,38,37,27,47,0,-1,9,-20,39,-3,22,14,47,10,43,14,-7,-4,30,35,21,-11,18,30,-1,28,30,1,-18,-17,16,-14,-16,40,42,6,-13,24,-9,-11,27,-12,-3,2,34
14,36,-20,-15,-13,36,-4,-12,-5,38,43,33,38,37,-2,35,-13,-7,19,-12,-4,47,-8,-8,-4,26,20,44,41,24,33,15,7,38,12,-19,-1,12,45,43,42,34,47,24,-18,-18
42,26,-16,-19,-17,-4,-19,4,-1,10,-17,-9,47,11,9,-3,-14,-2,39,25,29,23,40,-17,34,-6,2,34,29,47,-2,16,35,-4,42,13,32,2,19,-1,-5,43,-8,19,33,-11
30,-5,-17,-12,-15,2,31,34,45,10,-19,-20,-4,42,-15,-2,-17,17,28,-10,-3,45,28,-5,29,1,0,36,-12,26,-12,24,-5,8,0,44,-11,34,-3,-20,44,14,-15,-8,21,39
-20,-8,-9,16,29,-8,16,35,6,45,31,42,24,-1,-6,38,32,35,-14,33,35,45,-12,37,-14,-18,45,-20,32,-6,-13,-3,-14,-18,19,-5,-10,37,-19,-7,33,38,2,29,24,41
25,-14,47,22,-20,38,33,8,6,-16,-6,44,7,-8,30,11,-8,47,27,-19,36,-15,0,45,-3,-8,24,38,16,-3,-13,4,-12,18,19,-12,-6,8,18,38,-2,29,4,-9,-15,21
5,45,19,34,-12,3,23,-7,39,40,38,-11,-7,16,-16,20,36,-9,39,11,21,-12,-19,30,29,45,9,-4,14,-8,20,46,45,-8,-10,-15,-4,44,-9,16,38,47,8,47,-7,35
-13,4,4,38,43,18,-17,-4,13,32,-3,46,-10,24,8,36,34,8,40,13,5,-11,42,26,5,32,-4,4,-14,27,16,30,-14,-3,5,-11,22,-10,-19,27,10,-10,41,34,19,34
40,8,2,32,45,-3,-12,-13,24,33,-2,20,-9,17,10,41,8,-13,-8,19,41,-7,7,36,14,31,-5,12,45,29,-10,-10,25,33,45,18,-10,-16,24,-19,43,-19,16,34,46,-5
-14,16,-3,11,31,31,23,-7,32,9,-18,8,25,-16,-20,33,45,4,-8,41,0,-18,-17,-7,-11,10,-1,-2,-16,10,-10,25,-20,35,34,2,-14,43,30,46,47,16,39,10,36,8
36,-18,15,-3,10,33,12,-7,-1,-4,29,14,8,40,13,33,44,-19,0,-5,11,-18,46,-12,42,15,-17,43,0,-18,16,-18,-15,27,-19,31,-3,19,8,-17,-9,13,33,-6,-11,-3
27,34,8,36,30,30,19,35,32,44,29,9,-12,6,1,43,0,37,-1,21,2,40,22,41,-14,28,3,36,-18,43,20,-3,5,35,-18,11,26,-11,19,38,-15,-13,35,34,-9,-3
42,25,-1,-13,-14,41,16,-19,-16,30,41,-15,41,38,34,31,36,-13,22,29,-14,33,-9,5,3,-17,-19,38,33,-9,37,26,25,36,37,32,31,-9,3,40,36,16,8,-17,10,-15
18,-11,29,-16,-3,31,-18,10,19,34,-9,16,12,37,42,10,30,-3,-17,-6,-15,33,-13,22,33,14,-6,17,-6,35,22,-3,-17,24,43,19,41,21,-9,46,20,44,38,15,45,22
2,-8,30,45,-18,-10,45,2,-18,15,12,45,36,-16,18,29,41,-7,30,12,16,-13,-15,0,40,-14,34,-5,41,-12,43,14,37,20,9,31,-7,-6,-4,-5,-13,18,14,38,38,19
44,3,-11,-16,20,-12,-13,-3,-7,15,-10,19,-12,43,45,-6,44,-13,17,-9,39,5,10,-13,32,-8,40,23,-16,21,29,33,-3,36,14,-1,-13,17,12,41,-11,14,-1,28,11,-1
34,-2,-7,-14,36,9,-18,40,10,47,45,16,47,4,47,43,31,1,-9,41,6,39,-3,19,8,38,28,34,5,32,42,-10,6,44,0,32,44,26,39,10,-9,9,-1,4,-5,-4
41,42,-16,38,41,-10,32,11,-11,-3,-13,-20,31,-13,-3,-13,-4,-3,41,-7,-1,39,34,-20,30,-19,-19,-12,38,23,37,1,-19,30,-7,3,20,-10,7,-17,37,25,-12,29,40,1
-15,-3,-19,39,4,-4,-18,5,0,45,36,17,46,37,41,36,44,47,20,46,23,34,-6,24,39,-11,46,17,15,29,29,-4,25,-2,-10,33,46,-5,44,44,44,45,33,25,27,-9
4,-16,43,0,-13,-7,42,1,-12,3,-3,15,34,46,-1,4,33,-4,-11,-7,-19,38,45,-19,-12,31,-6,20,45,-14,34,5,14,-7,44,45,38,-3,14,42,17,44,11,47,2,36
12,-2,-11,-14,-3,24,4,-6,28,-7,2,38,1,46,25,-10,31,-1,-2,39,0,-10,33,-17,30,-4,47,-11,-1,17,4,35,2,42,-16,39,20,46,15,34,45,6,35,44,29,13
-18,-13,38,34,1,-4,39,39,25,37,42,-14,19,-10,7,41,-9,-8,30,3,-15,-19,16,-15,7,-17,3,-7,-9,-6,-10,2,-12,-14,45,16,-5,9,-16,45,-19,23,47,25,5,43
-11,0,14,-4,-10,40,15,-18,21,-8,-11,12,-15,-15,43,32,19,43,-12,33,42,-6,-11,37,26,-18,45,10,37,44,37,9,34,18,36,22,36,27,25,-9,-9,-17,27,42,-15,-17
30,20,-1,37,-17,28,38,17,18,37,32,38,33,-18,40,7,45,13,0,42,26,-5,45,-1,-6,43,15,-18,5,-15,44,16,-19,18,38,45,-3,32,-3,28,33,39,-20,44,39,-19
18,-15,44,36,15,-13,19,33,30,31,45,-4,29,47,42,0,-17,11,-19,40,-1,36,-5,43,17,-9,26,31,20,-3,29,39,-9,45,29,-20,46,21,4,-4,22,40,-1,35,-18,3
38,-17,34,15,5,-17,-13,22,-1,31,30,-10,-7,-16,22,30,-20,-17,17,37,6,31,-16,27,-13,34,2,47,6,-14,12,-9,-19,-16,32,28,37,-18,-2,42,44,26,28,-5,47,28
-12,11,9,46,29,44,-7,33,14,-4,-14,35,26,-8,6,-8,31,43,34,29,37,21,24,33,45,43,46,-12,2,44,39,12,-13,22,-18,36,-12,22,33,42,47,-1,3,-9,-9,-16
10,-7,-9,17,-18,42,19,-3,-5,43,-5,-7,36,2,-16,9,-13,-18,28,46,44,-20,46,45,-6,22,1,-3,32,-12,45,27,22,-3,-19,13,2,30,11,36,-16,41,44,46,-2,5
-4,22,44,1,-9,-18,30,32,18,-15,-19,37,47,-2,-17,47,41,-7,-8,0,-17,-14,21,-17,37,-11,-17,-12,46,11,4,-4,-20,-3,16,37,44,26,34,13,37,45,3,-15,-10,34
13,43,1,-8,-2,-7,-18,26,8,-9,15,45,2,37,39,0,40,42,46,11,13,31,10,29,-17,42,20,35,-5,29,-11,10,35,17,31,-9,-16,-7,18,-8,-6,-2,-10,9,33,30
47,-9,44,35,40,6,26,30,-8,-19,35,46,38,3,31,5,32,-4,11,37,-6,-20,42,-13,41,12,20,29,22,32,-5,40,-4,39,32,-7,-14,2,-11,42,-3,-4,35,-13,36,33
43,35,-18,-19,-5,-14,39,-7,38,-17,12,38,36,18,42,21,38,-5,47,32,-17,13,25,31,34,7,44,-3,34,42,8,-19,7,-2,33,46,23,-2,-15,46,36,8,37,0,-10,11
29,5,34,45,29,-17,11,-15,-15,2,35,42,5,-6,5,37,-17,17,5,-12,33,11,4,-6,-8,-10,-13,-14,-17,15,-6,30,-18,3,10,-5,-17,5,39,-10,41,-3,45,-20,34,26
36,12,29,-5,42,43,-12,-3,-4,2,8,44,11,31,39,15,45,44,41,26,23,39,6,29,4,-14,-5,20,47,28,-13,-1,44,-19,45,20,34,36,-12,13,-11,42,31,-18,3,47
-14,3,14,-11,-3,45,-14,-6,7,32,41,45,4,39,4,-6,-10,0,21,-6,-6,-2,33,19,20,43,-1,-2,4,46,30,-13,45,9,33,2,44,40,-14,20,-4,14,4,-14,-7,21
17,-14,-18,37,39,29,31,-3,40,22,8,40,-4,7,-15,20,-14,-17,1,-10,21,-18,44,31,43,16,-7,9,-3,23,42,30,42,37,22,32,-12,4,-19,12,-10,40,36,9,37,13
-13,17,11,43,6,-16,4,47,-19,-2,-19,31,-12,1,-10,28,32,39,11,-18,40,35,24,-12,-12,11,40,6,-9,10,45,12,1,44,42,-19,38,-19,-17,41,-1,1,-15,1,-12,8
12,37,-9,2,-7,17,42,29,-19,4,-10,45,24,34,17,-12,35,-17,17,39,24,-17,2,-10,38,32,6,32,-15,46,0,-2,44,43,18,-17,-3,36,46,6,35,32,9,43,25,32
21,37,-17,41,21,40,13,36,4,-10,10,44,23,47,21,34,44,31,26,42,19,-14,-17,2,22,-13,-10,-4,45,-13,3,-4,34,-12,8,-15,41,21,36,11,42,10,0,-3,-20,33
31,25,43,1,29,14,38,-16,10,-2,25,47,25,37,9,-16,22,-19,38,22,42,-9,2,41,-12,45,-15,18,-16,2,41,2,-18,1,45,7,3,-18,19,-2,39,-16,37,6,39,9
45,46,-6,41,29,37,18,42,-2,7,-10,35,-1,42,5,40,-12,-20,7,41,9,31,43,12,-12,28,-5,22,19,-10,-4,28,44,36,47,43,17,-14,-14,-12,5,-15,7,29,-20,-8
-2,9,41,-9,34,17,34,9,5,47,42,16,39,15,17,-16,30,25,-7,18,-1,10,-13,31,15,-9,18,-10,29,23,47,-15,20,33,36,-2,0,-2,40,1,21,-11,34,-14,46,-9
18,42,43,42,42,12,42,46,38,8,-9,18,2,-6,37,30,31,34,27,39,2,39,-7,12,8,-15,-6,14,2,-19,35,43,34,-7,-17,26,29,-5,-7,-15,37,7,26,35,-13,35
-11,15,47,22,-6,-20,36,7,-8,45,21,46,40,19,22,36,-10,-6,-15,19,-2,12,-14,-18,46,32,-19,-1,-18,19,11,37,-10,34,30,10,19,29,36,-12,46,40,-9,7,30,-6
43,19,42,-6,45,26,2,38,30,37,20,42,33,6,30,13,23,35,15,42,34,12,35,21,-16,30,-17,36,45,14,37,21,2,-10,-11,27,28,-1,-2,18,26,42,40,0,28,47
32,-14,14,-3,39,9,20,-2,32,35,38,-17,1,45,25,44,-17,-12,11,-6,40,-20,-13,45,-15,27,-13,-18,31,-4,-18,47,3,-15,11,-12,-13,30,17,31,32,-10,42,-3,-18,16
24,-14,38,-7,31,16,-17,-16,-11,17,-16,-1,30,34,37,-14,37,27,7,-6,38,-15,-4,13,-19,34,41,28,-11,0,-4,-8,2,-15,-11,-5,-12,-15,46,25,-8,21,-15,2,-17,43
2,40,11,45,-5,20,-13,14,-19,36,-14,-3,12,-18,45,22,38,-9,-11,5,0,44,-16,17,-8,22,42,38,-14,0,-17,-17,35,5,-10,31,19,33,-2,33,-18,25,31,-3,0,38
1,36,-1,18,-7,-10,15,-7,47,9,-3,13,28,-11,31,-8,-19,23,-12,39,44,-7,-13,33,16,41,-1,-12,38,-3,-15,15,-7,-1,23,-18,15,-14,2,-14,-11,-10,-8,23,35,10
36,9,39,35,-11,0,18,-19,-6,-18,-20,41,-5,-3,45,-8,-6,-3,42,-20,41,-6,-14,-7,-9,6,38,31,26,42,-5,-8,43,7,44,36,-11,42,-3,23,35,7,-20,-13,38,40
23,-17,1,-10,23,-13,17,-12,14,-7,45,-15,19,47,-7,23,-11,36,-19,20,29,9,-12,37,20,33,45,36,-11,19,26,-1,-9,-19,39,35,-18,44,46,-12,-8,33,18,-14,-19,-7
47,13,44,1,32,-14,1,-3,24,45,37,21,-6,35,-14,-4,23,-1,30,38,-14,6,-17,-19,40,41,-18,-3,39,40,-6,-9,45,32,26,46,-6,10,-15,30,44,34,37,-8,26,-1
17,29,46,-15,-12,-18,43,2,30,-18,31,18,28,31,-13,44,-17,19,38,46,38,-2,2,-2,39,-2,29,38,3,31,29,21,-5,25,19,43,-7,16,-14,17,-11,6,42,8,-3,10
29,26,16,39,-12,-4,21,45,21,-18,13,-7,43,3,-17,14,21,-4,36,39,8,34,-19,-18,40,16,13,45,44,32,47,-11,-8,-7,11,-17,32,-11,24,35,33,41,32,9,47,-19
18,30,40,18,2,30,2,-13,19,-9,8,-6,-11,25,-10,-10,-14,36,12,47,33,8,47,8,44,46,29,-11,-3,-15,-1,23,39,-9,37,47,17,-11,30,32,22,40,26,30,-3,46
-20,-14,15,-7,31,4,39,-3,-2,-8,43,15,-10,31,38,21,-1,-20,11,-19,-19,45,29,4,16,40,-9,38,32,4,0,31,38,16,32,24,46,-9,24,33,9,-17,-7,-12,-8,39
-19,-7,32,22,46,47,37,9,42,44,-1,25,18,33,33,33,37,13,26,43,38,-9,-18,-3,18,42,43,28,20,45,29,-3,33,13,6,-18,34,-12,47,1,20,-9,-2,-12,-3,-13
-5,-18,42,6,-4,30,43,28,-15,0,32,-5,1,-13,15,-12,6,-7,35,36,41,24,-18,28,5,35,38,9,-16,16,-3,13,15,40,-19,-17,45,47,-19,-5,38,-16,45,-1,32,44
5,-17,39,-13,47,25,39,39,24,30,39,0,-13,14,9,39,31,42,5,40,0,-5,7,35,-2,13,-11,28,-1,16,-19,-18,3,-6,2,30,15,45,-13,-9,7,41,-10,19,32,37
37,-10,37,-9,41,25,22,-17,29,43,2,-18,30,29,45,21,20,45,30,28,-20,46,-9,17,26,-11,36,31,-3,5,39,20,7,34,-7,30,-8,-3,16,-9,39,15,27,31,-11,15
41,-6,29,-18,-12,-12,-20,43,5,37,-17,22,36,43,-19,-5,-2,34,47,-4,29,-8,16,-14,-16,21,-1,-4,30,23,-19,-17,43,-13,38,12,5,40,40,19,-14,26,30,-10,39,5
-14,24,35,-2,-12,25,39,-17,6,37,-8,18,34,19,35,27,43,23,-10,47,31,4,26,-10,11,-16,3,-18,29,25,20,43,41,17,10,-5,21,-4,-8,-20,-19,-5,36,35,15,43
4,45,-2,44,25,-6,-11,37,5,41,36,29,-15,19,47,31,31,35,43,46,11,-13,15,-8,26,45,12,-12,12,41,-2,10,29,5,39,33,19,-11,25,-6,-7,-15,5,-16,43,13
-5,24,-4,6,43,28,-2,-3,-16,-9,24,43,-8,-20,-7,-14,42,-16,39,-4,47,-14,15,-9,10,-14,4,32,41,18,10,46,27,-13,-14,42,-2,-1,-13,5,29,3,-12,17,17,-13
-3,-7,34,45,25,45,-3,41,-18,30,-7,-13,35,7,10,-17,-6,-11,36,31,40,-5,-19,11,9,33,44,27,3,-2,7,-12,47,7,37,30,38,-10,18,30,44,-14,16,29,17,35
-16,-9,30,44,29,18,-13,25,34,44,-3,-2,34,46,39,-10,-7,-8,20,30,-15,5,6,34,41,6,39,28,2,-8,18,-1,13,35,23,-9,4,43,25,41,-18,25,35,8,-9,-5
19,-14,-5,33,-5,21,42,26,45,31,7,42,0,-1,32,38,29,39,46,11,-6,-13,32,-2,29,27,42,32,-11,-8,17,-19,18,-1,41,4,-9,-14,-18,-9,35,36,43,6,-11,31
46,25,43,0,-3,1,44,-3,14,-2,-19,-18,-15,24,-19,14,-10,-19,9,-7,23,43,36,21,13,47,-7,-15,-3,8,-18,24,-7,17,38,14,-4,29,3,-17,-8,4,32,-3,-1,3
-19,-6,-14,36,-6,35,-9,-6,47,6,32,22,0,40,46,-2,35,5,0,-9,-4,7,16,-3,21,46,41,-3,18,-8,-9,-1,-10,9,46,0,-7,8,-4,31,38,-10,-13,24,33,46
-14,5,-16,41,-11,41,-20,-14,36,-11,20,32,34,-18,-13,13,33,-2,-6,13,-20,-7,39,8,36,-9,20,33,-15,-15,-15,45,24,-14,38,36,-2,7,41,42,34,30,-19,26,-19,-1
-10,-10,47,-13,5,-6,44,4,19,-5,17,-14,34,34,31,25,9,35,31,32,47,11,13,44,-6,30,36,35,-6,-5,-18,-13,19,32,33,10,-2,28,17,-6,-10,9,10,-5,46,8
-15,13,14,-15,-14,39,39,-13,34,21,46,2,42,-10,37,13,39,1,-18,39,-19,-16,11,-7,31,2,22,30,-18,47,10,-15,43,6,14,-11,-7,2,15,-16,-19,35,0,35,36,16
35,-17,17,35,41,20,20,43,-20,-18,47,45,33,-19,10,40,18,-13,43,0,41,-3,38,1,-6,-7,-1,23,36,7,30,40,-19,-17,14,-19,24,42,6,-13,-18,38,-6,-9,40,28
-6,30,15,-16,-17,16,3,37,37,-2,24,-8,0,-17,31,19,36,-2,-1,32,47,13,33,-17,-3,-14,-12,15,38,-1,-14,-3,38,36,29,30,40,6,-16,9,-8,30,-9,-8,6,34
43,-13,1,-11,23,-3,-4,5,46,45,47,9,-9,27,-9,38,-9,9,-14,-5,36,5,31,-5,0,33,22,43,-18,-6,-11,2,31,26,45,45,35,-18,23,-15,-9,2,31,28,10,41
-4,38,-11,12,39,0,47,13,29,4,-12,47,-9,1,10,32,22,30,-4,23,-20,37,42,4,30,44,-6,-8,-20,29,31,30,38,42,2,38,7,35,-16,8,-10,43,-4,-4,-19,45
-14,-18,35,-6,13,-11,-7,11,46,4,-16,42,38,-14,23,38,35,-5,29,12,-1,38,12,35,32,24,14,36,36,19,29,21,34,-14,24,-8,12,30,-11,-2,45,24,39,-10,0,46
38,9,-12,22,15,-16,-14,-15,45,14,25,31,-8,8,27,-5,-12,40,32,0,12,-18,38,-20,38,39,-12,30,-14,-17,42,28,24,-18,18,-13,-9,-5,15,-17,14,36,-19,17,-13,44
11,44,41,-18,21,-7,43,-4,-4,-8,39,-3,12,43,38,35,18,32,13,37,-7,-8,-13,12,24,-1,-4,44,28,-9,46,47,-18,18,6,-13,37,36,-13,10,32,31,31,31,17,-7
39,15,-1,6,-3,-13,8,-11,-18,37,37,29,20,36,32,13,-1,-12,-4,47,47,35,27,-16,37,28,7,42,41,30,-7,28,26,-7,47,3,21,-8,37,-7,-3,-2,14,33,14,32
25,42,31,9,32,36,34,-11,36,24,35,11,0,37,-15,41,30,-8,-13,17,19,-4,-6,-10,35,26,47,44,42,30,37,30,42,12,39,-11,-4,44,33,13,-13,7,-11,24,17,-12
13,43,27,-9,-4,-14,41,-13,39,-6,-1,20,31,-8,-12,12,0,-5,41,47,23,-19,37,-12,-3,-8,41,6,-9,4,-1,0,47,38,45,0,-16,47,-11,-7,27,-4,28,-9,38,-6
36,35,33,10,13,46,40,1,-9,14,-1,39,10,-16,-8,-5,-4,45,45,47,28,39,41,18,-14,21,29,11,47,-5,-17,-6,16,42,-19,23,37,4,42,11,37,34,36,24,45,0
46,13,-18,11,-16,40,40,44,-10,14,44,16,-15,30,38,27,28,44,0,-18,-10,16,-8,-17,27,-3,37,34,31,36,0,40,-11,27,28,-1,-16,18,-14,20,-4,40,27,43,5,31
30,35,-9,-11,21,33,9,-12,10,-12,40,14,-12,-18,19,-17,19,37,20,33,37,14,-1,29,-4,8,22,-3,14,29,-1,15,39,10,32,-2,15,-6,23,-18,46,23,39,35,46,5
-1,42,-17,47,16,37,32,39,40,1,46,40,23,-7,32,47,44,10,46,37,31,39,47,43,45,14,23,34,-19,17,43,-11,-19,-8,43,6,0,-18,29,44,10,29,-16,-14,41,5
28,-5,6,32,-8,46,31,6,23,-11,20,34,6,40,-3,38,-18,-2,35,0,40,-13,-19,-14,36,5,42,15,26,-15,33,46,32,10,1,-2,31,0,3,39,39,-16,17,43,-10,-15
42,8,21,-17,45,25,20,39,-11,20,9,35,-13,10,-19,27,-5,12,25,41,-19,-8,-10,40,26,33,-18,45,10,-9,21,-8,-8,22,-13,43,32,27,13,-13,46,38,43,18,37,-5
42,26,10,-19,41,18,-3,35,46,2,42,38,-15,20,31,-18,29,-14,30,31,-3,24,11,-4,-13,5,18,45,-4,42,-17,30,-17,-9,12,-14,43,-15,-12,-17,30,-15,28,41,4,-12
37,26,-15,38,35,9,19,37,-20,29,17,30,-18,0,-14,38,47,42,-11,47,-2,19,-15,47,4,-1,34,20,-2,10,43,-2,0,-2,37,40,2,-8,43,38,-1,26,18,-10,-12,14
47,11,13,41,-5,-18,-14,-16,28,-12,-7,1,-13,-12,46,33,32,-20,43,35,-4,-3,28,44,-8,39,-6,-7,6,-14,30,23,-9,35,-10,28,47,31,-14,-14,-10,41,35,12,20,-7
