barbarian_0_x,barbarian_0_y,barbarian_1_x,barbarian_1_y,barbarian_2_x,barbarian_2_y,barbarian_3_x,barbarian_3_y,barbarian_4_x,barbarian_4_y,barbarian_5_x,barbarian_5_y,barbarian_6_x,barbarian_6_y,barbarian_7_x,barbarian_7_y,barbarian_8_x,barbarian_8_y,barbarian_9_x,barbarian_9_y,archer_0_x,archer_0_y,archer_1_x,archer_1_y,archer_2_x,archer_2_y,archer_3_x,archer_3_y,archer_4_x,archer_4_y,archer_5_x,archer_5_y,archer_6_x,archer_6_y,archer_7_x,archer_7_y,archer_8_x,archer_8_y,archer_9_x,archer_9_y,giant_0_x,giant_0_y,giant_1_x,giant_1_y,giant_2_x,giant_2_y
-18,45,22,33,43,-4,-15,-15,31,-7,-5,10,35,47,-17,-20,35,37,24,35,-19,-11,-8,8,7,40,42,-9,-16,39,5,-6,42,33,30,46,-9,32,-4,35,42,-14,42,13,-15,29
-10,5,44,-11,-12,-19,45,36,41,13,42,-12,-7,24,-4,14,-12,-12,41,38,-6,-16,40,25,-11,44,35,12,-9,-11,33,43,-2,18,-19,-7,-14,19,43,46,31,11,-4,-8,40,-19
18,44,44,37,28,33,-14,15,-17,10,-16,8,5,-3,47,-3,-4,-13,32,47,-5,14,-7,35,3,-10,-7,40,39,-16,45,34,-16,-12,-15,44,24,39,40,2,-13,-14,-5,21,47,3
-14,-20,-10,-4,34,-15,45,7,36,1,-1,-14,-5,-3,22,33,-5,-11,-13,44,47,3,45,-3,-3,37,-9,13,-4,36,47,33,45,38,32,-3,20,-3,28,33,34,-5,0,-9,-2,-13
31,31,-15,25,-7,45,44,13,-18,41,-20,-7,39,-17,34,-13,38,-13,-9,35,44,13,-16,-18,4,-5,-4,-3,44,-15,44,43,-20,43,-11,38,-9,28,-5,31,-7,-20,39,25,17,-17
-1,46,0,31,37,-14,38,20,-5,7,23,-16,-12,47,-20,-19,-7,39,28,42,-17,-14,-4,21,-5,36,-12,1,38,40,-20,6,11,33,-17,34,36,44,40,24,-15,-10,25,33,31,17
-11,-17,42,-11,-2,-11,22,-7,-15,-17,-11,38,28,45,33,-3,-9,4,22,-19,-6,-5,42,11,39,29,47,35,31,29,42,-2,18,45,13,-12,7,-3,15,47,-7,30,42,-14,46,28
16,-4,28,-8,-8,-20,-13,37,-2,36,-19,18,42,21,-12,34,33,46,-8,-6,35,28,10,-20,44,-5,-17,-13,-7,29,33,-8,4,-20,-11,33,30,-5,-14,38,47,-19,34,20,4,-7
-14,6,33,-16,41,41,-17,-8,-13,-1,-13,6,38,-3,-18,-11,40,45,-9,33,-7,1,-20,-4,-20,32,42,-14,-1,29,-7,-18,44,40,-6,-2,-18,23,39,29,47,45,-7,-11,-2,46
32,-13,-18,37,31,-13,15,-2,40,44,44,32,8,39,-2,-2,22,42,7,-19,13,-5,0,41,33,-20,-17,32,16,-16,36,-10,-6,30,7,35,36,1,25,-2,-20,43,37,-16,-15,40
11,37,32,-8,34,45,44,47,22,-11,35,16,-5,-16,35,-20,39,-7,19,-20,-17,-10,-9,-18,-2,5,-17,-14,-19,-18,47,42,25,39,2,-17,10,-6,-12,-8,30,40,17,-11,41,46
34,20,-2,42,28,-4,-2,36,-19,12,-3,-20,-4,-15,2,31,28,-9,41,-4,17,-18,43,45,8,42,46,3,44,-18,-3,46,36,-12,0,-6,38,-6,31,-20,37,-15,-2,34,0,38
-13,-13,44,15,28,30,31,-20,6,-8,29,44,-17,-7,-14,42,13,-10,23,36,47,-11,37,25,-20,10,41,-8,17,46,31,3,38,36,21,46,21,36,-9,-20,34,-4,-3,-4,46,-10
-2,38,25,29,45,-13,33,-10,-14,-3,-9,28,42,4,42,-3,-15,39,43,47,29,-7,-12,-3,-18,-11,-10,-2,-12,-16,-4,36,-9,27,-12,-2,39,29,39,-12,20,43,44,25,28,33
-12,6,-4,32,-8,7,14,-19,-13,-15,25,-10,40,5,-14,19,34,3,41,-1,33,0,42,39,-9,29,-13,47,-18,45,33,-2,43,31,-4,38,44,31,-6,39,-18,-10,-10,37,36,1
-2,4,38,3,0,-15,-18,-20,13,33,-8,37,29,31,30,44,36,29,12,47,42,32,-4,16,6,-10,-10,5,-10,39,32,-19,-18,-20,-18,-1,34,34,18,-2,-15,35,42,23,10,-14
30,-20,0,-10,36,-11,1,-13,-9,46,-17,-9,45,43,39,41,-11,18,-13,-19,37,27,-10,-5,8,-14,-10,31,34,38,42,-12,-14,33,35,29,3,-4,-13,29,-4,26,30,-11,-6,6
34,27,-9,47,9,-5,39,46,-5,-1,-19,43,38,12,29,-20,-20,-5,-6,-2,5,-11,9,-6,-15,-8,37,-6,-9,-20,-7,42,41,40,39,46,33,26,-4,-16,46,-7,-18,25,-9,39
-2,-2,21,35,46,11,-17,-9,17,-5,-6,-15,-15,6,-19,-19,29,15,-7,32,-8,33,-2,41,25,41,-20,-5,12,-17,34,-5,-8,-13,-19,46,32,22,35,21,28,-18,-10,-6,30,33
33,27,13,33,-12,-5,-5,34,14,-8,29,35,-5,43,46,-6,26,-20,18,-6,43,34,9,31,32,40,32,35,30,23,11,29,24,-2,-10,31,-2,-3,35,31,40,46,24,-19,19,38
9,36,-5,-9,20,45,22,-9,0,-11,38,-18,47,11,-2,-11,40,38,34,-2,-3,33,28,30,27,37,24,31,37,21,-18,21,-7,-18,-19,20,35,-19,-8,29,-15,35,-5,-12,26,-17
41,12,-11,34,29,-18,-12,3,46,28,-18,-7,-3,32,-19,-20,-10,8,46,29,-3,-8,42,-7,-18,16,17,35,27,45,36,12,-7,22,-7,-1,45,14,43,-4,32,-11,-2,29,-7,32
-13,-6,6,-5,27,44,-3,-13,36,28,-4,30,-19,-5,1,38,34,45,3,33,5,33,30,-13,4,41,34,41,-17,40,30,-14,-16,34,40,22,-14,31,-2,41,-9,16,6,43,34,32
27,32,-12,36,9,45,40,32,-14,-19,-9,32,-19,-17,15,42,47,-17,43,-13,38,39,33,18,-9,-16,-6,-6,-3,30,-15,2,47,31,-17,29,34,-14,41,12,-14,25,-8,-11,28,-3
4,-6,-20,-10,-17,26,3,-16,42,7,-19,26,16,-7,41,-17,34,15,9,34,-16,38,21,-20,3,-17,-17,-8,-4,-2,-13,-2,-14,16,37,47,-4,15,-12,-19,35,38,-4,43,9,31
40,4,16,-10,9,39,-3,41,-1,34,-20,14,-16,47,33,-20,35,41,-18,-15,-11,-15,-15,37,45,45,40,45,40,-5,-17,-14,43,-15,4,-2,-17,32,-2,4,-17,-18,45,-16,16,-10
41,-7,37,-3,39,-2,41,32,-10,-20,-8,43,-17,12,41,39,46,-16,-18,38,45,40,44,7,44,38,28,-9,12,46,16,35,30,-13,32,33,13,29,19,38,45,-3,-12,-18,-13,-5
-15,-14,20,-9,-17,18,-6,31,-6,46,-11,-9,-15,25,-7,-17,10,47,-17,-19,35,40,-1,-11,42,-13,-15,6,-20,19,-15,36,47,-12,17,42,42,-3,-14,-19,37,43,5,31,-6,-6
37,35,31,13,36,31,41,-18,-6,46,27,-7,42,24,-15,-11,-19,10,-14,27,-15,34,35,7,-3,32,7,37,-19,45,-11,31,33,42,39,27,33,-14,24,35,18,38,7,42,32,43
38,38,9,-13,-12,35,33,16,32,42,34,-8,4,31,16,40,-8,4,40,18,-4,-5,-8,-13,-15,-6,-5,1,-18,-2,-20,-8,-13,-5,42,-12,45,16,31,32,40,43,35,9,-7,35
45,12,44,-5,-19,-19,-7,-20,18,-20,30,39,7,36,-19,-7,27,-18,-8,30,-4,15,43,25,-20,42,-20,-6,-14,14,16,31,47,36,31,25,11,-6,35,-16,30,-7,-18,-18,24,-20
37,30,-9,31,28,-15,-14,-11,-19,-14,-20,11,-5,-5,-7,-16,20,44,28,33,44,29,-4,23,8,-8,-16,6,37,-7,-9,39,36,17,40,13,32,-8,4,-8,-1,36,-14,47,34,20
32,0,20,-4,35,-19,37,-7,-12,40,21,-8,10,39,23,-9,39,-19,-5,8,38,30,47,-14,37,43,-15,-8,1,-6,1,-7,20,-3,-8,-5,-9,-15,47,-10,35,1,-18,41,29,-2
-18,23,5,42,-20,32,-10,14,4,-8,10,29,29,-2,-16,1,40,45,45,14,44,-19,26,29,5,-3,41,-3,14,30,4,-9,39,-13,10,36,-13,22,-9,22,24,29,-4,-12,12,-17
3,43,6,-6,32,-8,46,39,-20,40,-8,42,-8,28,42,39,-14,21,13,44,-15,-4,-20,-12,26,-15,-4,37,38,27,15,35,36,29,-9,-2,37,-11,22,-15,-19,-19,43,21,25,-9
36,28,-6,38,30,1,47,21,-6,37,-3,-10,44,0,0,-20,6,-10,17,35,23,-10,34,42,16,47,-16,28,35,7,-19,-16,-7,23,-15,25,6,47,37,-3,31,47,22,34,31,-7
25,-17,30,13,35,-13,19,29,-10,41,9,43,35,24,-13,-7,-8,42,33,-16,45,46,35,39,44,34,45,43,15,34,-6,-5,34,3,11,44,11,-3,45,39,45,-3,31,22,14,33
37,2,-5,-16,-7,27,35,0,-20,44,47,40,30,8,-3,6,34,-18,31,12,-10,37,-5,26,40,-10,-14,44,35,45,16,44,47,33,-9,42,-12,44,34,19,-6,24,-12,-10,47,-8
-12,-16,-19,-17,36,31,11,-19,-14,-14,33,-11,-12,39,23,44,34,-20,47,-3,41,43,1,-6,32,44,47,42,43,6,38,23,33,-11,44,1,39,-7,45,-9,25,32,-19,5,16,-8
4,-11,23,-19,-15,-17,15,29,29,-14,-17,36,43,-9,13,-7,28,39,45,32,3,29,-16,-7,45,-3,12,37,-16,-16,-18,42,-12,45,45,8,47,28,36,41,12,34,-16,-17,-5,-18
23,-14,-20,42,5,34,-11,15,46,32,1,-4,39,-15,1,33,-15,-7,-12,15,7,43,26,-4,-6,11,45,41,-10,-17,40,29,27,-18,-1,-19,17,-13,17,40,21,34,27,34,-11,7
-17,-3,-5,22,-18,32,24,40,-18,23,-10,1,-3,19,-5,37,18,30,31,31,-5,29,-20,-18,-5,38,45,-19,31,27,29,33,13,-10,37,-18,-7,24,-2,31,-12,29,34,21,13,-20
33,-17,41,42,41,5,-8,45,-15,1,15,30,38,37,-15,17,-15,34,41,42,-19,-12,-17,-6,-16,-2,-10,-18,7,35,32,18,10,-20,-18,42,33,34,29,9,-5,43,5,-4,42,5
-13,37,20,-18,19,36,42,6,-20,28,42,1,-9,43,32,-3,-8,-10,14,40,43,30,-5,2,18,-8,-14,-2,41,36,34,38,36,42,35,-6,16,38,-7,-8,20,32,5,-8,-15,41
5,31,-9,-6,29,3,-7,38,37,5,5,39,-16,24,29,47,-3,36,10,42,-11,33,17,42,39,-13,-13,39,5,-18,-2,39,-10,14,-7,-5,43,-4,-10,13,-14,33,31,-12,44,-18
38,-17,23,36,-20,24,-15,35,43,-7,10,-10,26,-12,38,-17,34,41,36,24,18,-13,41,44,-5,13,-20,-11,-3,41,-12,-5,36,37,39,-3,43,45,-10,18,-15,39,-5,-2,33,31
46,-11,-14,-12,35,42,33,-7,44,-5,33,-9,-3,-19,-12,36,47,22,11,44,46,46,-18,-18,30,36,-16,31,47,44,47,-8,19,38,16,-12,28,-9,-7,46,16,-15,33,-18,18,31
-12,43,-10,7,-20,-15,27,32,-11,24,33,-17,26,-10,9,-12,9,-8,-14,12,38,-12,-9,41,-20,25,7,45,26,35,8,47,-20,0,40,33,-20,41,-5,-9,35,34,-12,-17,-14,23
39,35,34,-6,29,1,-11,-5,37,15,39,35,-12,-11,-5,15,-20,-5,-20,-16,10,-4,-12,-5,-8,15,10,-11,-5,26,-13,36,-17,30,45,27,17,-5,36,8,29,36,18,-14,-17,35
39,-9,24,42,39,-7,38,-16,36,29,1,-13,-7,42,-2,38,-10,-20,38,38,19,33,-17,-4,-18,11,11,-6,-8,7,-3,-8,41,35,-14,-11,15,-19,18,-20,30,31,2,-8,-20,2
31,7,-14,-2,-19,21,34,0,46,32,37,31,-10,40,-15,5,33,-16,-10,3,37,11,41,19,30,38,26,43,36,42,42,38,41,41,-16,39,-19,6,43,-5,42,43,45,28,-17,-4
7,31,39,14,-12,30,44,26,-15,46,-3,45,16,-14,-7,47,36,-19,-14,5,-14,41,-1,44,46,47,1,45,45,20,-6,13,-19,29,4,-11,47,-2,-19,-16,-12,20,-20,-5,-9,27
18,-15,22,39,-4,8,40,29,12,47,42,11,-8,7,34,-11,13,47,-18,8,22,45,-7,-15,46,25,3,-5,-5,-10,42,-12,46,0,-15,39,-11,-2,-10,2,-7,-17,38,41,-16,-3
38,8,-4,-14,45,-4,-15,-12,39,29,24,45,34,-20,-17,-16,-8,-12,35,36,31,-9,33,-2,-15,-15,31,-15,-2,45,23,36,17,-14,-2,-11,37,-16,20,-16,17,44,47,43,44,20
-9,18,-15,12,34,-20,18,-6,42,-17,43,34,41,37,9,-4,-2,-5,-16,18,-17,34,9,-14,-19,38,39,-1,10,47,21,-5,24,-2,42,-14,-2,-15,-3,40,-17,47,42,19,-10,23
44,-13,-13,-6,26,-12,7,-18,34,24,42,-15,4,33,-13,-6,33,-9,14,40,-7,-3,-10,-14,-13,32,8,40,-6,-3,-1,33,24,-6,3,-18,47,-16,-9,8,-2,25,23,-7,-7,-20
-15,-12,33,34,-7,-3,43,-10,-14,-18,29,44,-9,14,39,9,-1,-16,-9,37,-16,30,-6,-9,32,-15,-2,-6,9,33,42,36,44,31,16,30,29,15,-16,8,39,46,-9,-7,-19,44
37,30,43,-15,6,31,15,-18,26,45,31,-11,36,-2,30,35,-4,8,10,-14,-19,-3,39,36,-19,36,-18,1,24,33,31,-4,30,40,8,-6,36,44,-20,46,32,36,-19,37,-17,16
39,42,-7,26,9,35,-18,-16,31,24,-7,27,18,38,-11,29,46,1,-3,46,34,41,32,2,38,-3,45,29,-13,42,-13,34,-19,37,-12,10,12,-8,-13,10,-14,38,40,36,38,47
46,-8,47,9,-14,-5,12,-13,30,35,37,-5,-11,-12,33,-13,35,-7,9,45,-16,-20,-14,37,-16,-13,-2,-6,2,31,44,-5,11,38,46,-12,32,-9,4,-16,-14,18,20,44,38,11
-4,43,-18,-7,-11,-12,-4,-12,-3,-19,-11,34,41,4,-18,36,46,-5,-14,45,39,30,-12,22,45,-8,-12,39,-12,23,36,-8,38,-13,7,-10,17,-7,-9,-7,-3,41,-8,9,-10,12
0,32,-14,-4,32,-12,-11,33,-5,42,37,-6,32,46,11,42,-8,-12,-4,36,6,-19,28,-7,39,15,-12,-10,43,19,-2,35,39,43,47,-11,-3,-1,46,47,6,47,-1,40,0,43
-5,5,44,-11,-10,2,-11,-3,39,43,43,11,19,-15,41,-10,-3,-11,37,30,-14,-13,31,39,-14,-17,38,27,-12,22,-2,-3,31,34,-18,26,-2,32,-7,-16,-12,44,6,-5,32,8
-8,10,-7,39,46,22,44,-16,-11,-20,42,-14,-16,14,33,-9,-10,-10,30,-8,-3,40,-19,-19,15,-20,30,23,20,42,2,38,19,43,-11,-6,46,20,40,38,8,-19,-13,-3,-14,29
31,44,33,1,-7,38,12,39,-19,43,-9,9,-8,31,19,34,27,32,-8,37,-10,38,-14,24,-5,22,-3,29,39,8,-20,9,-14,31,36,-18,7,-19,-14,-13,-19,31,9,38,42,38
20,-20,7,-2,-19,22,-15,40,-15,45,47,-11,37,5,-7,44,38,39,21,-8,33,16,41,18,-14,42,-14,31,38,8,31,-4,-15,-12,-9,-3,22,44,10,-18,8,43,44,40,44,22
-4,-7,13,-10,33,14,36,-19,-14,44,-19,-17,-12,40,23,37,27,-11,6,-2,-3,-5,-19,35,45,-19,28,-18,-4,-10,25,-19,-5,32,39,2,33,22,-19,1,35,25,39,-6,-19,-19
-3,44,-11,45,44,-4,31,42,3,40,-12,9,21,39,-4,-19,15,37,38,22,46,8,-16,30,34,30,46,32,7,-4,-6,4,-9,8,-8,29,10,-19,-15,1,-7,39,-7,-5,20,36
44,-2,12,42,-20,-14,45,34,34,34,15,38,28,32,-20,41,40,31,3,-16,32,47,31,-19,4,35,21,43,40,41,19,-6,26,45,27,40,35,10,-10,42,39,41,46,-10,0,-20
44,47,11,-5,10,-2,-10,-2,44,-19,-6,47,-5,-10,-11,-3,-9,-20,32,44,36,25,-13,23,13,31,-12,-11,41,46,41,-13,27,39,-5,34,7,-3,31,32,-13,32,-4,14,-2,20
38,47,-4,-13,24,-13,22,-9,8,-3,26,-14,-11,36,8,-17,4,-11,-4,-12,45,40,-14,43,35,9,44,41,5,29,-3,-14,28,35,-10,-10,30,-16,-8,-10,-3,-14,-9,30,22,47
29,10,47,-20,-15,42,9,32,47,-4,-15,45,-13,16,-14,34,34,43,-2,21,-6,31,9,35,-18,36,29,47,-20,5,-6,42,6,29,-18,-2,-2,-6,-14,33,-6,-15,-15,-18,18,40
11,-10,40,-11,-5,17,-3,40,-4,-12,34,32,11,29,13,-14,16,33,-11,36,40,36,-8,41,36,-13,46,-19,40,-3,37,34,-5,30,27,39,29,-8,-14,-3,33,30,29,-15,33,19
-16,-2,29,44,-13,39,-3,45,16,-11,-2,-16,-9,43,-11,33,27,-20,41,-19,7,44,-10,43,-11,15,23,29,37,5,11,40,46,46,18,46,-12,-11,17,30,33,27,-5,43,-19,-5
-8,29,42,46,38,22,-15,-14,36,44,-16,31,-10,-8,-16,38,2,38,42,29,38,36,45,-10,-8,26,19,29,34,-17,-11,-18,-9,30,10,45,-16,33,-13,-17,4,-4,-5,25,-1,-20
18,45,-3,-20,31,39,38,29,25,38,3,-2,47,26,30,34,28,34,-8,45,45,18,31,-20,-4,-19,35,35,42,-11,16,34,15,36,25,-17,-2,-1,-18,-12,38,31,-2,39,45,28
-16,12,39,26,36,28,29,-4,31,34,-11,31,44,46,36,-18,15,36,41,30,17,-9,43,21,27,34,-13,-15,39,25,44,45,31,44,38,18,31,-15,-6,21,34,-16,37,29,28,47
41,19,17,-20,33,-12,41,41,-17,7,-12,29,-6,-5,-20,39,-18,19,-14,29,37,2,37,38,32,33,10,-20,33,21,32,42,-8,-5,15,-18,12,-13,-4,45,30,38,20,-17,9,33
-9,12,29,22,-15,35,14,38,23,45,0,-7,3,46,-9,27,-4,36,35,37,42,-19,23,31,24,-14,-16,-10,42,30,-15,-17,-20,44,37,47,-7,13,42,-8,-15,37,-3,-9,-2,-14
6,-14,-14,-13,-15,37,38,36,31,43,3,-3,22,-6,-16,35,26,-10,-17,0,16,42,43,25,-20,-8,47,8,46,34,35,33,-4,1,31,22,35,30,39,-19,-13,42,46,-4,22,45
-16,27,-16,13,-6,-2,5,-5,41,33,32,30,42,-15,27,36,11,-12,42,27,45,-16,41,9,39,-14,0,-12,-17,33,33,-9,45,4,-19,39,19,-16,-9,15,40,-9,-5,46,42,45
-9,43,34,37,36,13,38,38,25,-2,-4,29,-8,35,-3,-6,32,5,-10,-9,44,21,-13,32,-5,-7,-4,42,-9,-19,36,43,28,44,-8,31,38,-16,23,-9,-18,46,45,28,10,44
18,-8,28,-8,44,33,40,-20,34,-17,45,12,21,39,30,28,47,-4,39,38,-3,28,2,34,-5,26,44,-17,-16,36,31,16,22,38,-6,47,31,-4,-7,-10,10,-12,5,38,35,5
33,-18,-13,35,47,-1,39,42,-9,26,31,-11,23,-14,-12,-8,23,40,26,-19,30,8,-5,-7,16,-5,30,44,7,-15,-16,-14,0,-12,44,31,-11,14,46,-6,4,-17,-2,15,18,-11
45,-5,42,-13,41,13,-7,20,2,-8,-14,-7,-17,33,42,22,41,22,-15,-14,4,-9,-1,35,-9,-17,-20,17,-8,34,47,39,17,44,1,-10,-14,-10,-19,-12,-7,29,1,-11,-2,37
41,44,-12,19,38,41,43,47,-16,43,-13,-9,3,-5,-5,38,34,41,46,33,-4,23,30,22,10,-14,34,38,-19,-10,15,34,2,34,24,-15,-15,-3,-8,-1,-20,-7,7,30,16,42
41,47,-5,-13,17,-2,11,38,45,-20,-4,23,-17,-10,-20,-20,-14,44,26,43,-4,25,20,33,-14,35,-6,-8,29,17,-11,-5,6,29,30,38,13,34,10,35,-2,-20,-12,-8,15,37
7,41,3,42,-12,34,19,-8,39,35,10,-18,30,-8,-7,7,15,-8,-20,-7,11,-6,41,40,11,35,39,5,-18,17,-5,41,-12,36,-2,-2,46,3,36,-19,40,14,-9,25,45,0
-17,-16,-1,42,17,-15,45,43,15,-16,10,-4,14,36,42,41,25,-7,-2,27,32,-7,-20,-2,35,-7,31,31,-17,40,-15,-3,-2,33,34,-6,43,32,12,35,-8,-13,-16,30,39,30
42,-4,22,33,-9,36,0,31,37,36,31,34,-11,-17,29,34,10,-11,31,13,-16,18,-6,6,44,-4,11,43,29,-7,-9,-10,40,26,-11,-7,44,-14,34,38,43,-1,35,32,-5,44
35,-10,-6,2,40,-20,41,-2,35,-13,-17,-9,17,43,-8,-11,-10,-19,-17,-10,-20,38,35,-9,-6,-1,-13,25,32,17,30,-14,-17,-13,39,-19,30,-3,-6,-5,40,44,21,34,-2,-7
46,12,6,38,23,-14,-9,46,-10,-10,11,-12,-9,43,16,34,-12,-5,0,34,41,45,-13,-6,34,-4,6,43,1,33,34,-18,-14,46,-20,0,-13,-13,15,29,-6,29,-20,-6,34,31
30,-6,33,-15,22,33,20,-12,32,-10,18,-19,-20,4,24,-6,39,36,21,-14,-6,42,43,-16,47,-4,-16,36,19,-5,40,-17,21,39,-2,2,40,10,-10,-13,36,43,-2,-6,29,16
-19,-13,-20,44,-2,-9,-9,45,-19,-5,-9,41,-19,9,38,33,3,-8,30,-12,-12,-5,34,42,35,39,34,10,38,39,-6,41,46,47,-5,44,37,-17,-13,-13,-9,19,-18,43,23,-8
22,-19,34,15,-3,28,-2,28,37,33,-5,14,21,42,-6,40,32,3,28,-18,-7,29,6,-4,-14,-7,-12,38,-9,-16,-6,36,40,36,5,29,31,36,46,-16,-7,23,43,28,-14,-7
-13,40,-3,-17,0,30,-20,36,33,37,40,19,-8,20,10,-4,28,-5,31,13,-11,-19,31,29,16,46,-12,-16,37,34,-14,14,-12,0,38,-20,-5,-16,-12,7,45,-18,-5,41,-8,-17
-16,39,-18,-19,-11,40,34,6,14,30,21,-12,-4,31,3,-20,43,43,-2,-4,36,4,-16,41,3,-8,14,31,46,28,40,46,34,45,18,-9,23,-11,38,16,35,40,33,7,28,-7
37,23,-16,33,37,-17,42,47,12,31,-20,31,40,18,-12,11,19,-3,9,31,41,29,47,42,-7,41,-6,45,44,-16,42,-17,35,31,-10,35,-5,-20,-6,37,12,40,0,42,-15,31
29,43,34,-18,-20,44,-18,30,-10,-15,-5,40,22,38,-2,17,-18,30,-6,-17,-18,-18,46,19,31,6,-5,37,42,31,33,27,-17,18,44,34,37,-6,30,-10,1,-12,15,33,13,29
-1,29,-17,29,-2,23,-19,-16,-5,-10,19,37,31,10,29,20,43,38,47,-11,-17,-2,-6,16,-9,-18,-12,-10,40,39,42,22,21,-20,47,26,-16,3,3,33,-17,33,31,39,-17,37
14,29,-5,-13,-18,-13,-4,35,32,-2,-13,-19,-6,-3,16,42,-13,35,-5,14,-20,37,-8,3,-8,25,37,37,-15,35,32,45,-9,-9,-5,8,43,-8,34,41,30,-18,45,-15,-8,-20
-12,43,40,15,-16,38,13,37,-19,-7,17,-13,-6,41,4,32,45,-19,10,47,33,-14,-7,10,-16,-5,-13,-19,-7,39,27,-6,-13,41,-8,21,35,-16,-16,30,-18,-8,9,43,42,2
-4,-15,-9,-20,-12,2,17,-15,-16,25,-16,15,-18,-4,42,-5,8,-19,-13,40,-18,44,-2,41,33,42,-11,-4,-5,24,32,26,29,35,29,-10,-20,5,-14,-19,43,-18,37,-10,-10,43
32,-4,3,-13,30,-6,-8,43,5,30,30,38,-8,20,11,35,-4,14,44,18,33,-8,-17,-8,33,34,17,33,14,39,31,39,-8,7,-7,43,-8,9,-16,38,30,3,-11,44,38,-9
-7,32,31,-9,44,20,21,-7,-12,38,30,40,-13,-3,38,30,30,-3,34,42,-9,-10,36,33,1,40,-14,15,30,40,47,42,44,0,41,14,47,39,35,39,-7,47,-10,-10,26,47
31,33,2,-11,38,15,26,-9,35,34,10,-16,45,42,-14,42,40,-20,43,46,40,7,7,-10,-5,42,11,-17,-17,24,-9,42,25,-19,-11,-8,-12,-18,17,-3,42,44,30,31,-10,-5
3,35,46,-6,-9,27,-4,-9,40,-6,-8,8,-16,47,24,33,22,47,15,36,35,11,24,-11,42,41,-6,4,-6,-9,-12,19,-6,10,-9,-3,31,3,-16,44,14,-15,0,-12,-14,16
37,11,37,7,-18,2,38,-18,-14,-3,-12,-11,32,37,-19,-2,31,-17,47,0,29,46,12,-7,20,-2,-18,-5,31,37,39,2,36,46,29,-18,38,29,-13,16,-8,36,-4,-2,17,45
-5,-16,23,-20,-14,-3,-5,-19,37,15,6,41,29,39,33,29,-9,-7,32,-12,-17,17,26,47,-12,37,-8,-13,4,-10,42,22,-7,31,0,-3,-3,5,30,-18,25,-3,14,-20,23,-10
-7,30,39,43,-6,-6,43,14,44,13,-2,-4,9,-7,26,36,-14,44,29,-9,35,-2,-17,34,8,-7,-14,42,23,38,45,-10,-14,-4,4,34,45,29,3,-11,-14,17,-15,19,10,40
32,-12,28,43,34,36,-19,31,-14,-16,39,-20,-11,25,9,45,-18,31,-13,-14,24,-4,-3,41,44,8,10,35,39,-13,46,47,41,31,38,29,21,39,37,-20,43,47,30,3,-3,42
-16,38,44,-15,34,-8,-10,10,47,25,18,33,28,43,-17,8,46,-11,-6,-9,6,34,1,-18,43,38,-7,40,-12,46,-18,-4,39,28,32,30,-5,46,-14,-8,43,-8,29,25,29,3
-13,29,41,-17,-16,-14,30,-3,-10,31,-13,14,-16,34,27,32,-14,-12,39,-3,-15,-13,19,29,-20,-16,-10,46,47,40,42,35,42,-5,29,8,-11,45,-20,-19,-15,6,36,32,-6,32
10,47,45,38,5,33,47,39,30,22,-11,40,27,-19,-19,-4,-3,47,18,38,21,-13,-19,-5,14,-12,-2,13,-19,-10,37,4,31,22,-7,43,-9,-4,27,-16,-9,0,-3,-8,-10,-12
-18,6,2,30,-4,-4,3,-13,-11,21,-8,4,-18,-17,-12,-2,10,-12,19,29,20,-9,-18,4,31,32,-4,46,-16,36,32,35,40,14,29,-10,-4,-14,-19,8,45,-12,31,44,-14,34
15,40,-10,-14,7,-12,24,-18,23,-3,33,-6,45,-17,12,-13,-9,29,-8,31,-14,-1,-13,37,-3,5,-19,43,10,42,45,13,-6,-20,16,-12,26,30,18,46,-10,-12,-3,-17,-20,-2
-19,8,38,32,-2,35,-9,-1,-10,43,-12,45,6,-3,36,-12,-3,22,8,-13,43,-14,44,29,1,31,32,28,-12,46,46,44,-17,39,9,47,33,-10,2,34,47,30,-12,34,24,-2
0,-16,36,36,44,29,-6,30,36,29,38,44,43,46,43,-20,14,31,40,16,31,39,10,47,35,-7,-13,6,4,46,4,-8,-18,-19,36,-10,29,3,12,40,44,-14,29,30,21,40
40,38,-16,10,-5,33,-8,-4,-2,-14,39,-6,38,-8,45,46,-1,43,37,-8,46,44,36,16,-12,10,27,45,-20,-3,22,39,42,32,30,9,-16,-10,45,-9,13,-8,-19,32,38,-10
-2,40,34,47,45,42,13,-18,22,-11,9,-17,-6,-19,-11,4,-11,5,35,1,-12,47,44,33,26,-19,-15,47,29,29,-12,41,-12,34,-18,-17,19,37,46,46,41,-4,41,41,13,32
15,-15,-19,-5,-9,32,14,-11,-2,4,38,-8,37,-6,-20,5,-13,-20,-18,18,-18,44,-4,-6,24,44,40,8,-17,23,4,-9,36,45,25,-5,41,26,14,-15,-5,31,-19,-19,42,2
-2,42,41,6,32,47,3,36,30,8,46,3,17,-18,-17,35,-10,38,42,26,30,2,35,-3,33,-8,-2,7,-15,37,-3,44,-6,30,41,47,29,-7,-10,-19,41,-1,-6,45,-17,41
30,28,25,29,39,3,20,44,-20,34,35,16,-13,15,39,-19,0,39,37,29,45,-14,31,-20,29,-6,-9,-8,7,34,44,12,42,15,43,-4,31,43,26,31,43,32,-14,11,41,0
